PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Anchura,Anchura del neumático,Aro,Carcasa,Color,Diámetro de la llanta,Familia de neumáticos,Longitud de Válvula,Montaje,Peso (g),Tecnología,Tipo de válvula,Uso,Uso recomendado,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
9004987,90800029,5-10340080,RUBENA,RUBNA INNER TUBE 14X125X175 AV35 SCHR,"Cámara de bici MITAS 14x1,25-1,75 AV35 Válvula Gruesa Schrader",2.99,2.47,2.47,8593375448406,6,4013200000,0,1,"<p><strong>Cámara Mitas clásica</strong></p><p> </p><ul><li>Cámara de butilo estándar<br></li><li>Espesor de 0,9 mm</li><li>Válvula: Gruesa (Schrader)</li></ul>","
Cámara Mitas clásica
 Cámara de butilo estándarEspesor de 0,9 mmVálvula: Gruesa (Schrader)",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,552,93,136,78,52,1.25 - 1.75,,,,,14,,,,,,,,Infantil,https://api.mybihr.com/medias/9004987-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUwMjF8aW1hZ2UvanBlZ3xhR1kwTDJnd1pDOHhNRGMzTVRFNU9UQTVPRGt4TUM4NU1EQTBPVGczTFRGZk9EQXdWM2c0TURCSXw3ODlhYTU4Yjg4MWZjZmIzNzM4ZDQxNTFiZDM0MmE5Y2NhZjA2YzdhNTc3YzAwOGZkOTNhNjU0YzFkMjU0Mzdl,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
9005321,90300210,5-10951344,RUBENA,RUBNA TIRE HOOK V69 700X35C,Neumático RUBENA HOOK V69 700X35C,10.99,9.08,9.08,8593375536073,12,4011500000,0,1,<p><strong>Hook V69 - Ciudad / Trekking</strong><br></p><p> </p><ul><li>La parte central lisa de la banda de rodadura garantiza una menor resistencia a la rodadura.<br></li><li>El dibujo de la banda de rodadura universal está diseñado para circular en superficies en mal estado o sin pavimentar.</li></ul>,"
Hook V69 - Ciudad / Trekking
 La parte central lisa de la banda de rodadura garantiza una menor resistencia a la rodadura.El dibujo de la banda de rodadura universal está diseñado para circular en superficies en mal estado o sin pavimentar.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,14283,640,690,690,30,,35,Rígido,Cubierta,Negro,700,Neumáticos de bicicleta,,Para cámara,,,,Ciudad & Touring,,https://api.mybihr.com/medias/9005321-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMjV8aW1hZ2UvanBlZ3xhRE5rTDJneU1DOHhNRGMzTVRJek9EUTROakEwTmk4NU1EQTFNekl4TFRGZk9EQXdWM2c0TURCSXxmNmZiNDkxYmIzMTAxOWIzOTVkM2NkOGM4MzQ0ZTliYTc3YjQ4YWU4MjczNWE2MGI4MTVmMDI4NmQwMzgwYWZh,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
9006790,,5-10952085-072,RUBENA,"RUBNA RAPID V36 24 x 1,75 x 2","Neumático RUBENA Rapid V36 24x1,75x2",11.50,9.50,9.50,8593375536257,0,4011500000,0,1,"<p>La carcasa Rapid es una buena elecci&oacute;n para bicicletas de monta&ntilde;a y adecuada para circular por terrenos menos exigentes. Gracias a su dibujo, tiene una muy buena capacidad de autolimpieza para evitar la p&eacute;rdida de sus caracter&iacute;sticas de conducci&oacute;n.</p>
<p><strong>Especificaciones:</strong></p>
<ul>
<li><strong>ETRTO:</strong> 47-507</li>
<li><strong>Tama&ntilde;o:</strong> 24 x 1,75 x 2</li>
<li><strong>Construcci&oacute;n: </strong>Classic</li>
<li><strong>Carga (kg):</strong> 95</li>
<li><strong>Peso (g):</strong> 690</li>
</ul>","
La carcasa Rapid es una buena elección para bicicletas de montaña y adecuada para circular por terrenos menos exigentes. Gracias a su dibujo, tiene una muy buena capacidad de autolimpieza para evitar la pérdida de sus características de conducción.

Especificaciones:

ETRTO: 47-507
Tamaño: 24 x 1,75 x 2
Construcción: Classic
Carga (kg): 95
Peso (g): 690
",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,14884,760,610,610,40,,1.75,Rígido,Cubierta,Negro,24,Neumáticos de bicicleta,,Para cámara,,,,Ciudad & MTB & Trekking,,https://api.mybihr.com/medias/800Wx800H-9006790-1.jpg?context=bWFzdGVyfHJvb3R8NjcyMDh8aW1hZ2UvanBlZ3xhREF4TDJoalpDODBPVEl4TVRZeU1EWTFOVEV6TkM4NE1EQlhlRGd3TUVoZk9UQXdOamM1TUMweExtcHdad3w0ZDI3ODI1ZTNiNmM0MDY5YzhlYzg3MmM1NmI1M2U1OThhOTczYzAwZWM3YTM0NTcxNzMwY2QzNjJkOGE5YzI1,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
9006799,,5-12265111-000,RUBENA,RUBNA TUBELESS SUPRA SEALANT BOTTLE 1L,Liquido Sellante RUBENA Tubeless Supra Sealant 1L Eco Friendly,33.99,28.09,28.09,8006231779458,7,3506100000,0,1,"<p>Una mezcla anti-pinchazos fabricada a base de látex, esta solución altamente concentrada es estable a temperaturas extremas y cuenta con un aditivo de espuma para brindar características de sellado rápido. El sellador Rubena está diseñado para proporcionar una solución hermética a los sistemas de neumáticos sin cámara y para sellar los pinchazos de manera eficaz durante el uso diario y de alto rendimiento.</p>
<ul>
	<li>Sin amoniaco</li>
	<li>Látex sintético no corrosivo</li>
	<li>Protección contra pinchazos muy eficaz</li>
	<li>Recomendado para uso recreativo y de competición.</li>
</ul>
","
Una mezcla anti-pinchazos fabricada a base de látex, esta solución altamente concentrada es estable a temperaturas extremas y cuenta con un aditivo de espuma para brindar características de sellado rápido. El sellador Rubena está diseñado para proporcionar una solución hermética a los sistemas de neumáticos sin cámara y para sellar los pinchazos de manera eficaz durante el uso diario y de alto rendimiento.

	Sin amoniaco
	Látex sintético no corrosivo
	Protección contra pinchazos muy eficaz
	Recomendado para uso recreativo y de competición.

",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,1664,1178,260,80,80,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-9006799-1.jpg?context=bWFzdGVyfHJvb3R8MzI1ODIwfGltYWdlL2pwZWd8YURZNEwyZ3hPUzgyTmprd05qazJPREU1TlRFd01pODRNREJYZURnd01FaGZPVEF3TmpjNU9TMHhMbXB3Wnd8MTg5NGQ4N2MxNmUxYjJmZTg0NDA1NWIxNTUwYWZjNzc5YTQ3Y2ExZmY4ZjhlNDY2MDcwODBhZWJhMDc4ZWU2Ng,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Parts)
9006789,,5-10952712-072,RUBENA,"RUBNA DART V67 24 x 1,90","Neumático RUBENA Dart V67 24x1,90",10.99,9.08,9.08,8593375536578,15,4011500000,0,1,"<p>El Dart es un gran compa&ntilde;ero en terrenos menos exigentes con una superficie m&aacute;s dura. La forma y disposici&oacute;n de la banda de rodadura garantizan una distribuci&oacute;n ideal del peso, una gran tracci&oacute;n y una baja resistencia a la rodadura. Los tacos laterales garantizan un manejo seguro y un buen control de la conducci&oacute;n.</p>
<p><strong>Especificaciones:</strong></p>
<ul>
<li><strong>ETRTO:</strong> 50-507</li>
<li><strong>Tama&ntilde;o:</strong> 24 x 1,90</li>
<li><strong>Construcci&oacute;n:</strong> Cl&aacute;sica</li>
<li><strong>Carga (kg):</strong> 85</li>
<li><strong>Peso (g):</strong> 680</li>
</ul>","
El Dart es un gran compañero en terrenos menos exigentes con una superficie más dura. La forma y disposición de la banda de rodadura garantizan una distribución ideal del peso, una gran tracción y una baja resistencia a la rodadura. Los tacos laterales garantizan un manejo seguro y un buen control de la conducción.

Especificaciones:

ETRTO: 50-507
Tamaño: 24 x 1,90
Construcción: Clásica
Carga (kg): 85
Peso (g): 680
",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,14884,720,610,610,40,,1.9,Rígido,Cubierta,Negro,24,Neumáticos de bicicleta,,Para cámara,,,,Ciudad & MTB & Trekking,,https://api.mybihr.com/medias/800Wx800H-9006789-1.jpg?context=bWFzdGVyfHJvb3R8NzY1NDB8aW1hZ2UvanBlZ3xhRGhtTDJoa1lTODBPVEl4TVRZeU1ESTJNVGt4T0M4NE1EQlhlRGd3TUVoZk9UQXdOamM0T1MweExtcHdad3wzNjlmOGMxNTM5MmMxZmFiNWQ3ZjU0OWJjNDA4MWY2ZGQxNjQ5Njc1MWJmYzUyZDgzNDAxNzBkNjMwYzRhZWNj,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
9005003,90300161,5-10950453,RUBENA,RUBNA TIRE SYRINX V80 700X25C,Neumático Mitas Syrinx V80 700x25c Rígido Classic,9.50,7.85,7.85,8593375535878,34,4011500000,0,1,<p><strong>Syrinx V80 - Carretera</strong></p><p> </p><ul><li>Versión clásica apta para ciclismo de ruta recreativo. Nivel económico.<br></li><li>Compuesto especial de la banda de rodadura con mayor adherencia desarrollado para asfalto y superficies urbanas.</li></ul>,"
Syrinx V80 - Carretera
 Versión clásica apta para ciclismo de ruta recreativo. Nivel económico.Compuesto especial de la banda de rodadura con mayor adherencia desarrollado para asfalto y superficies urbanas.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,13872,440,680,680,30,,25,Rígido,Cubierta,Negro,700,Neumáticos de bicicleta,,Para cámara,,,,Carretera,,https://api.mybihr.com/medias/800Wx800H-9005003-1.jpg?context=bWFzdGVyfHJvb3R8MTYwMTY0fGltYWdlL2pwZWd8YURNMEwyZ3daaTh5T1RZMU1qRTJNRGMzTkRFM05DODRNREJYZURnd01FaGZPVEF3TlRBd015MHhMbXB3Wnd8N2U2ZWQ1MDUxMWE4Mjc1YjQwOGRhYWViNTllMWIzMTI3YTE1ODhjNTg2OGEzM2Y5MTI4NTg0NGI1ODQ0YzAwMw,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
9005328,90300218,5-10952141,RUBENA,RUBNA TIRE SEPIA V71 26X175X2,"Neumático RUBENA SEPIA V71 26X1,75X2",11.50,9.50,9.50,8593375536271,15,4011500000,0,1,<p><strong>CIUDAD Y TREKKING</strong></p><p> </p><ul><li>Patrón de la banda de rodadura diseñado para superficies sin pavimentar y de menor calidad.</li><li>La parte central casi lisa de la banda de rodadura garantiza una menor resistencia a la rodadura cuando se conduce por la carretera.</li></ul>,"
CIUDAD Y TREKKING
 Patrón de la banda de rodadura diseñado para superficies sin pavimentar y de menor calidad.La parte central casi lisa de la banda de rodadura garantiza una menor resistencia a la rodadura cuando se conduce por la carretera.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,16900,780,650,650,40,,1.75,Rígido,Cubierta,Negro,26,Neumáticos de bicicleta,,Para cámara,,,,Ciudad & Trekking,,https://api.mybihr.com/medias/9005328-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzAyNTV8aW1hZ2UvanBlZ3xhRGN3TDJnell5OHhNRGMzTVRJME1USXpPRFUxT0M4NU1EQTFNekk0TFRGZk9EQXdWM2c0TURCSXxmZmU2MGY4YWFkZDc0Yzc2MTdlNmNkYTE4YWI5ZTJiNDVhM2Q1NzNiYjI2OWRlNjJhODZmYzRmNDA0MzQ2NmNk,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
9005318,90300219,5-10952719,RUBENA,RUBNA TIRE SEPIA V71 700X40C,Neumático RUBENA SEPIA V71 700X40C,11.99,9.91,9.91,8593375536622,55,4011500000,0,1,<p><strong>CIUDAD Y TREKKING</strong></p><p> </p><ul><li>Patrón de la banda de rodadura diseñado para superficies sin pavimentar y de menor calidad.</li><li>La parte central casi lisa de la banda de rodadura garantiza una menor resistencia a la rodadura cuando se conduce por la carretera.</li></ul>,"
CIUDAD Y TREKKING
 Patrón de la banda de rodadura diseñado para superficies sin pavimentar y de menor calidad.La parte central casi lisa de la banda de rodadura garantiza una menor resistencia a la rodadura cuando se conduce por la carretera.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,19600,800,700,700,40,,40,Rígido,Cubierta,Negro,700,Neumáticos de bicicleta,,Para cámara,,,,Ciudad & Touring,,https://api.mybihr.com/medias/9005318-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzAyNTV8aW1hZ2UvanBlZ3xhRGhrTDJobE15OHhNRGMzTVRJek5qa3hNekU0TWk4NU1EQTFNekU0TFRGZk9EQXdWM2c0TURCSXwyNzY1YWNhMGRmMDc4NDkyM2NiYzc0MjQ5NzExOWY2YmU0ZDhhNTY4MzM5NTdiYTMzY2Y3YTI5NWQxYzhlZWU2,https://api.mybihr.com/medias/9005318-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjU3MjN8aW1hZ2UvanBlZ3xhRFUwTDJnNFpTOHhNRGMzTVRJek56TXdOak01T0M4NU1EQTFNekU0TFRKZk9EQXdWM2c0TURCSXxjOGVmMzU5Y2JjZGQ5ZDk3NjdkNTdkYzg1YTNjZDU3NzZhOTAwODAyZGYyODUwNzg0MmQzNjRhMjQyYThiOGU3,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
9004983,90800040,5-10340030,RUBENA,RUBNA INNER TUBE 24X118X175 AV40 SCHR,"Cámara de bici RUBENA 24x1-1/8 X 1,75 AV40 Válvula Gruesa Schrader",4.99,4.12,4.12,8593375448000,84,4013200000,0,1,"<p><strong>Cámara RUBENA clásica</strong></p><p> </p><ul><li>Cámara de butilo estándar<br></li><li>Espesor de 0,9 mm</li><li>Válvula: Gruesa (Schrader)</li></ul>","
Cámara RUBENA clásica
 Cámara de butilo estándarEspesor de 0,9 mmVálvula: Gruesa (Schrader)",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,534,145,137,78,50,1.125 - 1.75,,,,,24,,,,,,,,BMX & Ciudad & Infantil,https://api.mybihr.com/medias/9004983-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUwMjF8aW1hZ2UvanBlZ3xhRFE0TDJnNE5pOHhNRGMzTVRNNU1qZzRPRGcyTWk4NU1EQTBPVGd6TFRGZk9EQXdWM2c0TURCSXw2OGZjYjNiMjcyMTYyMzJhZWQzYTdhOWRkYWVhNDY2MDFiYjlkN2ViNTY5ZTY5YTkwYWJlM2U0NGJmZDQ5MGEx,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
9005011,90300186,5-10951574,RUBENA,RUBNA TIRE SHIELD V81 700X38C,Neumático RUBENA Shield V81 700x38c Rígido Classic Clever Face,11.50,9.50,9.50,8593375536134,47,4011500000,0,1,<p><strong>Shield V81 - Ciudad / Trek</strong></p><p> </p><ul><li>Testigo de desgaste integrado - Clever Face.<br></li><li>Diseñado para superficies de poca calidad y/o sin pavimentar</li><li>La línea central suave de la banda de rodadura proporciona una menor resistencia a la rodadura incluso cuando se conduce por carretera. La banda de rodadura está equipada con un testigo de desgaste integrado (Clever Face) que alerta al ciclista del grado de desgaste de la banda de rodadura con una boca en forma de cara sonriente.</li></ul>,"
Shield V81 - Ciudad / Trek
 Testigo de desgaste integrado - Clever Face.Diseñado para superficies de poca calidad y/o sin pavimentarLa línea central suave de la banda de rodadura proporciona una menor resistencia a la rodadura incluso cuando se conduce por carretera. La banda de rodadura está equipada con un testigo de desgaste integrado (Clever Face) que alerta al ciclista del grado de desgaste de la banda de rodadura con una boca en forma de cara sonriente.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,20164,580,710,710,40,,38,Rígido,Cubierta,Negro,700,Neumáticos de bicicleta,,Para cámara,,,,Ciudad & Touring,,https://api.mybihr.com/medias/9005011-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI5NDl8aW1hZ2UvanBlZ3xhRFZrTDJnNVlTOHhNRGMzTVRJd016WXlNRGc1TkM4NU1EQTFNREV4TFRGZk9EQXdWM2c0TURCSXw1NzgxNjM5Nzg3MDBlNmZhMGQwY2U4M2YwNjY0OGNkYWE1NDY1YWViYjFmNWIxMjRlZGNjOTFiZGEzNjFjZWEz,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
9005008,90300174,5-10951202,RUBENA,RUBNA TIRE HOOK V69 26X1-3/8,Neumático RUBENA Hook V69 26x1-3/8 Rígido Classic,10.99,9.08,9.08,8593375535984,61,4011500000,0,1,<p><strong>Hook V69 - Ciudad / Trekking</strong><br></p><p> </p><ul><li>La parte central lisa de la banda de rodadura garantiza una menor resistencia a la rodadura.<br></li><li>El dibujo de la banda de rodadura universal está diseñado para circular en superficies en mal estado o sin pavimentar.</li></ul>,"
Hook V69 - Ciudad / Trekking
 La parte central lisa de la banda de rodadura garantiza una menor resistencia a la rodadura.El dibujo de la banda de rodadura universal está diseñado para circular en superficies en mal estado o sin pavimentar.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,13467,660,670,670,30,,1.35,Rígido,Cubierta,Negro,26,Neumáticos de bicicleta,,Para cámara,,,,Ciudad & Trekking,,https://api.mybihr.com/medias/9005008-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI0MDJ8aW1hZ2UvanBlZ3xhR0poTDJoaFpTOHhNRGMzTVRJd016QXpNVEEzTUM4NU1EQTFNREE0TFRGZk9EQXdWM2c0TURCSXxiOGYyMDNkYmJjZDFiNjIzMWRjZGVjOTU2YzExNGVjNWZmZjE2ZmQzOTgxYjBiYTgwZTVhZDg1OTUwMDc2Y2M3,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
9005037,90300159,5-10967344-052,RUBENA,RUBNA TIRE KRATOS R10 27.5X2.45,"Neumático RUBENA Kratos R10 27,5x2,45 Tubeless Supra Textra EDC-Dual",54.99,45.45,14.60,8593375532662,53,4011500000,0,1,"<p><strong>Kratos R10 - All Mountain / E-MTB</strong><br></p><p> </p><ul><li>Elección perfecta para enduro y terrenos accidentados.<br></li><li>Opción más robusta del Kratos V98.<br></li><li>Proveedor Oficial de Neumáticos ABSA CAPE EPIC.<br> Opción más robusta del reconocido Kratos Top Design XC V98. Con una combinación excepcional de tracción, estabilidad total, propiedades de frenado eficientes y baja resistencia a la rodadura en su clase, es una elección perfecta para la conducción de Enduro y terrenos accidentados. Muy recomendable para bicicletas eléctricas de montaña gracias a su robustez y resistencia, aguanta perfectamente el arrastre y peso característico de esta tipología de bicicletas.</li></ul>","
Kratos R10 - All Mountain / E-MTB
 Elección perfecta para enduro y terrenos accidentados.Opción más robusta del Kratos V98.Proveedor Oficial de Neumáticos ABSA CAPE EPIC. Opción más robusta del reconocido Kratos Top Design XC V98. Con una combinación excepcional de tracción, estabilidad total, propiedades de frenado eficientes y baja resistencia a la rodadura en su clase, es una elección perfecta para la conducción de Enduro y terrenos accidentados. Muy recomendable para bicicletas eléctricas de montaña gracias a su robustez y resistencia, aguanta perfectamente el arrastre y peso característico de esta tipología de bicicletas.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,5459,899,276,172,115,,2.45,Plegable,Cubierta,Negro,27.5,Neumáticos de bicicleta,,Tubeless Reforzado,,,,E-Bike & MTB,,https://api.mybihr.com/medias/9005037-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIxNTd8aW1hZ2UvanBlZ3xhR00xTDJnNE9TOHhNRGMzTVRJeE5qY3lPREE1TkM4NU1EQTFNRE0zTFRGZk9EQXdWM2c0TURCSXwzMDE2YzIzNmU1ZDU4ZWM1ZDM4NjI4NWM2NmMxNjFkNGQ1YmMyNjIxMjhhMGZlMmNkYjM0NmJhOWRkMzNhZTc1,https://api.mybihr.com/medias/9005037-3-800Wx800H?context=bWFzdGVyfHJvb3R8NDg2Mjl8aW1hZ2UvanBlZ3xhRGM1TDJnek5DOHhNRGMzTVRJeE56RXlNVE14TUM4NU1EQTFNRE0zTFROZk9EQXdWM2c0TURCSXxmNjM1OTIzNmM1YzFkZmExZDliZDUwMjEyNTMwMzEzM2VjNWRiNTRjZTliMmIxYTYzMWZhNmJlODI5MjMyYmNk,https://api.mybihr.com/medias/9005037-5-800Wx800H?context=bWFzdGVyfHJvb3R8MzM4MDh8aW1hZ2UvanBlZ3xhR1ZpTDJneU5pOHhNRGMzTVRJeE56VXhORFV5Tmk4NU1EQTFNRE0zTFRWZk9EQXdWM2c0TURCSXwzNzkxNDFkZjBkN2UzYmE4YjMzMDVkNjg1OTMxNWIyY2FhNzE4YzdhOTlmNDJmNzZlYzI4YWFkNjJkOTVlNjc4,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
9005322,90300201,5-10951349,RUBENA,RUBNA TIRE FLIPPER V70 700X35C,Neumático RUBENA FLIPPER V70 700X35C,10.99,9.08,9.08,8593375536080,38,4011500000,0,1,<p><strong>CIUDAD Y TREKKING</strong></p><p> </p><ul><li>Flipper es una excelente opción tanto para el ciclismo urbano como para el suburbano.</li><li>La estructura de la banda de rodadura proporciona una baja resistencia a la rodadura y una buena adherencia tanto en superficies secas como mojadas.</li></ul>,"
CIUDAD Y TREKKING
 Flipper es una excelente opción tanto para el ciclismo urbano como para el suburbano.La estructura de la banda de rodadura proporciona una baja resistencia a la rodadura y una buena adherencia tanto en superficies secas como mojadas.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,17150,660,700,700,35,,35,Rígido,Cubierta,Negro,700,Neumáticos de bicicleta,,Para cámara,,,,Ciudad & Touring,,https://api.mybihr.com/medias/9005322-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzk3OTZ8aW1hZ2UvanBlZ3xhR0ZtTDJneE1pOHhNRGMzTVRJek9EZzNPVEkyTWk4NU1EQTFNekl5TFRGZk9EQXdWM2c0TURCSXw0ZmQxYjZmODI2NzEyYWE5MDY0NzE5MTg5M2VlNjE5OWNmODk2MDMyZGVhNmJhOGNiN2IwZWE1ODljYTk4NGM4,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
9004976,99900026,5-10327000-000,RUBENA,RUBNA SET TUBELESS SUPRA VALVE,Set De Válvulas Tubeless RUBENA Supra,7.50,6.20,6.20,8593375434171,34,8714999089,0,1,<p>Set de 2 válvulas tubeless válvula fina (Presta). Incluye accesorios y adaptador de válvula gruesa (Schrader).</p>,"
Set de 2 válvulas tubeless válvula fina (Presta). Incluye accesorios y adaptador de válvula gruesa (Schrader).",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,107,20,48,93,24,,,,,,,,,,,,,,Todos,https://api.mybihr.com/medias/9004976-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTA5OTd8aW1hZ2UvanBlZ3xhREUwTDJoa09DOHhNRGMzTVRFNU56TXlPVFF6T0M4NU1EQTBPVGMyTFRGZk9EQXdWM2c0TURCSXw2YjkxOWViMGI3NTUyZDViOWNlYjFhMzViMGZjMmE5MzQ1ODU2ZDM1MzM3ZDhiM2E3MGExODVlODg4NmQ4NmZm,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Parts)
9007131,,5-10952794-072,RUBENA,RUBNA CITY TIRE R04 SPEEDO 20X1.90,"Neumático RUBENA R04 Speedo 20x1,90",11.50,9.50,9.50,8593375536646,38,4011500000,0,1,,,TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,10404,560,510,510,40,,1.9,,,Negro,20,Neumáticos de bicicleta,,,,,,BMX,,https://api.mybihr.com/medias/800Wx800H-9007131-1.jpg?context=bWFzdGVyfHJvb3R8NDQ5MzN8aW1hZ2UvanBlZ3xhRFUxTDJneU15ODNNRE13TlRBek9UZzNOakV5Tmk4NE1EQlhlRGd3TUVoZk9UQXdOekV6TVMweExtcHdad3xjZGFiYmJjZjM2MDMwZjkwYzJhZTVlNjQxY2MzZDkyYjEzMjFlYjQ2MTk0YmZjMTYxNGRmMmZjMjViYjg3ODY3,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
9007132,,5-10967448-044,RUBENA,RUBNA WHEELCHAIR TIRE V03 TOURNIER 24X1,"Neumático para silla de ruedas RUBENA V03 Tournier 24x1,00",18.98,15.69,15.69,8593375540551,0,4011500000,0,1,"<p>Neum&aacute;tico para silla de ruedas con compuesto duradero que no deja marcas, banda reflectante para una visibilidad segura y protecci&oacute;n especial antipinchazos. Proporciona la m&aacute;xima seguridad y fiabilidad en uno.</p>","
Neumático para silla de ruedas con compuesto duradero que no deja marcas, banda reflectante para una visibilidad segura y protección especial antipinchazos. Proporciona la máxima seguridad y fiabilidad en uno.",TIRES & ACCESSORIES,BICYCLE,BICYCLE TIRE&TUBE,7500,400,500,500,30,,1,Rígido,,,24,Neumáticos de bicicleta,,,,,,,,https://api.mybihr.com/medias/800Wx800H-9007132-1.jpg?context=bWFzdGVyfHJvb3R8NDA0MzZ8aW1hZ2UvanBlZ3xhREV4TDJobVppODJNalUzTURrNU56Y3hNRGczT0M4NE1EQlhlRGd3TUVoZk9UQXdOekV6TWkweExtcHdad3wyMDA2Yjc5NmU3ODQ3ZTNlYWUyMjUwYzcxN2MwZmIwZjVkYmY3MmQ1NTQyZTQ4MzA3ODdiNGQxZDEyNWFkNjkx,,,https://static.bihr.pro/eBihr/Pictures/RUBENA-pictures.zip,Spain Warehouse (Tires)
