PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm)," Espesor",Color,Diámetro exterior (mm),Diámetro interior (mm),Embalaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,DeliveryPlant
1049779,,LSA-C-002,FACTORY LINKS,FACTO LOWER SHOCK BEARING KIT,Kit de rodamientos inferiores de amortiguador FACTORY LINKS,37.00,30.58,18.35,3000000014677,2,8708809990,0,1,"<h4>Contains</h4><p>Dust Seals x2, Needles x1, Pins, Collars - Plain x1, Pins, Collars - Special x2</p><br><p>FACTORY LINKS kits contain all elements required for lower shock absorber renew. The needle bearing, pin and oil seals are specifically manufactured in order to reach OEM quality requirements, in terms of materials, dimension tolerances, hardness and surface roughness. This brings your bike back to its former condition as defined by the manufacturers.</p>
<ul>
<li>52100 High Grade Steel Pins</li>
<li>Nitrile Butadiene Dust Seals</li>
</ul>","Contains
Dust Seals x2, Needles x1, Pins, Collars - Plain x1, Pins, Collars - Special x2
FACTORY LINKS kits contain all elements required for lower shock absorber renew. The needle bearing, pin and oil seals are specifically manufactured in order to reach OEM quality requirements, in terms of materials, dimension tolerances, hardness and surface roughness. This brings your bike back to its former condition as defined by the manufacturers.

52100 High Grade Steel Pins
Nitrile Butadiene Dust Seals
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,261,100,115,103,22,,,,,,https://api.mybihr.com/medias/1049779-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDAzNjh8aW1hZ2UvanBlZ3xhRE5sTDJoaE1pOHhNVEF5TnpNNE9UZzNOREl3Tmk4eE1EUTVOemM1TFRGZk9EQXdWM2c0TURCSXxjOTMyYWQ1MTE0ZmRiMGE3OThhNmJmMDEwM2U5MTc1NGI5ZGJhMDJlM2VkY2Y4YzFhZGZmNmI4NjU2Nzk4ZjI4,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1090941,,RWK-Y-164,FACTORY LINKS,FACTO KIT BEARINGS REAR WHEEL,Kit de rodamientos de rueda FACTORY LINKS,20.00,16.53,9.92,3000000008881,1,8708809990,0,1,"<ul> <li>FACTORY LINKS bearings are packed with a heavy duty premium marine grease and an addition of a special complex thickeners which allows it to be virtually waterproof. It provides unsurpassed rust and corrosion protection.</li> <li>Also to keep any moisture out, we have gone from 30% grease filling to a 60% for harsh conditions.</li> <li>Our FACTORY LINKS ball bearings are specially developed for an Off-Road use, unlike Industrial 2RS type ball bearings offer low torque resistance and hence weak resistance to water intrusion.</li> </ul>"," FACTORY LINKS bearings are packed with a heavy duty premium marine grease and an addition of a special complex thickeners which allows it to be virtually waterproof. It provides unsurpassed rust and corrosion protection. Also to keep any moisture out, we have gone from 30% grease filling to a 60% for harsh conditions. Our FACTORY LINKS ball bearings are specially developed for an Off-Road use, unlike Industrial 2RS type ball bearings offer low torque resistance and hence weak resistance to water intrusion. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,370,118,109,117,29,,,,,,https://api.mybihr.com/medias/1090941-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjI5MzB8aW1hZ2UvanBlZ3xhR0ptTDJnNU9TOHhOekkyTmpBNU1UQXpNall3Tmk4eE1Ea3dPVFF4TFRGZk9EQXdWM2c0TURCSXw1OWI0YWU3ZDNmMjk4NmNkM2VjNjE3NzJjNjNjNTFkNjFiMzJhNzFhNzY1NTJhYjg2OTc2ZGYzYmFlNWFiMDY4,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1090942,,RWK-Y-171,FACTORY LINKS,FACTO KIT BEARINGS REAR WHEEL,Kit de rodamientos de rueda FACTORY LINKS,38.01,31.41,18.85,3000000008959,1,8708809990,0,1,"<ul> <li>FACTORY LINKS bearings are packed with a heavy duty premium marine grease and an addition of a special complex thickeners which allows it to be virtually waterproof. It provides unsurpassed rust and corrosion protection.</li> <li>Also to keep any moisture out, we have gone from 30% grease filling to a 60% for harsh conditions.</li> <li>Our FACTORY LINKS ball bearings are specially developed for an Off-Road use, unlike Industrial 2RS type ball bearings offer low torque resistance and hence weak resistance to water intrusion.</li> </ul>"," FACTORY LINKS bearings are packed with a heavy duty premium marine grease and an addition of a special complex thickeners which allows it to be virtually waterproof. It provides unsurpassed rust and corrosion protection. Also to keep any moisture out, we have gone from 30% grease filling to a 60% for harsh conditions. Our FACTORY LINKS ball bearings are specially developed for an Off-Road use, unlike Industrial 2RS type ball bearings offer low torque resistance and hence weak resistance to water intrusion. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,337,248,105,119,27,,,,,,https://api.mybihr.com/medias/1090942-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMyMDl8aW1hZ2UvanBlZ3xhRGRrTDJoaE1DOHhOekkyTmpBNU1USXlPVEl4TkM4eE1Ea3dPVFF5TFRGZk9EQXdWM2c0TURCSXw0NDhlYTBkMzJlOGFmOTg3MTI1OGMzZDkyNmJlYmI3N2EwMWZlMTRjMGRkZTBiNTBiZWM0YTVlODllZWI1ZDgz,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1049738,,SSK-K-218,FACTORY LINKS,FACTO STEERING SHAFT BEARING KIT,Kit de rodamientos de columna de dirección FACTORY LINKS,51.00,42.15,25.29,3000000014776,2,8482200000,0,1,"<h4>Contains</h4><p>Dust Seals x2, Tapered Roller x2</p><br><p>Steering Stem Bearing Service Kits</p>
<ul>
<li>Full Service Steering Stem OEM quality Set</li>
<li>OEM type tapered Roller bearings</li>
<li>NBR Race Dust Seals</li>
</ul>","Contains
Dust Seals x2, Tapered Roller x2
Steering Stem Bearing Service Kits

Full Service Steering Stem OEM quality Set
OEM type tapered Roller bearings
NBR Race Dust Seals
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,369,310,107,119,29,,,,,,https://api.mybihr.com/medias/1049738-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDU1MjR8aW1hZ2UvanBlZ3xhR1JsTDJneU15OHhNVEF5TnpNNE9ESTJPRFUzTkM4eE1EUTVOek00TFRGZk9EQXdWM2c0TURCSXw2NTc4MDdhOTIyNDgzNGUzMjVlMDQ2MWZmZDAzZTkwNzBlN2IwYWYzZWRiOTBlNDU1OGM5ZjNmMTc5MmE4ODE0,https://api.mybihr.com/medias/1049738-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDYzOTd8aW1hZ2UvanBlZ3xhRGszTDJoa1l5ODVNREV5T0RZeE1UUXhNREl5THpFd05EazNNemd0TWw4NE1EQlhlRGd3TUVnfDQ2MzBjMDEzMWEzOTQ0YmRiMmQ4ZDcxMDg4YjJiMGFhMTA1OWM4YTMyMDA5ZmI2YzExM2M2ZTkyNzA1MzU4YjA,https://api.mybihr.com/medias/1049738-3-800Wx800H?context=bWFzdGVyfHJvb3R8OTUwMjl8aW1hZ2UvanBlZ3xhR1JoTDJoa05TODVNREV5T0RZeE16TTNOak13THpFd05EazNNemd0TTE4NE1EQlhlRGd3TUVnfDJmZTU4Njk0MjYzNGM2YzEwMmJmMzNkOTEzYTY1M2RiMjZjYzRiZWQzYTdhNGQ0MTdhOTNlMjU1M2QzYjdmZDE,https://api.mybihr.com/medias/1049738-4-800Wx800H?context=bWFzdGVyfHJvb3R8MzY2Mjh8aW1hZ2UvanBlZ3xhREJoTDJoalppODVNREV5T0RZeE5UTTBNak00THpFd05EazNNemd0TkY4NE1EQlhlRGd3TUVnfDZkNDVhOTQ0MjIwOTMzOTUzNDgyNGY1NzJmZWI5YmRmNDQ3MmVmZjM2OWI2ZDc0Y2UzYWFlNDA1MDdhM2YzNzc,https://api.mybihr.com/medias/1049738-5-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ2ODN8aW1hZ2UvanBlZ3xhRE5oTDJoak9DODVNREV5T0RZeE56TXdPRFEyTHpFd05EazNNemd0TlY4NE1EQlhlRGd3TUVnfGI5NDM2MGEwMDNlOWJjZWFhYzY2OTM5ZmNmZjc2YmM5YTUxOWVhNGFhMGZmZTUwNDBkYWMzZmE2YTY0NmQ0MjA,https://api.mybihr.com/medias/1049738-6-800Wx800H?context=bWFzdGVyfHJvb3R8ODY5Mjh8aW1hZ2UvanBlZ3xhRGRrTDJoak1TODVNREV5T0RZeE9USTNORFUwTHpFd05EazNNemd0Tmw4NE1EQlhlRGd3TUVnfDlkNTQ2NjBkOTQ0YjJjZDcxYjc3YmJjNGViMzYzODY3OWI4Yjc2NmQ1ZGRmOWM4NDczOTRlMTI4ZmQxNDdkOTY,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1049778,,SAK-T-049,FACTORY LINKS,FACTO SWINGARM BEARING KIT,Kit de rodamientos de basculante FACTORY LINKS,81.00,66.94,40.16,3000000012116,6,8708809990,0,1,"<h4>Contains</h4><p>Dust Seals x4, Needles x4, Pins, Collars - Flanged x4, Pins, Collars - Plain x2, Washers x2</p><br><p>FACTORY LINKS kits contain all elements required for a full service of your swing arm. Our needle bearings, collars, pins and Oil seals are specifically manufactured in order to reach OEM quality requirements, in terms of materials, dimension tolerances, hardness and surface roughness. This brings your bike back to its former condition as defined by the manufacturers.</p>
<ul>
<li>52100 High Grade Steel Pins</li>
<li>Zinc Plated Steel Collars</li>
<li>Nitrile Butadiene Dust Seals</li>
</ul>","Contains
Dust Seals x4, Needles x4, Pins, Collars - Flanged x4, Pins, Collars - Plain x2, Washers x2
FACTORY LINKS kits contain all elements required for a full service of your swing arm. Our needle bearings, collars, pins and Oil seals are specifically manufactured in order to reach OEM quality requirements, in terms of materials, dimension tolerances, hardness and surface roughness. This brings your bike back to its former condition as defined by the manufacturers.

52100 High Grade Steel Pins
Zinc Plated Steel Collars
Nitrile Butadiene Dust Seals
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,884,317,231,85,45,,,,,,https://api.mybihr.com/medias/1049778-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ2MTN8aW1hZ2UvanBlZ3xhRFl3TDJoaFpTOHhOekkyTmpBNE9EQXhOemsxTUM4eE1EUTVOemM0TFRGZk9EQXdWM2c0TURCSXw5OTE5YzcxNzhhZDhmMzM3YzhkNzk0YThiOTQxY2U5ZTE5MmNlZGNkOWI2ZWExYjgyZWM2MmVkMGE4M2ViNzYz,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1049742,,SSK-C-012,FACTORY LINKS,FACTO STEERING SHAFT BEARING KIT,Kit de rodamientos de columna de dirección FACTORY LINKS,51.00,42.15,25.29,3000000014721,5,8482200000,0,1,"<h4>Contains</h4><p>Dust Seals x2, Tapered Roller x2</p><br><p>Steering Stem Bearing Service Kits</p>
<ul>
<li>Full Service Steering Stem OEM quality Set</li>
<li>OEM type tapered Roller bearings</li>
<li>NBR Race Dust Seals</li>
</ul>","Contains
Dust Seals x2, Tapered Roller x2
Steering Stem Bearing Service Kits

Full Service Steering Stem OEM quality Set
OEM type tapered Roller bearings
NBR Race Dust Seals
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,357,340,116,106,29,,,,,,https://api.mybihr.com/medias/1049742-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQzNjh8aW1hZ2UvanBlZ3xhR0UzTDJnek9DOHhNVEF5TnpNNE9EZzVNVEUyTmk4eE1EUTVOelF5TFRGZk9EQXdWM2c0TURCSXxiZjQ2ZTQwY2ZmYzVkODgwMmQ1OWFlYmMzNDk5MzI3NDZlNzMxOGZjZjgxYjk5OTczMjI4NTBmNWE5ZWEwMGJm,https://api.mybihr.com/medias/1049742-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTUwMjl8aW1hZ2UvanBlZ3xhRE14TDJnMll5ODVNREV5T0RZeU16SXdOamN3THpFd05EazNOREl0TWw4NE1EQlhlRGd3TUVnfGJhZjkwNjk4ZjdlODFjMDYwOGVjMTdkNjc0OWNmYjE2MjVmNTE2NDA2MzYxMzUyNGRmMjlkNzVkYTc4MGMzNTU,https://api.mybihr.com/medias/1049742-3-800Wx800H?context=bWFzdGVyfHJvb3R8NDYzOTd8aW1hZ2UvanBlZ3xhRGN6TDJnMk5TODVNREV5T0RZeU5URTNNamM0THpFd05EazNOREl0TTE4NE1EQlhlRGd3TUVnfDVmMDlmMzRhNGY1NDI4MmZhNzMzMTE5NGJiYTNmZGQwNjZiMTVjYmJhOThhNjU5ZGQzZTVmNWI4NDQ0Nzc2YjU,https://api.mybihr.com/medias/1049742-4-800Wx800H?context=bWFzdGVyfHJvb3R8MzY2Mjh8aW1hZ2UvanBlZ3xhR0V6TDJnMVpTODVNREV5T0RZeU56RXpPRGcyTHpFd05EazNOREl0TkY4NE1EQlhlRGd3TUVnfGQ5YTAyODBkYWJjMjkyMGZlZDUwNWE5MGEwNzBlZDJkMTgyODE5Nzc3ODI4Yjk2YWFlNzNjMTBjODE0NmIwZGI,https://api.mybihr.com/medias/1049742-5-800Wx800H?context=bWFzdGVyfHJvb3R8ODY5Mjh8aW1hZ2UvanBlZ3xhR1F6TDJnMU55ODVNREV5T0RZeU9URXdORGswTHpFd05EazNOREl0TlY4NE1EQlhlRGd3TUVnfDIyNzQwZTdjODg0ZGYyYzc4ZGI3NDJiZjZmZGE3MTFjMTNhMTU1MzBlZmRiZDNiZjIyZTFhMzM4ZTQzMWI2NzQ,https://api.mybihr.com/medias/1049742-6-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ2ODN8aW1hZ2UvanBlZ3xhRFpoTDJnd09TODVNREV5T0RZek1UQTNNVEF5THpFd05EazNOREl0Tmw4NE1EQlhlRGd3TUVnfDBhZGZkZjI5OWFlMjUwNGM5MDA5YzliMGJhMTYzZjU5MmMyMjc3ZDk5OWNmMDk4ZmExMDcwMTcxYjI5NWY3ZGE,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1049743,,SSK-S-300,FACTORY LINKS,FACTO STEERING SHAFT BEARING KIT,Kit de rodamientos de columna de dirección FACTORY LINKS,65.00,53.72,32.23,3000000014134,0,8482200000,0,1,"<h4>Contains</h4><p>Dust Seals x3, Tapered Roller x2</p><br><p>Steering Stem Bearing Service Kits</p>
<ul>
<li>Full Service Steering Stem OEM quality Set</li>
<li>OEM type tapered Roller bearings</li>
<li>NBR Race Dust Seals</li>
</ul>","Contains
Dust Seals x3, Tapered Roller x2
Steering Stem Bearing Service Kits

Full Service Steering Stem OEM quality Set
OEM type tapered Roller bearings
NBR Race Dust Seals
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,619,335,124,111,45,,,,,,https://api.mybihr.com/medias/1049743-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDk0MTN8aW1hZ2UvanBlZ3xhREJtTDJnNE55OHhNVEF5TnpNNE9UQTROemMzTkM4eE1EUTVOelF6TFRGZk9EQXdWM2c0TURCSXxmMzg1MTgyNDkwYWQ0M2UwYmE5M2M4YjE5ZWFjZDliM2I3MzI5MTkyYTBkNzc0YTZmN2U1MTIyYmZlZjkwNGUx,https://api.mybihr.com/medias/1049743-2-800Wx800H?context=bWFzdGVyfHJvb3R8ODY5Mjh8aW1hZ2UvanBlZ3xhRE0yTDJnd05DODVNREV5T0RZek5UQXdNekU0THpFd05EazNORE10TWw4NE1EQlhlRGd3TUVnfGM0N2FiYTAzZDlhOTUzNTAzYWQ3OTBjODNkNzI2ODc2MmZlMzUzZWEzN2QxMTQxMDAyMmRlMGYxNzZkZTdkOTc,https://api.mybihr.com/medias/1049743-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ2ODN8aW1hZ2UvanBlZ3xhR0V6TDJnd09DODVNREV5T0RZek5qazJPVEkyTHpFd05EazNORE10TTE4NE1EQlhlRGd3TUVnfDc2ZmM1YjE3YTA3ZmVjZjQ0YTRiNDIzM2Y5Y2U1MjlhYWM5YTZkZjMzOGM5ODMxNzk1YjllZjQ3NWM3Njk3ZjE,https://api.mybihr.com/medias/1049743-4-800Wx800H?context=bWFzdGVyfHJvb3R8OTUwMjl8aW1hZ2UvanBlZ3xhRGN6TDJnd1ppODVNREV5T0RZek9Ea3pOVE0wTHpFd05EazNORE10TkY4NE1EQlhlRGd3TUVnfDA5YWZjNDUyOGQ5ZmJiYjBjYmYzZmIxMGU4MzA3OGEzOTM2YTQ0NGYyMjJhYzcxZGUwNDJkYmY4NTAwZmI0OGY,https://api.mybihr.com/medias/1049743-5-800Wx800H?context=bWFzdGVyfHJvb3R8MzY2Mjh8aW1hZ2UvanBlZ3xhR1ZtTDJnMVpDODVNREV5T0RZME1Ea3dNVFF5THpFd05EazNORE10TlY4NE1EQlhlRGd3TUVnfDNkMjBiOWY1ZjBiMjFmZmY0NzljNmI3NmJkNTI2MmVlY2VkODM1NjExNzQ2MGUzZDMwOWQwZjIwNGQ1YmRlZTg,https://api.mybihr.com/medias/1049743-6-800Wx800H?context=bWFzdGVyfHJvb3R8NDYzOTd8aW1hZ2UvanBlZ3xhR0ZqTDJnMk5DODVNREV5T0RZME1qZzJOelV3THpFd05EazNORE10Tmw4NE1EQlhlRGd3TUVnfGViNTE4ZjdlNWNlN2ZlZGUxMWVkMDlhNmQyMmM2ZjZlYTI0YTdjMjczMTk0ZmQxNTAxMmYxMWIyOTgzNDg1MjY,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1049744,,SSK-T-069,FACTORY LINKS,FACTO STEERING SHAFT BEARING KIT,Kit de rodamientos de columna de dirección FACTORY LINKS,51.00,42.15,25.29,3000000014790,4,8482200000,0,1,"<h4>Contains</h4><p>Dust Seals x2, Tapered Roller x2</p><br><p>Steering Stem Bearing Service Kits</p>
<ul>
<li>Full Service Steering Stem OEM quality Set</li>
<li>OEM type tapered Roller bearings</li>
<li>NBR Race Dust Seals</li>
</ul>","Contains
Dust Seals x2, Tapered Roller x2
Steering Stem Bearing Service Kits

Full Service Steering Stem OEM quality Set
OEM type tapered Roller bearings
NBR Race Dust Seals
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,357,399,116,106,29,,,,,,https://api.mybihr.com/medias/1049744-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ0NTV8aW1hZ2UvanBlZ3xhR1V3TDJnNFpDOHhNVEF5TnpNNE9USTRORE00TWk4eE1EUTVOelEwTFRGZk9EQXdWM2c0TURCSXwzNTMwYmQwYzQ3NDY5N2NmZDFlNTY5Mjc1MGVmZmI0YWQ5NGU4YzhiYjllYTdlMDcyMjc3OGZiMDJlOGQ4YWUw,https://api.mybihr.com/medias/1049744-2-800Wx800H?context=bWFzdGVyfHJvb3R8ODY5Mjh8aW1hZ2UvanBlZ3xhRE5oTDJnM01pODVNREV5T0RZME5qYzVPVFkyTHpFd05EazNORFF0TWw4NE1EQlhlRGd3TUVnfDMyNjgxNThhMWZlZTA1NjFlODBkZDhhY2U4ZjUxYzZkOTE1NjZlODdlYmZhZjE1MzlkYTM1NDZiOTkxNTUzNjY,https://api.mybihr.com/medias/1049744-3-800Wx800H?context=bWFzdGVyfHJvb3R8MzY2Mjh8aW1hZ2UvanBlZ3xhREJoTDJnM09TODVNREV5T0RZME9EYzJOVGMwTHpFd05EazNORFF0TTE4NE1EQlhlRGd3TUVnfDE4OGE1NDJhOTg2MTMzYzk0NDBlMjllZjI1OWIwMjA3MjdmMzYxZmEzYzA2YjQ2OWM3MGMwZmI4YTdlNmM4NDM,https://api.mybihr.com/medias/1049744-4-800Wx800H?context=bWFzdGVyfHJvb3R8OTUwMjl8aW1hZ2UvanBlZ3xhRGcyTDJoak55ODVNREV5T0RZMU1EY3pNVGd5THpFd05EazNORFF0TkY4NE1EQlhlRGd3TUVnfGRlNjkyZGViODlmZGE3ZDJiOTE4ZDRkMzIxZDgyNjU1ZmM2YTcxNmM1ZTE0Y2M3NDY2NDMzNGRkMTIyNjhjNGQ,https://api.mybihr.com/medias/1049744-5-800Wx800H?context=bWFzdGVyfHJvb3R8NDYzOTd8aW1hZ2UvanBlZ3xhRFF6TDJoalpTODVNREV5T0RZMU1qWTVOemt3THpFd05EazNORFF0TlY4NE1EQlhlRGd3TUVnfDk5N2JmY2RkZjcwNmMxMDA4NjViNGE4ZWNiOWE0ZDJmMmI5YTVjNWI0NGI1MjgzYzY1ZTJmZWI4YWE3NTBhZmQ,https://api.mybihr.com/medias/1049744-6-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ2ODN8aW1hZ2UvanBlZ3xhREUwTDJoa05TODVNREV5T0RZMU5EWTJNems0THpFd05EazNORFF0Tmw4NE1EQlhlRGd3TUVnfDdmZDg1ZDY4Y2M1MTRmNmFkNDJjNDI3YzhkYmE2NGVlOWU3MWNjOWU3NGRjZWI0Nzc4MWQyN2VjNTU0MWEwY2E,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1049753,,LRK-H-169,FACTORY LINKS,FACTO SUSP LINK REPAIR KIT,Kit de reparación de bieleta FACTORY LINKS,113.99,94.21,56.53,3000000005194,1,8708809990,0,1,"<h4>Contains</h4><p>Dust Seals x8, Needles x7, Pins, Collars - Flanged x6, Pins, Collars - Plain x3, Pins, Collars - Plain with Shoulder x1, Pins, Collars - Special x2, Washers x2</p><br><p>FACTORY LINKS kits contain all elements required for a full service of your linkage (including the lower shock absorber). The needle bearings, collars, pins and oil seals are specifically manufactured in order to reach OEM quality requirements, in terms of materials, dimension tolerances, hardness and surface roughness. This brings your bike back to its former condition as defined by the manufacturers.</p>
<ul>
<li>52100 High Grade Steel Pins</li>
<li>Zinc Plated Steel Collars</li>
<li>Nitrile Butadiene Dust Seals</li>
<li>Include lower shock bearing</li>
</ul>","Contains
Dust Seals x8, Needles x7, Pins, Collars - Flanged x6, Pins, Collars - Plain x3, Pins, Collars - Plain with Shoulder x1, Pins, Collars - Special x2, Washers x2
FACTORY LINKS kits contain all elements required for a full service of your linkage (including the lower shock absorber). The needle bearings, collars, pins and oil seals are specifically manufactured in order to reach OEM quality requirements, in terms of materials, dimension tolerances, hardness and surface roughness. This brings your bike back to its former condition as defined by the manufacturers.

52100 High Grade Steel Pins
Zinc Plated Steel Collars
Nitrile Butadiene Dust Seals
Include lower shock bearing
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1128,530,230,109,45,,,,,,https://api.mybihr.com/medias/1049753-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQzNTl8aW1hZ2UvanBlZ3xhRFpoTDJoaE5DOHhOekkyTmpBNE16SXpNemd5TWk4eE1EUTVOelV6TFRGZk9EQXdWM2c0TURCSXwxYzFjNDk3ZDJlZGRlZjBjODVjNWEwMjQ0OWRmZGNlZjlhYmYxY2I0Y2NmY2M3NjIxMzFjNTA1OWE4YzcxMTA5,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1049754,,LRK-H-174,FACTORY LINKS,FACTO SUSP LINK REPAIR KIT,Kit de reparación de bieleta FACTORY LINKS,113.99,94.21,56.53,3000000005248,1,8708809990,0,1,"<h4>Contains</h4><p>Dust Seals x8, Needles x7, Pins, Collars - Flanged x6, Pins, Collars - Plain x3, Pins, Collars - Plain with Shoulder x1, Pins, Collars - Special x2, Washers x2</p><br><p>FACTORY LINKS kits contain all elements required for a full service of your linkage (including the lower shock absorber). The needle bearings, collars, pins and oil seals are specifically manufactured in order to reach OEM quality requirements, in terms of materials, dimension tolerances, hardness and surface roughness. This brings your bike back to its former condition as defined by the manufacturers.</p>
<ul>
<li>52100 High Grade Steel Pins</li>
<li>Zinc Plated Steel Collars</li>
<li>Nitrile Butadiene Dust Seals</li>
<li>Include lower shock bearing</li>
</ul>","Contains
Dust Seals x8, Needles x7, Pins, Collars - Flanged x6, Pins, Collars - Plain x3, Pins, Collars - Plain with Shoulder x1, Pins, Collars - Special x2, Washers x2
FACTORY LINKS kits contain all elements required for a full service of your linkage (including the lower shock absorber). The needle bearings, collars, pins and oil seals are specifically manufactured in order to reach OEM quality requirements, in terms of materials, dimension tolerances, hardness and surface roughness. This brings your bike back to its former condition as defined by the manufacturers.

52100 High Grade Steel Pins
Zinc Plated Steel Collars
Nitrile Butadiene Dust Seals
Include lower shock bearing
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1159,555,232,111,45,,,,,,https://api.mybihr.com/medias/1049754-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjI0MTd8aW1hZ2UvanBlZ3xhRE5pTDJoaFlpOHhOekkyTmpBNE16UXpNRFF6TUM4eE1EUTVOelUwTFRGZk9EQXdWM2c0TURCSXxkMWY0ODBkMDAzNjRiMTY3ZTQ0ZDkzNmVhNzVhNThmNmQxNjQ3ZWQ4NzI4NjVjMGU2YWI3NTQ0ZGI2OGRjZmZi,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
1049757,,LRK-S-138,FACTORY LINKS,FACTO SUSP LINK REPAIR KIT,Kit de reparación de bieleta FACTORY LINKS,113.99,94.21,56.53,3000000006078,2,8708809990,0,1,"<h4>Contains</h4><p>Dust Seals x8, Needles x7, Pins, Collars - Flanged x6, Pins, Collars - Plain x3, Pins, Collars - Plain with Shoulder x1</p><br><p>FACTORY LINKS kits contain all elements required for a full service of your linkage (including the lower shock absorber). The needle bearings, collars, pins and oil seals are specifically manufactured in order to reach OEM quality requirements, in terms of materials, dimension tolerances, hardness and surface roughness. This brings your bike back to its former condition as defined by the manufacturers.</p>
<ul>
<li>52100 High Grade Steel Pins</li>
<li>Zinc Plated Steel Collars</li>
<li>Nitrile Butadiene Dust Seals</li>
<li>Include lower shock bearing</li>
</ul>","Contains
Dust Seals x8, Needles x7, Pins, Collars - Flanged x6, Pins, Collars - Plain x3, Pins, Collars - Plain with Shoulder x1
FACTORY LINKS kits contain all elements required for a full service of your linkage (including the lower shock absorber). The needle bearings, collars, pins and oil seals are specifically manufactured in order to reach OEM quality requirements, in terms of materials, dimension tolerances, hardness and surface roughness. This brings your bike back to its former condition as defined by the manufacturers.

52100 High Grade Steel Pins
Zinc Plated Steel Collars
Nitrile Butadiene Dust Seals
Include lower shock bearing
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,1082,554,232,111,42,,,,,,https://api.mybihr.com/medias/1049757-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMxNjF8aW1hZ2UvanBlZ3xhR0ppTDJobU9DOHhOekkyTmpBNE5EQXlNREkxTkM4eE1EUTVOelUzTFRGZk9EQXdWM2c0TURCSXw2NzI2ZDk4N2Q3YWM1NDAzODMwZGUxMTY4YzhmMTVjYzFjMzJhMWQwZDYzZTYyMDBjYWRjMGZlYTg2YTgxODM0,,,,,,https://static.bihr.pro/eBihr/Pictures/FACTORY_LINKS-pictures.zip,Spain Warehouse (Parts)
