PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Color,Longitud (mm),Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1054513,89806,1E01G/01,BLACKBIRD,BBIRD SEAT COVER PYRAMID,Funda de asiento Blackbird Pyramid azul Sherco 1E01G/01,69.45,57.40,37.31,1E01G/01,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.cs20EE0811{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>New Pyramid seat cover with new-generation anti-slip effect !</p><p></p><p>New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.</p><p></p><p>Features :</p><p></p><ul> <li>Excellent wear resistance, even when riders use latest-generation protective knee guards</li><li>Maximum grip even in mud and rain</li><li>Easy to apply, thanks to the shaped parts specially studied to fit the shape of the seat</li></ul> <p></p></body> </html>","       New Pyramid seat cover with new-generation anti-slip effect !New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.Features : Excellent wear resistance, even when riders use latest-generation protective knee guardsMaximum grip even in mud and rainEasy to apply, thanks to the shaped parts specially studied to fit the shape of the seat  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,3575,364,244,333,44,,Azul,,https://api.mybihr.com/medias/1054513-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjExNzF8aW1hZ2UvanBlZ3xhR015TDJoaU5DODRPVGN4T0RFeU5UQXpOVGd5THpFd05UUTFNVE10TVY4NE1EQlhlRGd3TUVnfDljMDVjYmIxNzBlMjg0ZTNlZWUyZDE2M2VhZTI0NmY1YmQxNmU4MzI1MjY2OGVmY2E5YjcwYTYyYzE1YjZmNDA,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1054514,89807,1E01H,BLACKBIRD,BBIRD SEAT COVER DOUBLE GRIP,Funda de asiento Doble agarre 3 Sherco 1E01H,97.89,80.90,52.59,1E01H,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Double Grip 3 seat cover result of collaboration between Blackbird and MX Teams. </p><p></p><p>It is composed of two different non-slip coatings, one covering the top of the saddle and the other, on the sides. </p><p></p><p>This combination provides better grip and comfort to the rider.With a new anti-slip section, the hallmarks of the Double Grip 3 seat cover are the innovative high-frequency welded traction strip system and the ultraresistant, excellent-grip materials. The raised strips have been specifically studied to allows riders to shift their weight directly onto the back wheel.</p><p></p><ul> <li>Maximum traction</li><li>Excellent shock resistance both in the center and at the sides of the seat</li><li>Finally, the two colors and the micro-injection patch give the seat cover a racing look to complement its leading-edge technical features.</li></ul> </body> </html>","       Double Grip 3 seat cover result of collaboration between Blackbird and MX Teams. It is composed of two different non-slip coatings, one covering the top of the saddle and the other, on the sides. This combination provides better grip and comfort to the rider.With a new anti-slip section, the hallmarks of the Double Grip 3 seat cover are the innovative high-frequency welded traction strip system and the ultraresistant, excellent-grip materials. The raised strips have been specifically studied to allows riders to shift their weight directly onto the back wheel. Maximum tractionExcellent shock resistance both in the center and at the sides of the seatFinally, the two colors and the micro-injection patch give the seat cover a racing look to complement its leading-edge technical features.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,4145,388,337,246,50,,Negro,,https://api.mybihr.com/medias/1054514-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQxNDR8aW1hZ2UvanBlZ3xhR1l4TDJoaFpDODRPVGN4T0RFeU56QXdNVGt3THpFd05UUTFNVFF0TVY4NE1EQlhlRGd3TUVnfGJkNTZkNTk0MjkzMTEwNzQwMjJhYmRmZWIwMzMzZWZlNzIyOGRiMjVkNWJkMWZlMDhjOTk4Zjg1MDkzMDY2Nzc,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1054522,39169,1Q07,BLACKBIRD,BBIRD SEAT COVER PYRAMID,Funda de asiento Blackbird Diamont Yamaha 1Q07,87.36,72.20,46.93,1Q07,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.cs20EE0811{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>New Pyramid seat cover with new-generation anti-slip effect !</p><p></p><p>New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.</p><p></p><p>Features :</p><p></p><ul> <li>Excellent wear resistance, even when riders use latest-generation protective knee guards</li><li>Maximum grip even in mud and rain</li><li>Easy to apply, thanks to the shaped parts specially studied to fit the shape of the seat</li></ul> <p></p></body> </html>","       New Pyramid seat cover with new-generation anti-slip effect !New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.Features : Excellent wear resistance, even when riders use latest-generation protective knee guardsMaximum grip even in mud and rainEasy to apply, thanks to the shaped parts specially studied to fit the shape of the seat  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,4145,488,337,246,50,,,,https://api.mybihr.com/medias/1054522-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjAxODk0fGltYWdlL2pwZWd8YURsbUwyZ3hNUzg0T1RjeE9ERTBNVFF4T1RneUx6RXdOVFExTWpJdE1WODRNREJYZURnd01FZ3xhMzZjZTMwNTg5OWE0Zjk5NjNjMTBlMjhkODllMjhlYTQ1ZDFiMmFiOTdjNzQ1OGU4YzdjNGUxMWViN2RhYzMz,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1054534,39195,1Q30,BLACKBIRD,BBIRD SEAT COVER PYRAMID,Funda de asiento Blackbird Diamont Can-Am 1Q30,87.36,72.20,46.93,1Q30,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.cs20EE0811{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>New Pyramid seat cover with new-generation anti-slip effect !</p><p></p><p>New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.</p><p></p><p>Features :</p><p></p><ul> <li>Excellent wear resistance, even when riders use latest-generation protective knee guards</li><li>Maximum grip even in mud and rain</li><li>Easy to apply, thanks to the shaped parts specially studied to fit the shape of the seat</li></ul> <p></p></body> </html>","       New Pyramid seat cover with new-generation anti-slip effect !New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.Features : Excellent wear resistance, even when riders use latest-generation protective knee guardsMaximum grip even in mud and rainEasy to apply, thanks to the shaped parts specially studied to fit the shape of the seat  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,3940,491,338,248,47,,,,https://api.mybihr.com/medias/1054534-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjAxODk0fGltYWdlL2pwZWd8YURaa0wyaG1NaTg0T1RjeE9ERTJOVEF4TWpjNEx6RXdOVFExTXpRdE1WODRNREJYZURnd01FZ3wyYjc1ZmExNzdmYzQ0ZTNiYzQ0YTRlZWVlZjk2MzExODU1OTcxMmVhYmI3NGQ4ZGUwYzA3ZTA0YzFhM2FjYTYz,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1054536,39094,5077R,BLACKBIRD,BBIRD SEAT COVER REAR GRAB STRAP,Correa trasera Enduro Blackbird 5077R,27.23,22.50,14.63,5077R,36,8714999089,0,1,<p>The Blackbird strap equips your motorbike with this additional connector.</p><ul><li>Universal strap</li><li>For the rear</li><li>Supplied as a single unit<br></li></ul>,"
The Blackbird strap equips your motorbike with this additional connector.Universal strapFor the rearSupplied as a single unit",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,597,84,200,103,29,,Negro,,https://api.mybihr.com/medias/1054536-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTA4Nzd8aW1hZ2UvanBlZ3xhR0ZpTDJobVpDODRPVGN4T0RFMk9EazBORGswTHpFd05UUTFNell0TVY4NE1EQlhlRGd3TUVnfGM0MjMyYmQ4NzI0NjY4MjRkZjg5ZjJhNWVjYzVkMWExODFkMWJkZDgxYjVlZTNiNDQyMmIwNTk4YTkyNjEyOGE,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1054658,4140001301,5042R/10,BLACKBIRD,BBIRD BAR PAD REPLICA,Protector/Morcilla Blackbird replica Gas Gas,22.87,18.90,12.29,5042R/10,1,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Traditional handlebar pad composed of a back-printed sheath made of crystall material (thickness 0,5 mm) and polyurethane inside<a id=""_dx_frag_EndFragment""></a></p></body> </html>","       Traditional handlebar pad composed of a back-printed sheath made of crystall material (thickness 0,5 mm) and polyurethane inside ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,970,128,304,58,55,,Gas Gas & Rojo,,https://api.mybihr.com/medias/1054658-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODA3NzZ8aW1hZ2UvanBlZ3xhRGczTDJoaFlTODRPVGN4T1RBMk9EQTVPRGcyTHpFd05UUTJOVGd0TVY4NE1EQlhlRGd3TUVnfDY0Njk5NTc2ZDVjN2EzZjVlNjQ5MzllZDVlNzQwODNjNjZiNjM5MzlmZWI2YWUwNjI0ZjI3ODE0NDExMzM3Yzc,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1053636,89811,2136L,BLACKBIRD,BBIRD DECALS KIT ROCKSTAR ENERGY,Kit de adhesivos Blackbird Rockstar Energy Honda 2136L,112.15,92.69,40.00,2136L,1,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Custom your MX bike wtih the design of your favorite pro team with Blackbird replica graphic kits.</p><p></p><ul start=""1""> <li>Stickers for : rear /front fender, radiator covers, swing-arm, fork protector </li><li>Laminated sticker with strong fixing glue </li><li>UV resistant ink </li><li>Very resistant by tough MX use</li></ul> </body> </html>","       Custom your MX bike wtih the design of your favorite pro team with Blackbird replica graphic kits. Stickers for : rear /front fender, radiator covers, swing-arm, fork protector Laminated sticker with strong fixing glue UV resistant ink Very resistant by tough MX use  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,2935,505,599,350,14,,Rojo,,https://api.mybihr.com/medias/1053636-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM0OTE2fGltYWdlL2pwZWd8YURoa0wyZ3hOeTg0T1RjeE16ZzVOalkxTXpFd0x6RXdOVE0yTXpZdE1WODRNREJYZURnd01FZ3xhYzM1MWI2Mzg2YjhmMTllNDM5MTU5ZWEwZTYwZTk0NmMwYWJjN2I2ZjZjNTFkZGY1ZjQyZDVjZjRkODY4NjMy,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1063043,,5329,BLACKBIRD,BBIRD STICKERS SHEET SUZUKI,Set adhesivos BLACKBIRD Suzuki,49.85,41.20,26.78,8057912027610,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li><a id=""_dx_frag_StartFragment""></a>For all the bikes from this manufacturer </li><li>Universal graphic kit </li><li>Precut kit </li><li>High resistance</li></ul> </body> </html>","        For all the bikes from this manufacturer Universal graphic kit Precut kit High resistance  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,700,240,500,350,4,,,,https://api.mybihr.com/medias/1063043-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc4MDN8aW1hZ2UvanBlZ3xhR1EzTDJneVl5ODRPVGN6TmpRNU9UQXpOalEyTHpFd05qTXdORE10TVY4NE1EQlhlRGd3TUVnfDUyOGQ5NTFhZjAyNmUzMGQ5MjExMGIwMTk0NzE5NDE1YjU1NTQ1NWYzNDk1N2E1OTgwZTVjM2Y2ZTZmMmI3MmM,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1054127,83164,1131G,BLACKBIRD,BBIRD SEAT COVER PYRAMID,Funda de asiento Blackbird Pyramid negro Honda 1131G,69.45,57.40,37.31,1131G,1,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>New Pyramid seat cover with new-generation anti-slip effect !</p><p></p><p>New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.</p><p></p><p>Features :</p><p></p><ul> <li>Excellent wear resistance, even when riders use latest-generation protective knee guards</li><li>Maximum grip even in mud and rain</li><li>Easy to apply, thanks to the shaped parts specially studied to fit the shape of the seat</li></ul> <p></p></body> </html>","       New Pyramid seat cover with new-generation anti-slip effect !New Pyramid seat cover gives the rider perfect adherence to the seat in all conditions.Features : Excellent wear resistance, even when riders use latest-generation protective knee guardsMaximum grip even in mud and rainEasy to apply, thanks to the shaped parts specially studied to fit the shape of the seat  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,3999,428,339,251,47,,Negro,,https://api.mybihr.com/medias/1054127-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg3OTMxfGltYWdlL2pwZWd8YURCakwyaGhZaTg0T1RjeE5UVXhOamN3TXpBeUx6RXdOVFF4TWpjdE1WODRNREJYZURnd01FZ3xmZmU1ZWIzZjdmZGU5YWY2N2FhNjBlNTViYzczY2I3ODQ3MTMzODMzZDY0ZjJhOTZlMGM0MjBmNTNiNTkyYWM1,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1054135,83343,1134H,BLACKBIRD,BBIRD SEAT COVER DOUBLE GRIP,Funda de asiento Blackbird Doble agarre 3 Honda negro/rojo 1134H,97.89,80.90,52.59,1134H,2,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Double Grip 3 seat cover result of collaboration between Blackbird and MX Teams. </p><p></p><p>It is composed of two different non-slip coatings, one covering the top of the saddle and the other, on the sides. </p><p></p><p>This combination provides better grip and comfort to the rider.With a new anti-slip section, the hallmarks of the Double Grip 3 seat cover are the innovative high-frequency welded traction strip system and the ultraresistant, excellent-grip materials. The raised strips have been specifically studied to allows riders to shift their weight directly onto the back wheel.</p><p></p><ul> <li>Maximum traction</li><li>Excellent shock resistance both in the center and at the sides of the seat</li><li>Finally, the two colors and the micro-injection patch give the seat cover a racing look to complement its leading-edge technical features.</li></ul> </body> </html>","       Double Grip 3 seat cover result of collaboration between Blackbird and MX Teams. It is composed of two different non-slip coatings, one covering the top of the saddle and the other, on the sides. This combination provides better grip and comfort to the rider.With a new anti-slip section, the hallmarks of the Double Grip 3 seat cover are the innovative high-frequency welded traction strip system and the ultraresistant, excellent-grip materials. The raised strips have been specifically studied to allows riders to shift their weight directly onto the back wheel. Maximum tractionExcellent shock resistance both in the center and at the sides of the seatFinally, the two colors and the micro-injection patch give the seat cover a racing look to complement its leading-edge technical features.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,2534,416,330,240,32,,Rojo,,https://api.mybihr.com/medias/1054135-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE0MTd8aW1hZ2UvanBlZ3xhR00xTDJnNE1TODRPVGN4TlRVek5qTTJNemd5THpFd05UUXhNelV0TVY4NE1EQlhlRGd3TUVnfGFhMWY0Yjk5Y2NhZDQwNzVhNTA5NDM3ZDRiYWJlMGMzOTllM2QzNjQ3NDc5YWNiOGRjZjg4YTkyMDFhMDYxMzg,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082403003,,5052/30,BLACKBIRD,"BBIRD STICKERS CRYSTALL, GRN",Adhesivo transpirable BLACKBIRD Crystall verde,40.29,33.30,21.65,8057912026118,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>These adhesive sheets 0.4mm thick are specially designed for off-road use. </p><p> </p><ul> <li>UV-treated and resistant to solvents. </li><li>Printed on the reverse for maximum service life</li><li>Cuts easily by means of a pair of scissors or a cutter</li><li>The pack contains 3 pieces size 47x33 cm each.</li></ul> </body> </html>","       These adhesive sheets 0.4mm thick are specially designed for off-road use.   UV-treated and resistant to solvents. Printed on the reverse for maximum service lifeCuts easily by means of a pair of scissors or a cutterThe pack contains 3 pieces size 47x33 cm each.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Verde,,700,480,500,350,4,,Verde,,https://api.mybihr.com/medias/1082403003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzIzMzB8aW1hZ2UvanBlZ3xhRFptTDJoak1pODRPVGMzT1Rjek9UTTJNVFU0THpFd09ESTBNRE13TURNdE1WODRNREJYZURnd01FZ3wyODczODYzZTFkYzFhYzQwNmE5NTYxYjVlNmVmMzUzNTY1OWY3MWEyMGViZDNjM2E2YjU3NTc5ZjRhMTMwNzM0,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082403001,39061,5052/10,BLACKBIRD,"BBIRD STICKERS CRYSTALL, WHT",Adhesivo fondo para dorsal transpirable BLACKBIRD blanco - Pack de 3 Uds 5052/10,40.29,33.30,21.65,5052/10,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>These adhesive sheets 0.4mm thick are specially designed for off-road use. </p><p> </p><ul> <li>UV-treated and resistant to solvents. </li><li>Printed on the reverse for maximum service life</li><li>Cuts easily by means of a pair of scissors or a cutter</li><li>The pack contains 3 pieces size 47x33 cm each.</li></ul> </body> </html>","       These adhesive sheets 0.4mm thick are specially designed for off-road use.   UV-treated and resistant to solvents. Printed on the reverse for maximum service lifeCuts easily by means of a pair of scissors or a cutterThe pack contains 3 pieces size 47x33 cm each.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Blanco,,700,440,500,350,4,,Blanco,,https://api.mybihr.com/medias/1082403001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzIzMzB8aW1hZ2UvanBlZ3xhRE5rTDJoall5ODRPVGMzT1Rjek5qYzBNREUwTHpFd09ESTBNRE13TURFdE1WODRNREJYZURnd01FZ3w2ZWMwMzJiOGI0MjIxNDA4ZDQ2YzcyOGFlOTJlY2Q1N2U3OTgyMjYyM2JjMjIyYzZlNDU2YmI3MDgxYmM3ZDZm,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082403006,,5052/60,BLACKBIRD,"BBIRD STICKERS CRYSTALL, RED",Adhesivo transpirable BLACKBIRD Crystall rojo,40.29,33.30,21.65,8057912026149,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>These adhesive sheets 0.4mm thick are specially designed for off-road use. </p><p> </p><ul> <li>UV-treated and resistant to solvents. </li><li>Printed on the reverse for maximum service life</li><li>Cuts easily by means of a pair of scissors or a cutter</li><li>The pack contains 3 pieces size 47x33 cm each.</li></ul> </body> </html>","       These adhesive sheets 0.4mm thick are specially designed for off-road use.   UV-treated and resistant to solvents. Printed on the reverse for maximum service lifeCuts easily by means of a pair of scissors or a cutterThe pack contains 3 pieces size 47x33 cm each.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Rojo,,700,480,500,350,4,,Rojo,,https://api.mybihr.com/medias/1082403006-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMwNTB8aW1hZ2UvanBlZ3xhR0UyTDJnMk1pODRPVGMzT1RjME5qVTNNRFUwTHpFd09ESTBNRE13TURZdE1WODRNREJYZURnd01FZ3wzZTJkY2MwMzZjMDhkZDU0ZWViZTJlYWNhNmJiMTI3NzgxZGE3YWNlYzI4MjIxM2M5NzZhNTMxZTQ5YjRkMDYw,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
1082403005,,5052/50,BLACKBIRD,"BBIRD STICKERS CRYSTALL, NYE",Adhesivo transpirable BLACKBIRD Crystall amarillo neón,40.29,33.30,21.65,8057912026132,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>These adhesive sheets 0.4mm thick are specially designed for off-road use. </p><p> </p><ul> <li>UV-treated and resistant to solvents. </li><li>Printed on the reverse for maximum service life</li><li>Cuts easily by means of a pair of scissors or a cutter</li><li>The pack contains 3 pieces size 47x33 cm each.</li></ul> </body> </html>","       These adhesive sheets 0.4mm thick are specially designed for off-road use.   UV-treated and resistant to solvents. Printed on the reverse for maximum service lifeCuts easily by means of a pair of scissors or a cutterThe pack contains 3 pieces size 47x33 cm each.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,Amarillo flúor,,700,480,500,350,4,,Amarillo neón,,https://api.mybihr.com/medias/1082403005-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzIzMzB8aW1hZ2UvanBlZ3xhRFkwTDJnMk9TODRPVGMzT1RjME5EWXdORFEyTHpFd09ESTBNRE13TURVdE1WODRNREJYZURnd01FZ3xmYTA4ZWRhNjM4YjkyYTc3YzdjOTc4ZTNiMjM3ZGVmYzY5ZmU4ZThjYTllOTE0NTIzYzkyZGI2MWU2OWEwMTE0,,,https://static.bihr.pro/eBihr/Pictures/BLACKBIRD-pictures.zip,Spain Warehouse (Parts)
