PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de dientes,V-Color,V-Colores,V-Talla,V-Tamaño,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (cm),Altura (mm),Anchura (mm),Anchura de la zona de sujeción (mm),Apertura (mm),Barra transversal,Bloqueo,Cantidad,Color,Color del protector del manillar,Composición,Compuesto del puño,Desplazamiento (mm),Diámetro Ø (mm),Elevación de manillar (mm),Embalaje,Gama,Longitud (mm),Longitud de control (mm),Número de dientes de la corona,Número de dientes del piñón,Paso de cadena,Posición,Talla,Tipo,Tipo de corona,Tipo de piñón,Tipo de puño,Versión de corona,Versión de piñón,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,AllPicturesZIP,Document1,Document2,DeliveryPlant
1068019,,STIM6X15-02,SCAR,SCAR BOLT KIT M6 X 15,Juego de tornillos de titanio SCAR M6x15 por 2,9.28,7.67,4.99,3701691109757,0,8714109090,0,1,"<p data-isautotranslation=""1""></p><html> 
<head> 
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<title> </title> 
<style type=""text/css"">
.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}
.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}
</style> 
</head> 
<body> 
<ul> 
<li>
<a id=""_dx_frag_StartFragment""></a>
Tornillos de titanio Grado 5 Ti-6Al-4V
<a id=""_dx_frag_EndFragment""></a>
</li>
</ul> 
</body> 
</html> ","
 
 

  
 
 
 
 


Tornillos de titanio Grado 5 Ti-6Al-4V


 
 
 ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,39,17,53,53,14,,,,,,,,,Titanio,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1068019-1.jpg?context=bWFzdGVyfHJvb3R8NDg4ODl8aW1hZ2UvanBlZ3xhR1l4TDJoaVlTOHhNREk0TlRZNU1UQTNPVGc0Tnpndk9EQXdWM2c0TURCSVh6RXdOamd3TVRrdE1TNXFjR2N8ZmNiMWZiMmVjNmQyYWU5ZjlmZTIxZDM3OGQ3NmNhMzUxOWFkMGNhZjc4ODZkMzA2NzYxMjg4Y2JmNTcyZmJiOA,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1068021,,STIM6X20-02,SCAR,SCAR BOLT KIT M6 X 20,Juego de tornillos de titanio SCAR M6x20 por 2,9.68,8.00,5.20,3701691109733,0,8714109090,0,1,"<p data-isautotranslation=""1""></p><html> 
<head> 
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> 
<style type=""text/css"">
.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}
.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}
</style> 
</head> 
<body> 
<ul> 
<li><a id=""_dx_frag_StartFragment""></a>Tornillos de titanio Grado 5 Ti-6Al-4V<a id=""_dx_frag_EndFragment""></a></li>
</ul> 
</body> 
</html>","
 
 
  
 
 
 
 
Tornillos de titanio Grado 5 Ti-6Al-4V
 
 
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,153,8,94,96,17,,,,,,,,,Titanio,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1068021-1.jpg?context=bWFzdGVyfHJvb3R8NDg4ODl8aW1hZ2UvanBlZ3xhR015TDJoak1TOHhNREk0TlRZNU1UQTVPVFUwT0RZdk9EQXdWM2c0TURCSVh6RXdOamd3TWpFdE1TNXFjR2N8NTQwMDE2ZjhlNTAzN2ZlN2EyOTA2MWIwMzA5NzQyMDc0NTBhNjU0MmMxYzAzYzNkY2JkNjhmMDE5ZjZlZWU0OA,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1057237,41900010,STFMB151,SCAR,SCAR ADAPTOR FOOT PEGS,Soporte de estriberas SCAR de titanio,277.30,229.17,148.96,3701691110067,3,8714109090,0,1,"<p>Soporte Estriberas Titanio SCAR</p>
<ul>
<li>Titanio de grado aeroespacial Ti-6AL-4V</li>
<li>Mecanizado CNC</li>
<li>Dise&ntilde;o especial para evitar que el barro entre en los soportes.</li>
</ul>","
Soporte Estriberas Titanio SCAR

Titanio de grado aeroespacial Ti-6AL-4V
Mecanizado CNC
Diseño especial para evitar que el barro entre en los soportes.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,333,204,129,76,34,,,,,,,,,,,Titanio,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1057237-1.jpg?context=bWFzdGVyfHJvb3R8NDc5MTZ8aW1hZ2UvanBlZ3xhR1V4TDJoa05TOHhNREk0TlRZNU1qa3dNVGM0T0RZdk9EQXdWM2c0TURCSVh6RXdOVGN5TXpjdE1TNXFjR2N8NWIyMTA0M2M4ZTUyMjgwZDg2MDZhZDlkOThkOTBjOGJmZmMwMjY4M2UyZDZiNzM5N2JkYTFjY2YxNjcxYjg4ZA,https://api.mybihr.com/medias/800Wx800H-1057237-2.jpg?context=bWFzdGVyfHJvb3R8NDQ5MDN8aW1hZ2UvanBlZ3xhREV4TDJoalppOHhNREk0TlRZNU1qa3lNVFEwT1RRdk9EQXdWM2c0TURCSVh6RXdOVGN5TXpjdE1pNXFjR2N8ZWUwY2FlYzUwYmI3YzIwMzBlMDZiYWRhNzAzOGM0NGIxMzE0NzZlN2M2N2FhNzYzNGQ1OGQ1MDk3NzVkNjhiZQ,https://api.mybihr.com/medias/800Wx800H-1057237-3.jpg?context=bWFzdGVyfHJvb3R8MTM4NzYyfGltYWdlL2pwZWd8YURRd0wyaGpPQzh4TURJNE5UWTVNamswTVRFeE1ESXZPREF3VjNnNE1EQklYekV3TlRjeU16Y3RNeTVxY0djfGFjNTIwODI1MjYwNTQ0MGZiMDE3ZmNmZjEwMGZiYzkwMDhiNTI1MmY5YmYyZjdlNDMwYTQyNDc2OTlhZTI2YmU,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1057244,4460115145,STIM6X65-02,SCAR,SCAR BOLT KIT TITANE 6X65,Kit de tornillos para el motor SCAR Titanio,17.15,14.17,9.21,3701691109597,3,8714109090,0,1,"<p data-isautotranslation=""1""></p><html> 
<head> 
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<title> </title> 
<style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> 
</head> 
<body> 
<ul> 
<li><a id=""_dx_frag_StartFragment""></a>Titanio de Grado Aeroespacial 5 Ti-6AL-4V</li>
<li>Mecanizado CNC</li>
<li>Ultra ligero (la mitad del peso del equivalente de acero<a id=""_dx_frag_EndFragment""></a> </li>
</ul> 
</body> 
</html>","
 
 

  
 
 
 
 
Titanio de Grado Aeroespacial 5 Ti-6AL-4V
Mecanizado CNC
Ultra ligero (la mitad del peso del equivalente de acero 
 
 
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,80,18,97,75,11,,,,,,,,,Titanio,,,,,,,por pareja,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1057244-1.jpg?context=bWFzdGVyfHJvb3R8MzI3OTR8aW1hZ2UvanBlZ3xhREk1TDJnMk1TOHhNREk0TlRZNU16QTVPRE01TmpZdk9EQXdWM2c0TURCSVh6RXdOVGN5TkRRdE1TNXFjR2N8OTU1YTcwYTBlYmJmNTIxNjRiODE4MzIzZmZjMjM4ZmI4OWEwOGY0M2ExNjJmY2NlNDhmNDY4ZTA4OWRlMjk3OQ,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1057252,4460115945,STIM8X15-02,SCAR,SCAR BOLT KIT TITANE 8X15,Kit de tornillos para el motor SCAR Titanio,10.59,8.75,5.69,3701691109993,2,8714109090,0,1,"<p data-isautotranslation=""1""></p><html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title></title>
<style type=""text/css"">
.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}
.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}
</style>
</head>
<body>
<ul>
<li><a id=""_dx_frag_StartFragment""></a>Titanio Grado Aeroespacial 5 Ti-6AL-4V</li>
<li>Mecanizado CNC</li>
<li>Ultra ligero (la mitad del peso equivalente al acero)<a id=""_dx_frag_EndFragment""></a> </li>
</ul>
</body>
</html>","







Titanio Grado Aeroespacial 5 Ti-6AL-4V
Mecanizado CNC
Ultra ligero (la mitad del peso equivalente al acero) 


",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,82,11,90,70,13,,,,,,,,,Titanio,,,,,,,por pareja,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1057252-1.jpg?context=bWFzdGVyfHJvb3R8NTMyMjN8aW1hZ2UvanBlZ3xhR1l6TDJoa1ppOHhNREk0TlRZNU16SXpOakF5TWpJdk9EQXdWM2c0TURCSVh6RXdOVGN5TlRJdE1TNXFjR2N8MzZkNjlkMTI5NWU2Yjg3YjFlMzEyOGJmMGQwOTQzYmIxNjAyNTg3YzI4NjIwNzk5MGJkZDEzZGFiZGI2YWE1Zg,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1057256,4460116645,STIMENG250EXC2,SCAR,SCAR BOLT KIT ENGINE,Kit de tornillos para el motor SCAR Titanio,321.65,265.83,172.79,3701691109207,3,8714109090,0,1,"<p data-isautotranslation=""1""></p><html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title>
<style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style>
</head>
<body>
<ul>
<li><a id=""_dx_frag_StartFragment""></a>Titanio Grado Aeroespacial 5 Ti-6AL-4V</li>
<li>Mecanizado CNC</li>
<li>Ultra ligero (mitad del peso del equivalente de acero<a id=""_dx_frag_EndFragment""></a> </li>
</ul>
</body>
</html>","


 




Titanio Grado Aeroespacial 5 Ti-6AL-4V
Mecanizado CNC
Ultra ligero (mitad del peso del equivalente de acero 


",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,376,254,148,77,33,,,,,,,,,Titanio,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1057256-1.jpg?context=bWFzdGVyfHJvb3R8NzczNzB8aW1hZ2UvanBlZ3xhR0poTDJobFl5OHhNREk0TkRnek9EY3hNakV4T0RJdk9EQXdWM2c0TURCSVh6RXdOVGN5TlRZdE1TNXFjR2N8ZDRmOTdiOTQxMjU4NDg3YmRlYmM2M2JiYzFiOWM0N2I0YTdmZmQ4MTFlMTZlNTgzNDdiZWNkYjZjZWIyZjY0Mw,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1057258,4460115345,STIMENG450EXCF,SCAR,SCAR BOLT KIT ENGINE,Kit de tornillos para el motor SCAR Titanio,275.28,227.50,147.88,3701691109177,0,8714109090,0,1,"<p data-isautotranslation=""1""></p><html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<title> </title>
<style type=""text/css"">
.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}
.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}
</style>
</head>
<body>
<ul>
<li><a id=""_dx_frag_StartFragment""></a>Titanio Grado Aeroespacial 5 Ti-6AL-4V</li>
<li>Mecanizado CNC</li>
<li>Ultra ligero (mitad del peso del equivalente de acero<a id=""_dx_frag_EndFragment""></a> </li>
</ul>
</body>
</html>","



 




Titanio Grado Aeroespacial 5 Ti-6AL-4V
Mecanizado CNC
Ultra ligero (mitad del peso del equivalente de acero 


",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,333,252,131,77,33,,,,,,,,,Titanio,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1057258-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTEwMzV8aW1hZ2UvanBlZ3xhR1E0TDJnMFpTODRPVGN5TkRjME9EYzFPVE0wTHpFd05UY3lOVGd0TVY4NE1EQlhlRGd3TUVnfDI1Y2I0Y2MxMmZlZTRiNzAzYWMxNDllOTI4MGIzYjFkODk1NWMzODUyMjRjZGUxZTQ3M2Y3ZWM5ZGY2ZGY4MjY,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1057261,4460114645,STIMENGTE250I,SCAR,SCAR BOLT KIT ENGINE,Kit de tornillos para el motor SCAR Titanio,324.68,268.33,151.20,3701691109160,3,8714109090,0,1,"<p data-isautotranslation=""1""></p><html> 
<head> 
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> 
<style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> 
</head> 
<body> 
<ul> 
<li><a id=""_dx_frag_StartFragment""></a>Titanio de Grado Aeroespacial 5 Ti-6AL-4V</li>
<li>Maquinado CNC</li>
<li>Ultra ligero (mitad de peso equivalente al acero<a id=""_dx_frag_EndFragment""></a> </li>
</ul> 
</body> 
</html>","
 
 
  
 
 
 
 
Titanio de Grado Aeroespacial 5 Ti-6AL-4V
Maquinado CNC
Ultra ligero (mitad de peso equivalente al acero 
 
 
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,338,303,133,77,33,,,,,,,,,Titanio,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1057261-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTEwMzV8aW1hZ2UvanBlZ3xhREV5TDJoaE5DODRPVGN5TkRjMU1qWTVNVFV3THpFd05UY3lOakV0TVY4NE1EQlhlRGd3TUVnfGRhZjcwNmE2NGMxY2Y2MTFlZjU5MmZiZDUxY2VjMGMwZmYzZmZlYWVkOWUyNjFkMDE4NTEzMWRiN2E3YjhmODI,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1057284,442164,S5585OR,SCAR,SCAR FOOT PEGS TITANE,Estriberas SCAR EVO naranja,115.95,95.83,62.29,3701691108804,1,8714109090,0,1,"<p>Motocross Scar foot pegs are the fruit of several years' research and testing with factory teams. Made by numerical control from a high-grade aluminium used in aeronautics, they are 40% lighter and 20% stronger than Motocross OEM foot pegs</p><ul><li>Exceptional grip with steel tips (registered designs): 18 inserts made of high-strength stainless steel for solidity and optimal grip</li><li>57mm wide (+ 10mm compared with standard foot pegs)</li><li>Ideal in extreme conditions such as sand, mud, etc.</li></ul>","
Motocross Scar foot pegs are the fruit of several years' research and testing with factory teams. Made by numerical control from a high-grade aluminium used in aeronautics, they are 40% lighter and 20% stronger than Motocross OEM foot pegsExceptional grip with steel tips (registered designs): 18 inserts made of high-strength stainless steel for solidity and optimal grip57mm wide (+ 10mm compared with standard foot pegs)Ideal in extreme conditions such as sand, mud, etc.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,1227,332,196,149,42,,,,,,,,,Naranja,,Aluminio,,,,,por pareja,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1057284-1.jpg?context=bWFzdGVyfHJvb3R8OTYyMzd8aW1hZ2UvanBlZ3xhREJqTDJnMFlpOHhNREk0TlRjd056TTFNalEzTmpZdk9EQXdWM2c0TURCSVh6RXdOVGN5T0RRdE1TNXFjR2N8NjE4NzcxYzFhMWQ2ODdiMTBhYWQwOGIxZWU2NWM0Nzk5MmJiYTQ5MGEyOTMzYjg2ODAyMDkzZDkxN2RiNzBiNA,https://api.mybihr.com/medias/800Wx800H-1057284-2.jpg?context=bWFzdGVyfHJvb3R8MjQ3MjgwfGltYWdlL2pwZWd8YURZd0wyZzVZaTh4TURJNE5EZ3pPRGcxTmpJNU56UXZPREF3VjNnNE1EQklYekV3TlRjeU9EUXRNaTVxY0djfDkzMmRmYmJkNzgyMWRhMjc1YTBiNWQ1ZjJlMzA5MTEzNmM0ZjE2MjliYTRjMWQ1ZTE5ZWVmYjUyZDNkMzBiOGI,https://api.mybihr.com/medias/800Wx800H-1057284-3.jpg?context=bWFzdGVyfHJvb3R8MTU4NzUxfGltYWdlL2pwZWd8YURoaEwyZzFNaTh4TURJNE5UY3dOek0zT0RZNU1UQXZPREF3VjNnNE1EQklYekV3TlRjeU9EUXRNeTVxY0djfDcyMDI5ZGQwYTE0MDY3NTc1YTA5Y2FjOTJkMjk2MDcxYjliMDkwYjYxMGRjMjJkNWEzMDI3ZjU5OGY2NmRkMmQ,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1057267,4460116445,STINM8-04,SCAR,SCAR BOLT KIT ENGINE M8,Kit de tornillos para el motor SCAR Titanio,24.20,20.00,13.00,3701691110029,2,8714109090,0,1,"<p data-isautotranslation=""1""></p><html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<title></title>
<style type=""text/css"">
.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}
.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}
</style>
</head>
<body>
<ul>
<li><a id=""_dx_frag_StartFragment""></a>Titanio de Grado Aeroespacial 5 Ti-6AL-4V</li>
<li>Mecanizado CNC</li>
<li>Ultra ligero (mitad del peso de su equivalente en acero<a id=""_dx_frag_EndFragment""></a> </li>
</ul>
</body>
</html>","








Titanio de Grado Aeroespacial 5 Ti-6AL-4V
Mecanizado CNC
Ultra ligero (mitad del peso de su equivalente en acero 


",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,103,16,88,73,16,,,,,,,,,Titanio,,,,,,,por 4,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1057267-1.jpg?context=bWFzdGVyfHJvb3R8NDE0MjV8aW1hZ2UvanBlZ3xhRGs0TDJnd055OHhNREk0TlRZNU16UTVNVFl4TWpZdk9EQXdWM2c0TURCSVh6RXdOVGN5TmpjdE1TNXFjR2N8YTcxNjYzNGNlYTdhZjRhYmZjOGViMWUzM2FjOTQxYmViOWJkZmQwNGU1ZWNkMmM0ZDU1N2JlMzdmNGEyMjY1Mw,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1057268,4460114345,STINM8-06,SCAR,SCAR BOLT KIT ENGINE M8,Kit de tornillos para el motor SCAR Titanio,34.28,28.33,18.41,3701691110012,1,8714109090,0,1,"<p data-isautotranslation=""1""></p><html> 
<head> 
<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"">
<title> </title> 
<style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> 
</head> 
<body> 
<ul> 
<li><a id=""_dx_frag_StartFragment""></a>Titanio Grado Aeroespacial 5 Ti-6AL-4V</li>
<li>Mecanizado CNC</li>
<li>Ultra ligero (mitad de peso que el equivalente de acero)<a id=""_dx_frag_EndFragment""></a> </li>
</ul> 
</body> 
</html>","
 
 

  
 
 
 
 
Titanio Grado Aeroespacial 5 Ti-6AL-4V
Mecanizado CNC
Ultra ligero (mitad de peso que el equivalente de acero) 
 
 
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,103,22,91,71,16,,,,,,,,,Titanio,,,,,,,por 6,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1057268-1.jpg?context=bWFzdGVyfHJvb3R8NDE0MjV8aW1hZ2UvanBlZ3xhREV6TDJnMU5pOHhNREk0TlRZNU16VXhNVEkzTXpRdk9EQXdWM2c0TURCSVh6RXdOVGN5TmpndE1TNXFjR2N8MThjM2E0OTAzOGQ2MTRjMGVlMzRjOWUxOWE2M2M2NzMwZTM3YmU0Njk2MDI4YjQ3YjkzNzcxODFjZWFjNmY5Nw,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1057280,440720,S5516,SCAR,SCAR FOOT PEGS TITANE,Estriberas SCAR Gripper - Titanio,272.15,224.92,146.20,3701691110197,0,8714109090,0,1,"<p>» Titanio de grado aeroespacial y soldadura reforzada.<br>
» El cuerpo de los reposapiés mide 60 mm de ancho - 10 mm más ancho que OEM.<br>
» Peso ultra ligero a aproximadamente 300g por par.<br>
» Calidad superior y alto rendimiento.<br>
» Cada juego es fabricado a mano.<br>
» 27 dientes para una mayor resistencia y agarre extra.<br>
» Utilizado por nuestros equipos de carreras de fábrica.</p>","
» Titanio de grado aeroespacial y soldadura reforzada.
» El cuerpo de los reposapiés mide 60 mm de ancho - 10 mm más ancho que OEM.
» Peso ultra ligero a aproximadamente 300g por par.
» Calidad superior y alto rendimiento.
» Cada juego es fabricado a mano.
» 27 dientes para una mayor resistencia y agarre extra.
» Utilizado por nuestros equipos de carreras de fábrica.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,1703,388,185,177,52,,,,,,,,,,,Titanio,,,,,por pareja,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1057280-1.jpg?context=bWFzdGVyfHJvb3R8ODM4NTZ8aW1hZ2UvanBlZ3xhREF4TDJnd05DOHhNREk0TlRZNU16a3pNRGN3TXpndk9EQXdWM2c0TURCSVh6RXdOVGN5T0RBdE1TNXFjR2N8NjZhMzk2MThmNTkyNTZlNTg0NDBjNzBkNDFkNDFlNWRiZmEwNThlOGIwYjU2MWIzZWJmZGRmMTQ3OTJmZjcwZQ,https://api.mybihr.com/medias/800Wx800H-1057280-2.jpg?context=bWFzdGVyfHJvb3R8NDEyNTAwfGltYWdlL2pwZWd8YURkbUwyZ3dZaTh4TURJNE5UWTVNemsxTmpreE9ESXZPREF3VjNnNE1EQklYekV3TlRjeU9EQXRNaTVxY0djfDFhN2M0ZmExOGE3NTMwMmMxZjE5NGQxZWFhNDI5Y2JmMjQ2NDM1MGFhNDQ3ODQ5ZGJmN2M3MDEzZmE1MmI1NzA,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1057291,4150000301,PBL300,SCAR,SCAR LEVER BRAKE,Maneta de freno SCAR FLEX plegable negro,67.46,55.75,36.24,3701691102918,2,8714109090,0,1,<p> SCAR Flex levers are made of aluminium and feature a 180° foldback system that prevents the lever breaking in the event of an impact or fall. </p><ul><li> Lighter and stronger than the OEM lever</li><li> Adjustable to the size of the rider's hand </li></ul>,"
 SCAR Flex levers are made of aluminium and feature a 180° foldback system that prevents the lever breaking in the event of an impact or fall.  Lighter and stronger than the OEM lever Adjustable to the size of the rider's hand ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,770,117,269,106,27,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1057291-1.jpg?context=bWFzdGVyfHJvb3R8MzkxOTV8aW1hZ2UvanBlZ3xhR1F5TDJobFlTOHhNREk0TlRjd056VXlPVFF5TXpndk9EQXdWM2c0TURCSVh6RXdOVGN5T1RFdE1TNXFjR2N8OTlkMDZjYTI5ZGQyZGFhZDU1MGM2NjUxYTUwMDA4Y2NiNmQ0NDdmMmM0MGU5NzJkYTJiMDM0YzBhMTcxMzJhNQ,,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
1057273,41900003,S2516AM,SCAR,SCAR FOOT PEGS TITANE ANTI MUD,Estriberas de Titanio SCAR,272.15,224.92,146.20,3701691110135,1,8714109090,0,1,"<html>	<head>		<meta http-equiv=Content-Type content=text/html charset=utf-8""""""""""""""""><title>		</title>		<style type=text/css>.cs4EA70B48{text-align:leftmargin:0pt 0pt 0pt 0ptlist-style-type:disccolor:#000background-color:transparentfont-weight:normalfont-style:normal}.csC235ED31{color:#000background-color:transparentfont-weight:normalfont-style:normal}.cs20EE0811{color:#000background-color:transparentfont-weight:bold""""font-style:normal}</style>	</head>	<body>		<ul>			<li>Made in aeronautical quality Titanium Ti-6AL-4V </li><li>Hand welded</li><li>60mm large</li><li>High quality & high performance</li><li>Ultra light, ~350g/pair</li><li>19 teeth for an improved grip and better stability</li><li>Mud free version: ideal in wet conditions</li></ul>	</body></html>""""""""""""""""""","														Made in aeronautical quality Titanium Ti-6AL-4V Hand welded60mm largeHigh quality & high performanceUltra light, ~350g/pair19 teeth for an improved grip and better stabilityMud free version: ideal in wet conditions	""""""""""""""""""",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,,,2139,383,176,187,65,,,,,,,,,,,Titanio,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1057273-1.jpg?context=bWFzdGVyfHJvb3R8MTQ1NjgwfGltYWdlL2pwZWd8YUdOaEwyaGtOQzh4TURJNE5UWTVNelkzTlRFeE16UXZPREF3VjNnNE1EQklYekV3TlRjeU56TXRNUzVxY0djfDkyMjNmYzAyMTMzYjYwZTVjMTg3OGY5MWI3MmU0MTBhYTlhNGQ0MmZmNDNiZjM4NzcyMmU0MWExYjExYmFhNTg,https://api.mybihr.com/medias/800Wx800H-1057273-2.jpg?context=bWFzdGVyfHJvb3R8NzUwOTl8aW1hZ2UvanBlZ3xhRGcyTDJoa1lpOHhNREk0TlRZNU16WTVORGMzTkRJdk9EQXdWM2c0TURCSVh6RXdOVGN5TnpNdE1pNXFjR2N8MWExYzhjOGJmMjkxNGJmZDk3NTFhZjdmYjhjOWZjZjE1ZTI0YmVlM2I1OGYwYTVmYjI3MWZlYTNmZTkzZTQ0Yw,,,,,,https://static.bihr.pro/eBihr/Pictures/SCAR-pictures.zip,,,Spain Warehouse (Parts)
