PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Color,Diámetro Ø (mm),Especificaciones,Homologación,Número de filtro,Referencias OEM,Versión de filtro,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1014524,,HF585,HIFLOFILTRO,HIFLO FILTER OIL HF585,Filtro de aceite HIFLOFILTRO - HF585,9.51,7.86,4.72,824225111750,19,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.cs8C7BE0DE{text-align:left;margin:0pt 0pt 0pt 36pt;}</style> </head> <body> <ul> <li>Composed of paper pulp, fiber and resin</li><li>Processed to obtain the thickness and density for optimal filtering</li></ul> <ul> <li>Replaces OEM numbers Moto Morini 264517 and M92200003400</li></ul> <p> </p><p> </p></body> </html>","        Composed of paper pulp, fiber and resinProcessed to obtain the thickness and density for optimal filtering  Replaces OEM numbers Moto Morini 264517 and M92200003400    ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,15,55,67,55,4,,,,,,,,Estándar,https://api.mybihr.com/medias/1014524-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTgwMTl8aW1hZ2UvanBlZ3xhR0k0TDJneVpTODRPVFE1TVRBM01qazBNak00THpFd01UUTFNalF0TVY4NE1EQlhlRGd3TUVnfDNjNzdmZTkyNTFhNTU1ZGJmODUwZTQzYjY5YTM3YmJjODFjNDJlMTMzNzE0MmNmNWIyMzk2YTg1ZjEzMWY2Zjk,,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000533,18780,HF559,HIFLOFILTRO,HIFLO OIL FILTER HF559,Filtro de aceite HIFLOFILTRO - HF559,5.63,4.65,2.79,824225111484,0,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,81,37,43,45,42,,,,,,,,Estándar,https://api.mybihr.com/medias/1000533-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI2MzM5fGltYWdlL2pwZWd8YUROaEwyZzBPQzg0T1RVeU9UZ3lOVFk0T1Rrd0x6RXdNREExTXpNdE1WODRNREJYZURnd01FZ3w4NjI5YTNmNjQ2NGU5NTU4ZTk4NzcxNDBkMjU5OTc1ZDM4YWU0NjcxYzg3MzcxZDFmMTc1ZDIwZGFmNjI1NmFk,https://api.mybihr.com/medias/1000533-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTc0NzZ8aW1hZ2UvanBlZ3xhRFpoTDJnME1TODRPVFV5T1RneU56WTFOVGs0THpFd01EQTFNek10TWw4NE1EQlhlRGd3TUVnfDU2NzZhMzAyMTJhZmRiYTZkNDc4ODUyMWJjYzdmZDQzYWM2Mzk3NzFiYTA5MzE1YzNkOTlhY2ZkYTI5NTAzNGM,https://api.mybihr.com/medias/1000533-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTc0NzZ8aW1hZ2UvanBlZ3xhRGs1TDJnellTODRPVFV5T1RneU9UWXlNakEyTHpFd01EQTFNek10TTE4NE1EQlhlRGd3TUVnfDg5NzE4N2UyZmI2YzViMWU2YmE2NWE4M2EwMzI2MmEzODc2MzAzNDIzYjQ3ZDBjOTI1MWIwMDc0OTZlNmJjNDc,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000534,18781,HF560,HIFLOFILTRO,HIFLO OIL FILTER HF560,Filtro de aceite HIFLOFILTRO - HF560,6.12,5.06,3.04,824225111491,2,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,90,40,51,42,42,,,,,,,,Estándar,https://api.mybihr.com/medias/1000534-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMzNTQwfGltYWdlL2pwZWd8YURVd0wyaGpOeTg0T1RRNE9UY3lOemd4TlRrNEx6RXdNREExTXpRdE1WODRNREJYZURnd01FZ3w4OWVhMDkxODIwM2JmZTBlY2Y5ZjFiOWI3MDU0Y2Q5NTI1OTRjNTM0NTU4NzhhOGJmOGQ5Yzk1Mzc4ZTI1Y2Fj,https://api.mybihr.com/medias/1000534-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjA3NTd8aW1hZ2UvanBlZ3xhRGt5TDJoak1DODRPVFE0T1RjeU9UYzRNakEyTHpFd01EQTFNelF0TWw4NE1EQlhlRGd3TUVnfDMzN2Y3MGZjODk0Y2IxNDNkMmJiNDJkNWMwMjhmNTBhNzFlMjljN2Y2NDE2NGM1YzU0ZjcwOTJjMGVhZDk5MTA,https://api.mybihr.com/medias/1000534-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjA3NTd8aW1hZ2UvanBlZ3xhREUzTDJnM01pODRPVFE0T1Rjek1UYzBPREUwTHpFd01EQTFNelF0TTE4NE1EQlhlRGd3TUVnfDIxMmMwN2MxMjE5NWIyNGY1ZDZmNTRlZWQxZTY2YjI5ZTU1MTk5NmY2YTY5ZTI2NmYxYThiM2JlNjJlYThjMGM,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000500,35822,HF171B,HIFLOFILTRO,HIFLO OIL FILTER HF171B,Filtro de aceite HIFLOFILTRO - HF171B,11.11,9.18,5.51,824225110333,15,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,649,335,78,84,99,,Negro,,,,,,Estándar,https://api.mybihr.com/medias/1000500-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTEzNTMzfGltYWdlL2pwZWd8YURobEwyaGxNaTg0T1RVek1EVTNPVE0xTXprd0x6RXdNREExTURBdE1WODRNREJYZURnd01FZ3xlYjU3OTNjNTI5ODk3NzAxN2MzNTBjN2I2ZjhlY2ViNWQ2OWI0YzNiZGMwNTIxMTJiYTNkNzc1Y2I2Mzg5ZWE0,https://api.mybihr.com/medias/1000500-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTEzNzF8aW1hZ2UvanBlZ3xhR1kxTDJoalpTODRPVFV6TURVNE1UTXhPVGs0THpFd01EQTFNREF0TWw4NE1EQlhlRGd3TUVnfDA4YzE2NzVlNDcyMzM5YzRkMTc2Y2UxZjAzNzQwODFhYmVmNzM0NTRiYjIzZmExODFjNDljZmFlNjVkMjNmNDQ,https://api.mybihr.com/medias/1000500-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTEzNzF8aW1hZ2UvanBlZ3xhRE00TDJoak9DODRPVFV6TURVNE16STROakEyTHpFd01EQTFNREF0TTE4NE1EQlhlRGd3TUVnfGIyNzA2YjI3MjhlMDAwMDBmOGI0NDg4ZjZkMDc2NGE5MGFmYTBhZTI4YTFkMTIwNGViMzI3MTU1MTcxMDdlMTA,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000505,92726,HF175,HIFLOFILTRO,HIFLO OIL FILTER HF175,Filtro de aceite HIFLOFILTRO - HF175,11.08,9.16,5.50,824225110753,64,8421391500,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
 <li>
  Replaces OEM numbers : Harley Davidson 62700045 Indian 2521421
 </li>
 <li>
  Harley Davidson 62700045
 </li>
 <li>
  Indian 2521421
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
 
  Replaces OEM numbers : Harley Davidson 62700045 Indian 2521421
 
 
  Harley Davidson 62700045
 
 
  Indian 2521421
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,384,230,72,73,73,,Negro,,,,,,Estándar,https://api.mybihr.com/medias/1000505-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMwOTUwfGltYWdlL2pwZWd8YURCaEwyZzVZUzg0T1RRMU9ERXlNakE1TmprMEx6RXdNREExTURVdE1WODRNREJYZURnd01FZ3wzOWQzOWJiMTc0MmQ3N2ZhZGI2NzNhMzA1YjRmZjE2MmI0YWE5ZWQ0MDg2Y2E3ZTQxM2NjNmM2NDFmOGMxZTBk,https://api.mybihr.com/medias/1000505-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDUyOTF8aW1hZ2UvanBlZ3xhRE01TDJnNU15ODRPVFExT0RFeU5EQTJNekF5THpFd01EQTFNRFV0TWw4NE1EQlhlRGd3TUVnfDk1YTI2YWQ1NWI0YWI5ZGVkNzFhOGViNjUxMWIzYTc2Y2Y3ZDAxMTgxMTYyOTkyOTA1Nzc3NzBlYTg2NDE4NzY,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000506,18756,HF177,HIFLOFILTRO,HIFLO OIL FILTER HF177,Filtro de aceite HIFLOFILTRO - HF177,10.97,9.07,5.44,824225110777,23,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,377,235,70,70,77,,Negro,,,,,,Estándar,https://api.mybihr.com/medias/1000506-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI5MjMyfGltYWdlL2pwZWd8YURNd0wyaG1NQzg0T1RJMk16Z3lOelV4TnpjMEx6RXdNREExTURZdE1WODRNREJYZURnd01FZ3wxN2E2MTA0ZmI0ZDRhNzk3NGE5NWNjZGQyNjA1ODhjYjNhYmEzZjg4NjZlNGY0ZjI4OWZhMzMwMjU0NWMyNmJj,https://api.mybihr.com/medias/1000506-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTg2MjJ8aW1hZ2UvanBlZ3xhR1ZrTDJobU5pODRPVEkyTXpneU9UUTRNemd5THpFd01EQTFNRFl0TWw4NE1EQlhlRGd3TUVnfDYxNGE4YTdhYjliNjM5MjAzNzk2NTkxMTA1NmFhNTQ0MWI2ZjkzZjI5NWQ5MTBkZmJmODM3NTQ3MmMxZDQ5ODg,https://api.mybihr.com/medias/1000506-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTg2MjJ8aW1hZ2UvanBlZ3xhRGszTDJoaVlTODRPVEkyTXpnek1UUTBPVGt3THpFd01EQTFNRFl0TTE4NE1EQlhlRGd3TUVnfGRkOWZjMjRmNjkyOGM3NTM1ZWZlMzgyNzZmMjBlZDkxZDliOWVjMmE4YzVkYjE0YmRkMzBkMTJhZDJiZjc1NjE,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000507,18758,HF181,HIFLOFILTRO,HIFLO OIL FILTER HF181,Filtro de aceite HIFLOFILTRO - HF181,3.05,2.52,1.51,824225110371,69,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,51,20,36,36,39,,,,,,,,Estándar,https://api.mybihr.com/medias/1000507-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM3NDI1fGltYWdlL2pwZWd8YURZeUwyZ3lZaTg0T1RBeE16YzJNVFEzTkRnMkx6RXdNREExTURjdE1WODRNREJYZURnd01FZ3xkNGY3OTQzNTYzODkzZmFlMTc2NTgzOWFkZDhhNGUyZTgzMjFiN2U2NmFlZjYwYjlkZDg4OWU0ZThhMjY4Nzg0,https://api.mybihr.com/medias/1000507-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTcxMTR8aW1hZ2UvanBlZ3xhRGt5TDJneU5DODRPVEF4TXpjMk16UTBNRGswTHpFd01EQTFNRGN0TWw4NE1EQlhlRGd3TUVnfDVkMDdkNDIxMDMxYzQ3OTZmNDRmYjBkMGRhZTgzZTRiMmM2MzVlNzdmYzQ2OTM5YTNmOWNiYjMwMTYzNTQ5YTM,https://api.mybihr.com/medias/1000507-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTcxMTR8aW1hZ2UvanBlZ3xhR015TDJneFpDODRPVEF4TXpjMk5UUXdOekF5THpFd01EQTFNRGN0TTE4NE1EQlhlRGd3TUVnfDU1YWQ1MmVjODk0MTlmOTQ3NzA1NWRiZjE2MzMxMjE3ZmM1OWMxODEzMzdlNGIxYThjMmE0NmMyMWY4MzA4MWQ,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000509,18759,HF183,HIFLOFILTRO,HIFLO OIL FILTER HF183,Filtro de aceite HIFLOFILTRO - HF183,7.08,5.85,3.51,824225100495,1585,8421230090,0,1,"<ul>
 <li>
  Contribuyendo a la longevidad de los motores, los filtros HIFLOFILTRO son reconocidos por la elección de los materiales y la calidad de construcción de los elementos filtrantes.
 </li>
 <li>
  Utiliza nuestra llave con ref.
  <strong>
   1051606
  </strong>
  para poder desmontar el filtro con mayor facilidad.
 </li>
 <li>
  Los filtros están compuestos de pasta de papel, fibra y resina
 </li>
 <li>
  Procesados para obtener el grosor y la densidad que proporcionen un filtrado óptimo
 </li>
</ul>","
 
  Contribuyendo a la longevidad de los motores, los filtros HIFLOFILTRO son reconocidos por la elección de los materiales y la calidad de construcción de los elementos filtrantes.
 
 
  Utiliza nuestra llave con ref.
  
   1051606
  
  para poder desmontar el filtro con mayor facilidad.
 
 
  Los filtros están compuestos de pasta de papel, fibra y resina
 
 
  Procesados para obtener el grosor y la densidad que proporcionen un filtrado óptimo
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,242,180,58,58,72,,Negro,,,,,,Estándar,https://api.mybihr.com/medias/1000509-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM0NTI4fGltYWdlL2pwZWd8YUdWa0wyZ3dPUzg0T1RVek1EazNNalUyT1Rrd0x6RXdNREExTURrdE1WODRNREJYZURnd01FZ3w5MzdlZGVmNTcwM2Y3YTMxNDAxYjgxNmRkNGM1Y2E3MDViMTI1ZWNiODcxMDYxNTk3NDBhMGY2Y2I4NjhjZmYw,https://api.mybihr.com/medias/1000509-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxMzN8aW1hZ2UvanBlZ3xhR0psTDJneE1DODRPVFV6TURrM05EVXpOVGs0THpFd01EQTFNRGt0TWw4NE1EQlhlRGd3TUVnfGMwNDQ1MTgwODU0Mjg3YTc1NzIxZjViYzI0MjJlNjNkMDQyNzVmNzYyMWI5MTA5MzdmMTJiZmY2ODA0NTE5Yzk,https://api.mybihr.com/medias/1000509-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxMzN8aW1hZ2UvanBlZ3xhRGhsTDJneE55ODRPVFV6TURrM05qVXdNakEyTHpFd01EQTFNRGt0TTE4NE1EQlhlRGd3TUVnfGFlNjRkNDU3NzE3MjBmNWU4ZWNlODljNTMxMjBjYjVjMmUwNjQ2ZWEwMzJlNzVjMzM5MmM5MzI4NzliNTc2OTg,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000531,18778,HF556,HIFLOFILTRO,HIFLO OIL FILTER HF556,Filtro de aceite HIFLOFILTRO - HF556,9.61,7.94,4.76,824225111293,143,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,354,92,56,57,111,,,,,,,,Estándar,https://api.mybihr.com/medias/1000531-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTIxNDM0fGltYWdlL2pwZWd8YURNMkwyaGxNUzg0T1RVek1qWXdPVE16TVRVd0x6RXdNREExTXpFdE1WODRNREJYZURnd01FZ3w2OTkzYzc4MTgzNGE5OWYyY2U0N2E4YmJhYzc5NmI2MWUwZGFiYmNjZDZjNzFjMjJmNzZmYTQzZjhlMGFkZmQ0,https://api.mybihr.com/medias/1000531-2-800Wx800H?context=bWFzdGVyfHJvb3R8Njc5MTR8aW1hZ2UvanBlZ3xhR05rTDJnNU1pODRPVFV6TWpZeE1USTVOelU0THpFd01EQTFNekV0TWw4NE1EQlhlRGd3TUVnfGEwOGZlMDM4ODI3NjVmYmM1MWU4NmYzMmU5OGJmYmMzMWE0OTQ4ZDUxMGYzNWYyNzUxOWNhMmQ0NzI4Mzk2ODQ,https://api.mybihr.com/medias/1000531-3-800Wx800H?context=bWFzdGVyfHJvb3R8Njc5MTR8aW1hZ2UvanBlZ3xhR1prTDJnNFlpODRPVFV6TWpZeE16STJNelkyTHpFd01EQTFNekV0TTE4NE1EQlhlRGd3TUVnfGIwYmM0NWExOThiMTMyZjgwMWEyODU3ODJhMzAyOWJmOTI2OGZhN2QxOTg2NmQzNmFjMzkxMjE3YTkwYzYzYmU,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000535,18783,HF562,HIFLOFILTRO,HIFLO OIL FILTER HF562,Filtro de aceite HIFLOFILTRO - HF562,5.06,4.18,2.51,824225100716,148,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,183,50,81,48,47,,,,,,,,Estándar,https://api.mybihr.com/medias/1000535-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTEzOTk2fGltYWdlL2pwZWd8YUdOaEwyZzJZUzg0T1RJMk56a3dPVFF5TnpVd0x6RXdNREExTXpVdE1WODRNREJYZURnd01FZ3w4NTRmYWJkYjE3NGVlMDc3YTg4ZmJkYTM0OThmYWViMmY0ZjU3OTk3YzlhYzA4ZDRhY2IxZWRmZjg3N2I0ODY0,https://api.mybihr.com/medias/1000535-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjQwODl8aW1hZ2UvanBlZ3xhRFl4TDJneFl5ODRPVEkyTnpreE1UTTVNelU0THpFd01EQTFNelV0TWw4NE1EQlhlRGd3TUVnfDU3ZWEzMzE5YWFhM2RlZTczNTEzN2Q2YTE5NDZkYzhkMGJmNjJlNzEyZjI3YmUyYTY5OTZhYzU1ZTg0ODhkZjY,https://api.mybihr.com/medias/1000535-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjQwODl8aW1hZ2UvanBlZ3xhRGt5TDJneE5TODRPVEkyTnpreE16TTFPVFkyTHpFd01EQTFNelV0TTE4NE1EQlhlRGd3TUVnfGYwMjQ5NDkwNDM0YmNkOTEyYmUwOTQ0ZDBmNDY0YjA0NmU4MzY0Mzk5NDZlNGFmOTQ1YjE4ZDczY2I4MzMzNmE,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000522,18770,HF303,HIFLOFILTRO,HIFLO OIL FILTER HF303,Filtro de aceite HIFLOFILTRO - HF303,9.76,8.07,4.84,824225100600,1547,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, HIFLOFILTRO filters are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, HIFLOFILTRO filters are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,415,228,80,73,71,,Negro,,,,,,Estándar,https://api.mybihr.com/medias/1000522-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM1ODU5fGltYWdlL2pwZWd8YURVeEwyZzBaaTg0T0RVek9URTRNVEl5TURFMEx6RXdNREExTWpJdE1WODRNREJYZURnd01FZ3xjYTcwYzdhZmY0YWM1YWZiZThjNWQ1OTAwNDAwMGZjNDQ4MDE2ODY2MDkyZGM5ZmJhOWM0YjI2MjczNjM3ODM3,https://api.mybihr.com/medias/1000522-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTk1NTh8aW1hZ2UvanBlZ3xhR1JtTDJnMVl5ODRPRFV6T1RFNE5URTFNak13THpFd01EQTFNakl0TWw4NE1EQlhlRGd3TUVnfDYyMDkwZTY0MTdhNmIwMzQ0MDVmYWUyMWZiNTVkNGQ5MTE0OTk0N2Q2YjZjNTM0YWIyNTI4ZjUyOGJlMTgyYWU,,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
1000532,18779,HF557,HIFLOFILTRO,HIFLO OIL FILTER HF557,Filtro de aceite HIFLOFILTRO - HF557,11.54,9.54,5.72,824225111309,17,8421230090,0,1,"<ul>
 <li>
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 </li>
 <li>
  The filters are composed of paper pulp, fiber and resin
 </li>
 <li>
  Processed to obtain the thickness and density to provide optimal filtering
 </li>
</ul>","
 
  Contributing to the longevity of motors, filters HIFLOFILTRO are recognized for the choice of materials and build quality filter elements.
 
 
  The filters are composed of paper pulp, fiber and resin
 
 
  Processed to obtain the thickness and density to provide optimal filtering
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. OIL FILTER,618,392,90,88,78,,Negro,,,,,,Estándar,https://api.mybihr.com/medias/1000532-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0NDk3fGltYWdlL2pwZWd8YUdSaUwyZzJNeTg0T1RJME1UZ3hOekkxTWpFMEx6RXdNREExTXpJdE1WODRNREJYZURnd01FZ3wwZjgyNDllOWQ3YzM3OTExZDFhM2RmMGYxOGZmMTRjZWM2NTBjNTdmZWVkYjA1Y2M2ZWMxMjJjZmQxM2ViNjg3,https://api.mybihr.com/medias/1000532-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTI0NDV8aW1hZ2UvanBlZ3xhR0ZoTDJnMllTODRPVEkwTVRneE9USXhPREl5THpFd01EQTFNekl0TWw4NE1EQlhlRGd3TUVnfGVlYWFkNDk0ODM0Y2FhYWJkMWRlNjcwYjg1Yzg0Y2NiOTViOTg3NTRkZjE1NGNkZjdmMzQ1NzQyZTkwZjRmN2Y,https://api.mybihr.com/medias/1000532-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTI0NDV8aW1hZ2UvanBlZ3xhREV6TDJoaU9TODRPVEkwTVRneU1URTRORE13THpFd01EQTFNekl0TTE4NE1EQlhlRGd3TUVnfDViODYxY2NmNTI3ODk0N2JkMWFmNzNhMDI5YTYyOTliMDE5OWQ4YjIwNWIyZDI3MjhhMDhkMTVhMjJkNmI4YTY,,https://static.bihr.pro/eBihr/Pictures/HIFLOFILTRO-pictures.zip,Spain Warehouse (Parts)
