PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ángulo ( ° ),Color,Composición,Diámetro dirección Ø (mm),Diámetro Ø (mm),Longitud (mm),Peso (g),Uso recomendado,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1105184,352AM,BE-08-Y,KALLOY UNO,KALLO BARENDS. L:125MM. YELLOW,"Apéndices de manillar anclaje exterior. 125mm, color amarillo",7.99,6.60,2.65,8430525019966,17,8714991089,0,1,Ap�ndices UNO. Amarillo<br>Cabeza forjada.<br>Tubo Aluminio 6061-T6<br>Longitud: 125mm.<br>Peso: 88gr (Unidad),Ap�ndices UNO. AmarilloCabeza forjada.Tubo Aluminio 6061-T6Longitud: 125mm.Peso: 88gr (Unidad),VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,849,207,160,156,34,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105184-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI3NTUxfGltYWdlL3BuZ3xhRE5rTDJnNU1TOHhNRGt3TWpFMk56QXlOemMwTWk4eE1UQTFNVGcwTFRGZk9EQXdWM2c0TURCSXxkNjU3ODg1Y2NmNGVlZGJhYTdjNjBmNGNkMzFlOWI1MWNlYTM5MjBhZjFhZDViMWJjYWQ3ZGUwMjJkYzgyN2U3,https://api.mybihr.com/medias/1105184-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDQwNTA2fGltYWdlL3BuZ3xhR1JrTDJnNVpTOHhNRGt3TWpFMk56UXlNRGsxT0M4eE1UQTFNVGcwTFRKZk9EQXdWM2c0TURCSXxiMmExZGQ5Zjg0NzYyZWVhMzhjYTRkYjAzZDMzYTVlZGQyMDkzNmIzMDZhM2UyNTM3MTkyMjNiMGM0ZTY5MWNm,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105176,316AZ,AL-029T+CRC-1,KALLOY UNO,KALLO HANDLEBAR REINFORCED BAR 630 BLUE,Manillar MTB con tirante. Azul. 630mm,17.50,14.46,5.99,8430525014084,24,8714991089,0,1,"Manillar MTB/Downhill Doble altura UNO Ultralite<br>Anchura: 630mm. Peso: 357 gr.<br>Con tirante y abrazaderas. Aluminio 029T.<br>Centro de manillar: �25,4mm.<br>Altura del centro de la potencia hasta el centro de los pu�os: 52 mm.<br>Color Azul.","Manillar MTB/Downhill Doble altura UNO UltraliteAnchura: 630mm. Peso: 357 gr.Con tirante y abrazaderas. Aluminio 029T.Centro de manillar: �25,4mm.Altura del centro de la potencia hasta el centro de los pu�os: 52 mm.Color Azul.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,3475,396,633,90,61,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105176-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE0NTMwfGltYWdlL3BuZ3xhRE5qTDJnNU55OHhNRGt3TWpFMk5EWTJPRFEwTmk4eE1UQTFNVGMyTFRGZk9EQXdWM2c0TURCSXw1ZmVhYjcxZTU1ZDE0ODU1MmZmZmMwMWNmZGRjYmYzNWE3YmY3YTY0N2E3MGE2OTBiMDNlYTExNTU3ZTlkMzQ5,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105323,900BL,BE-301-W,KALLOY UNO,KALLO BARENDS. L:110MM. WHITE,Apéndices de manillar UNO. 110mm. Anatómicos. Blancos,15.00,12.40,3.00,8430525116726,26,8714991089,0,1,Ap�ndices UNO. Blanco.<br>Secci�n oval. Anat�micos.<br>Aluminio 3D Forged.<br>Longitud: 110 mm.<br>Peso: 84gr (Unidad).,Ap�ndices UNO. Blanco.Secci�n oval. Anat�micos.Aluminio 3D Forged.Longitud: 110 mm.Peso: 84gr (Unidad).,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1417,183,181,135,58,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105323-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgyNTI3fGltYWdlL3BuZ3xhR0kzTDJobVlTOHhNRGt3TWpFM05qUTJORGt5Tmk4eE1UQTFNekl6TFRGZk9EQXdWM2c0TURCSXw0NDRmM2IwZGFmMWZlNzk3YWRiYzBhZWZhNDcwNDkzMDYwZmIwNWJlMjhkYWU0ZWYxMTljYzQzZDFhYTQ1Yjhm,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105316,864PL,AL-029T-S,KALLOY UNO,KALLO BIKE HANDLEBAR UNO RISE BAR 630,Manillar MTB / Ciudad doble altura UNO. Ø25.4 630mm. Plata,15.00,12.40,4.99,8430525034983,14,8714991089,0,1,"Manillar Hybrid doble altura UNO<br>Anchura: 630mm. Peso: 281 gr.<br>Aluminio 6061 P.G. Centro de manillar: �25,4mm.<br>Color Plata<br>Elevaci�n: 50mm","Manillar Hybrid doble altura UNOAnchura: 630mm. Peso: 281 gr.Aluminio 6061 P.G. Centro de manillar: �25,4mm.Color PlataElevaci�n: 50mm",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,2190,267,653,86,39,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105316-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTM2MTV8aW1hZ2UvcG5nfGFHSmhMMmhtTnk4eE1Ea3dNakUzTmpBM01UY3hNQzh4TVRBMU16RTJMVEZmT0RBd1YzZzRNREJJfGY1NjhjNDRkZWU0Njg3MGU3NDgxMGY5YTkyMjE2ZWIwN2E3ZjkxN2FmNGE5MTM5M2FiMDE0MzM0NDk1OGY3ODU,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1105183,349PL,HB-FB11-SILVER,KALLOY UNO,"KALLO HANDLEBAR FLATBAR 580-Ø25,4 SILVER",Manillar MTB recto UNO Ø25.4 580mm. Aluminio color plata,11.50,9.50,2.99,8430525005914,208,8714991089,0,1,"Manillar plano MTB Grade 2.0.<br>Anchura: 580mm. Peso: 243 gr.<br>Aluminio 6061 P.G.<br>Centro de manillar: �25,4mm.<br>Color Plata","Manillar plano MTB Grade 2.0.Anchura: 580mm. Peso: 243 gr.Aluminio 6061 P.G.Centro de manillar: �25,4mm.Color Plata",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1199,240,585,50,41,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1105183-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ4OTR8aW1hZ2UvcG5nfGFEQTBMMmd6WXk4eE1Ea3dNakUyTmpZek5EVXlOaTh4TVRBMU1UZ3pMVEZmT0RBd1YzZzRNREJJfGFhOTZkNTI5ZWFmZTE4YjVkZjIxZGJmZTU2MTI3YTFmYTRhM2Y1MjcyYjJhN2RhMjg4NGFkOGZkNGViNGI5ODk,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1101620,8509,AS-009-110,KALLOY UNO,KALLO A-HEAD HANDLEBAR STEM :110MM.BLACK,Potencia para bicicleta 40° UNO - 110 mm negro,19.99,16.52,2.99,8430525085091,497,8714999040,0,1,"<p>Potencia manillar de bicicleta UNO MTB/Ciudad</p>
<ul>
<li>Aluminio</li>
<li>Negro Mate</li>
<li>&Aacute;ngulo: 40&ordm;</li>
<li>Direcci&oacute;n: &Oslash;25,4-&Oslash;28,6 mm</li>
<li>Centro de manillar: &Oslash;25,4mm</li>
<li>Largo: 110mm / Peso: 161gr</li>
<li>Se suministra con adaptador de direcci&oacute;n para uso en &Oslash;25,4mm</li>
</ul>","
Potencia manillar de bicicleta UNO MTB/Ciudad

Aluminio
Negro Mate
Ángulo: 40º
Dirección: Ø25,4-Ø28,6 mm
Centro de manillar: Ø25,4mm
Largo: 110mm / Peso: 161gr
Se suministra con adaptador de dirección para uso en Ø25,4mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,680,184,189,80,45,,,,,,,,Ciudad & E-Bike & MTB & Trekking/Touring,https://api.mybihr.com/medias/1101620-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI5Mzh8aW1hZ2UvanBlZ3xhRFF6TDJobE9DOHhNVFF4TlRBME9USTNNek0zTkM4eE1UQXhOakl3TFRGZk9EQXdWM2c0TURCSXxiY2QyODk4NWZiMDI3OTViZDE5YWMxMWY1YmIzZmU4NTZhNDc3NTI2ZmJlY2MxNDZmY2E3MThjNzcyMjI1ZjIx,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1101298,35398,SP-504 27.2 *350LBLA,KALLOY UNO,KALLO TIJA CITY/MTB COMFORT W/DAMPING Ø2,Tija de sillín UNO City Comfort con suspensión - 350 mm Ø27.2 Negro,27.99,23.13,15.03,8430525353985,32,8714999089,0,1,"<p>Tija sill&iacute;n de bicicleta UNO.&nbsp;Sistema confort con suspensi&oacute;n de muelle continuo y protector antipolvo.</p>
<ul>
<li>Material: Aluminio 6061-T6C</li>
<li>Cabezal forjado 2D</li>
<li>Color: Negro</li>
<li>&Oslash;: 27,2mm</li>
<li>Largo: 350mm</li>
<li>Recorrido: 32mm</li>
</ul>","
Tija sillín de bicicleta UNO. Sistema confort con suspensión de muelle continuo y protector antipolvo.

Material: Aluminio 6061-T6C
Cabezal forjado 2D
Color: Negro
Ø: 27,2mm
Largo: 350mm
Recorrido: 32mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,2315,507,366,115,55,,Negro,,,,,,Ciudad & E-Bike & Trekking/Touring,https://api.mybihr.com/medias/1101298-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAxNzF8aW1hZ2UvanBlZ3xhRFpqTDJnMU5DOHhNVFF4TlRBME56Y3dNRFV4TUM4eE1UQXhNams0TFRGZk9EQXdWM2c0TURCSXw1MjAzMTY3YmJjYjI1NTcwZmI0MmFjNTIzMjliY2JhODI0ZWZhMWQ0MGQxOTU0OTFjMzE3MGIxMmM1ZDc0ZmYz,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1104732,15367,AS025N-7º-110-WHITE,KALLOY UNO,KALLO HANDLEBAR STEM 6 L:110. WH. +/-7º,Potencia para bicicleta ±7° UNO Serie 6 - 110 mm blanco,26.62,22.00,8.00,8430525153677,17,8714109090,0,1,"<p>Potencia manillar ultraligera UNO Grade 2.0 MTB/Road </p>
<ul>
<li>3-D Forged Aluminio 6061-T6</li>
<li>110mm / 128gr&nbsp;</li>
<li>Color Blanco</li>
<li>&Aacute;ngulo: +7 (Dise o invertible)</li>
<li>Direcci&oacute;n: 28,6 mm ( 1-1/8 )</li>
<li>Centro de manillar: 31,8mm</li>
</ul>","
Potencia manillar ultraligera UNO Grade 2.0 MTB/Road 

3-D Forged Aluminio 6061-T6
110mm / 128gr 
Color Blanco
Ángulo: +7 (Dise o invertible)
Dirección: 28,6 mm ( 1-1/8 )
Centro de manillar: 31,8mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1200,139,233,101,51,,,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104732-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjkyNzgyfGltYWdlL3BuZ3xhR1ppTDJnM1ppOHhNRGc1TlRjNU16VXlNRFkzTUM4eE1UQTBOek15TFRGZk9EQXdWM2c0TURCSXwyN2VlYjc5MWZkYzg0ZDExZTExZmQxMDI0MzJiYTljNmYzYzQ5NTJlODI2NGNiYWZkZmNmNDNlZDY2Mjg5ODg4,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1101255,248NR,HB-FB11L-720-BLACK,KALLOY UNO,"KALLO H/BAR ALU 720MM-31,8 BLACK","Manillar de bicicleta UNO plano 720mm - Ø31,8 Negro",19.99,16.52,5.40,8430525155312,211,8714991089,0,1,"Manillar de bicicleta MTB / Trekking. UNO Flat MTNbar series.
Aluminio 6061 P.G. Color negro. ISO 4210 - Certificación M.
Anchura: 720mm.
Apertura: 9º.
Centro de manillar: Ø31,8mm.
Peso: 375gr.","Manillar de bicicleta MTB / Trekking. UNO Flat MTNbar series.
Aluminio 6061 P.G. Color negro. ISO 4210 - Certificación M.
Anchura: 720mm.
Apertura: 9º.
Centro de manillar: Ø31,8mm.
Peso: 375gr.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,2987,314,724,125,33,,,,,,,,E-Bike & MTB,https://api.mybihr.com/medias/1101255-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTM4MnxpbWFnZS9qcGVnfGFEUXpMMmhsTVM4eE1UUXhOVEEwTkRrNE1EYzJOaTh4TVRBeE1qVTFMVEZmT0RBd1YzZzRNREJJfGJhY2QxMjI5MWJlMmJhOWYyMzNmYmQ1NWQxNzkzZTBjNmU0NjdlZjFjYzAxZDlhOTAxMzdjNjRkZGRiYjUxMmE,https://api.mybihr.com/medias/1101255-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTk4MzF8aW1hZ2UvanBlZ3xhREE1TDJnelpTODVOak14TmpnM05UY3pOVE0wTHpFeE1ERXlOVFV0TWw4NE1EQlhlRGd3TUVnfDAxNzE1MTUwNmQwZDViNTQxMmQyNWIyMjYyYzExNTZlZTVmMGE4NWQ3ZmQ0NGI1ZDU0ZDZjYmI3MjY0NTA1MDk,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1101393,352NR,BE-08-2,KALLOY UNO,KALLO SHORT BAR END / ALLOY,Apéndices para manillar de bicicleta UNO L:125mm Negro,11.99,9.91,3.99,8430525005983,342,8714999089,0,1,"Apéndices para manillar de bicicleta UNO. Color negro.
Cabeza forjada.
Tubo Aluminio 6061-T6
Longitud: 125mm.
Peso: 88gr (Unidad)","Apéndices para manillar de bicicleta UNO. Color negro.
Cabeza forjada.
Tubo Aluminio 6061-T6
Longitud: 125mm.
Peso: 88gr (Unidad)",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1363,207,205,133,50,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1101393-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ5MzN8aW1hZ2UvanBlZ3xhR0l6TDJoaVlpOHhNVFF4TlRBME9EWTRNelUxTUM4eE1UQXhNemt6TFRGZk9EQXdWM2c0TURCSXw4YWY2ZmIzYjA4MGE3NDU2MjBkNzYwMjExM2JmZTUyMzVlMmQ3ODdlZWUzMjM4NGMwODVmODgzYjQyZWZjZGEw,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1101679,"TE379-25,4",SP-242-25.4S,KALLOY UNO,"KALLO MTB SEAT-POST. ALU 25,4 MM. SILVER",Tija de sillín UNO TE 379 - 300mm Ø25.4 Plata,9.99,8.26,3.99,8430525004108,262,8714999089,0,1,"<p>Tija sill&iacute;n de bicicleta UNO.</p>
<ul>
<li>Material: Aluminio</li>
<li>Color: Plata</li>
<li>&Oslash;: 25,4mm</li>
<li>Largo: 300mm</li>
</ul>","
Tija sillín de bicicleta UNO.

Material: Aluminio
Color: Plata
Ø: 25,4mm
Largo: 300mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1080,349,336,63,51,,Plata,,,,,,Ciudad & E-Bike & Trekking/Touring,https://api.mybihr.com/medias/1101679-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc2ODR8aW1hZ2UvanBlZ3xhRFEwTDJnME1DODVOak15TVRJME5EQXpOelF5THpFeE1ERTJOemt0TVY4NE1EQlhlRGd3TUVnfDZiMWM3M2UwN2Y0NjI1NTc0MWMxNWVkNGJhOTY5MTE4YTdjNGYzNTZhMmFkNDk4NWYxYWQ2MGYyZDk0MzdjYzM,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1101356,353NR,BE-21-B,KALLOY UNO,KALLO BAR END. BLACK,Apéndices para manillar de bicicleta UNO L:80mm Negro,12.00,9.92,2.99,8430525120013,249,8714999089,0,1,"Apéndices para manillar de bicicleta UNO.
Aluminio. Color negro.
Compacto y ligero.
Longitud: 80mm.
Peso: 52gr (unidad).","Apéndices para manillar de bicicleta UNO.
Aluminio. Color negro.
Compacto y ligero.
Longitud: 80mm.
Peso: 52gr (unidad).",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1009,127,154,131,50,,,,,,,,Ciudad & MTB & Trekking/Touring,https://api.mybihr.com/medias/1101356-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTI0NjN8aW1hZ2UvanBlZ3xhR1V6TDJoaU5DOHhNVFF4TlRBME9EUTROamswTWk4eE1UQXhNelUyTFRGZk9EQXdWM2c0TURCSXw5OTYyMGIzNjc4NGMxNWVmZDdlNTMyZTkyMmU3MDM5MWFjZWZkYTgwYzgxMmI5M2NhNjc0YTU0YWQ0ZDcyMzAx,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1101689,"TS103-31,6",SP-341-31.6BK,KALLOY UNO,"KALLO MTB SEAT-POST.31,6 MM. BLACK (L:40",Tija de sillín UNO TS 103 - 400mm Ø31.6 Negro,17.50,14.46,4.00,8430525092792,204,8714999089,0,1,"<p>Tija sill&iacute;n de bicicleta UNO.</p>
<ul>
<li>Material: Aluminio</li>
<li>Color: Negro</li>
<li>&Oslash;: 31,6mm</li>
<li>Largo: 400mm</li>
</ul>","
Tija sillín de bicicleta UNO.

Material: Aluminio
Color: Negro
Ø: 31,6mm
Largo: 400mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1362,377,427,58,55,,Negro,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & MTB & Trekking/Touring,https://api.mybihr.com/medias/1101689-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc5OXxpbWFnZS9qcGVnfGFHRTJMMmd6WXk4eE1UUXhOVEExTURZME9UWXpNQzh4TVRBeE5qZzVMVEZmT0RBd1YzZzRNREJJfDU2NWFhYmM2M2ZiMTcxMzc3NjAyMjQzMDc0ZTVmMWJiZWIxZDA4ODIxNDQxMDhkZDNlN2RhMjUyZjdkNGU0ZjM,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1101690,TS132-26,SP-341-26S,KALLOY UNO,KALLO MTB SEAT-POST. ALU 6061 T6 26MM. S,Tija de sillín UNO SP 341 - 350mm Ø26 Plata,15.98,13.21,5.28,8430525014909,102,8714999089,0,1,"<p>Tija sill&iacute;n de bicicleta UNO.</p>
<ul>
<li>Material: Aluminio</li>
<li>Color: Plata</li>
<li>&Oslash;: 26mm</li>
<li>Largo: 350mm</li>
</ul>","
Tija sillín de bicicleta UNO.

Material: Aluminio
Color: Plata
Ø: 26mm
Largo: 350mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1069,337,381,55,51,,Plata,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1101690-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg1NDd8aW1hZ2UvanBlZ3xhR1V3TDJobE5DODVOak15TVRNd016QXhPVGd5THpFeE1ERTJPVEF0TVY4NE1EQlhlRGd3TUVnfGQ1MmYzNjFiODMzZjYzNDQ1ZDY1MGVlZDE0MzJmMTMyNDRiOWNlZjdjNWU3NGRiOGYwNWUyM2IxOGI3OTk3M2E,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
1101622,"TS132-28,6",SP-341-28.6BK1,KALLOY UNO,"KALLO MTB SEAT-POST. ALU 6061 T6 28,6MM",Tija de sillín UNO SP 341 - 350mm Ø28.6 Plata,14.50,11.98,4.80,8430525014923,229,8714999089,0,1,"<p>Tija sill&iacute;n de bicicleta UNO.</p>
<ul>
<li>Material: Aluminio</li>
<li>Color: Plata</li>
<li>&Oslash;: 28,6mm</li>
<li>Largo: 350mm</li>
</ul>","
Tija sillín de bicicleta UNO.

Material: Aluminio
Color: Plata
Ø: 28,6mm
Largo: 350mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,1016,344,375,63,43,,Plata,,,,,,BMX & Carretera & Ciudad & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1101622-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg1NDd8aW1hZ2UvanBlZ3xhRGhpTDJnelpTODVOak15TVRBNE1qZ3hPRGcyTHpFeE1ERTJNakl0TVY4NE1EQlhlRGd3TUVnfDE5NjgwY2U4YzZhMDUxOTE0OWVhN2UzZmJkMzk5ZTAwYjhhZTI4N2YzNWFjNzMzZTgxYWQ0M2I1Y2MxMWZhN2I,,,https://static.bihr.pro/eBihr/Pictures/KALLOY_UNO-pictures.zip,Spain Warehouse (Parts)
