PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,V-Diámetro de pistón,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Altura (mm),Anchura (mm),Ángulo ( ° ),Calidad de la correa,Calidad de los muelles,Capacidad (ml/l),Color,Composición,Compresión de pistón,Diámetro del extremo delantero del tubo,Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Embalaje,Especificaciones,Gas Emissions Approval,Homologación,Homologación de emisiones acústicas,Kit de catalizador de escape opcional,Longitud (mm),Nº de rodillos,Nº de segmentos,Número de filtro,Peso (g),Peso (kg),Posición,Relación de compresión,Sobremedida,Tipo de motor,Tipo de pistón,Tolerancia,Uso recomendado,Versión de filtro,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,Document2,Document3,Document4,Document5,Document6,DeliveryPlant
1012024,PLN2090225,209.0225,POLINI,POLIN GASKET CYLINDER SET,JUEGO DE JUNTAS POLINI YAMAHA-BOOSTER,12.00,9.92,7.44,209.0225,1,4016930090,0,1,"<p><strong>Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.</strong></p>","
Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,112,8,75,88,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012024-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTUwMzV8aW1hZ2UvanBlZ3xhR1U0TDJnMFppOHhOVFF4TXprME1qWXhOakE1TkM4eE1ERXlNREkwTFRGZk9EQXdWM2c0TURCSXwzYmZlNGQ1MWQxN2ZlZTY1NWViZDczNjllNWIwM2I0MTIzZWU4MjE3NjU4N2E3MmNkOTJhZjEwMTNjOTUzNzE5,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012028,PLN2090296,209.0296,POLINI,POLIN GASKET CYLINDER SET,JUEGO DE JUNTAS POLINI MINARELLI AM6 CON OR,14.00,11.57,8.68,8054705062605,1,4016930090,0,1,"<p><strong>Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.</strong></p>","
Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,207,8,98,111,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012028-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjYxODh8aW1hZ2UvanBlZ3xhR00zTDJobFl5OHhOVFF4TXprME5ERTRPRGsxT0M4eE1ERXlNREk0TFRGZk9EQXdWM2c0TURCSXwxN2U5YWYwNTJkNzYyNjdhZDgwOTI0ODE2NjkwNWI1MDRjZWE3N2ZlZTY2OGI4Y2RhZGFkZTc0ODcxZTFkYTc3,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012007,PLN2800012,280.0012,POLINI,POLIN BEARING PISTON PIN,CAJA BULON POLINI 12X17X15 VESPA 50 (2800012),10.50,8.68,6.51,8054705084928,0,8714109090,0,1,<p>ØInterior: 12mm</p><p>ØExterior: 17mm</p><p>Altura: 15mm</p>,"
ØInterior: 12mm
ØExterior: 17mm
Altura: 15mm",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,209,16,90,122,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012007-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzQ3MjZ8aW1hZ2UvanBlZ3xhR1pqTDJoak55OHhOVFF4TXprek5Ua3pNVFF5TWk4eE1ERXlNREEzTFRGZk9EQXdWM2c0TURCSXxmMGYyN2YwMjg3NzIwZjE0NmNkNTUxMDllNWU2YTg2MjQ4ZGJhODZiZWFkMTQwYTQ2YzgzYjZjZDc3NmM4YjI2,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012029,PLN2090322,209.0322,POLINI,POLIN GASKET CYLINDER SET,Juntas Polini cilindro Rotax 123 RS 125,19.00,15.70,11.78,8054705062650,3,4016930090,0,1,"<p><strong>Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.</strong></p>","
Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,202,28,107,126,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012029-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzEzODl8aW1hZ2UvanBlZ3xhREkyTDJoa1ppOHhOVFF4TXprME5EVTRNakUzTkM4eE1ERXlNREk1TFRGZk9EQXdWM2c0TURCSXw0ZGE4NWEzMzNhZGZjNDdmOTU5YTAwOGUzYjcwNTQ0MGVjMzUxNWE2OGNhOWQxNTM0N2UzMDc0NDk0NzA4MGEx,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012009,PLN2800017,280.0017,POLINI,POLIN BEARING PISTON PIN,CAJA BULON POLINI 10X14X13 YAMAHA-MBK (2800017),10.50,8.68,6.51,280.0017,22,8714109090,0,1,<p>ØInterior: 10mm</p><p>ØExterior: 14mm</p><p>Altura: 13mm</p>,"
ØInterior: 10mm
ØExterior: 14mm
Altura: 13mm",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,235,12,91,123,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012009-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc5Mzd8aW1hZ2UvanBlZ3xhRE5rTDJoa05TOHhOVFF4TXprek5qY3hOemcxTkM4eE1ERXlNREE1TFRGZk9EQXdWM2c0TURCSXxlY2EyYmE3MmUwN2NmNDQ1Mjg3MmI5M2I1NTNmNjZlZmRlNGQxNjg3YTRkMGU5YWIwY2RhMGE0OGM0OWIwNGMx,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012049,PLN2540125,254.0125,POLINI,POLIN GASKET CYLINDER SET,Juego de juntas cilindro Polini para Yamaha Minarelli,9.00,7.44,5.58,8054705083648,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,128,10,110,129,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012049-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjYwMDZ8aW1hZ2UvanBlZ3xhR1EwTDJobE5pOHhOVFF4TXprMU1qUTBOalE1TkM4eE1ERXlNRFE1TFRGZk9EQXdWM2c0TURCSXxhMzhlN2RlOTA2ZWU0NDVkOGZhMGNhYmY2ZTE0NGEzZjFlZTJiYjBkNzEwMGEyYTYzMjQwNjQyODQ4NGMzNDk0,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012070,PLN2820006,282.0006,POLINI,POLIN SEALING CRANKSHAFT SET,Kit rodamientos y retenes de cigüeñal POLINI Vespa Ø20,33.00,27.27,20.45,282.0006,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,305,282,81,157,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012070-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAyNDczfGltYWdlL2pwZWd8YUdVd0wyaGxNQzh4TlRReE16azJNRGN3TkRBek1DOHhNREV5TURjd0xURmZPREF3VjNnNE1EQkl8YTQ3NTUyMDE3ZjMwZDhjNzViYzIwMTA5MTQ4MWNjZmYxNjJmNTYzNmZmZjRjODg1YTVmYzU1MDc4ZWM3OTRkOA,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012008,PLN2800014,280.0014,POLINI,POLIN BEARING PISTON PIN,CAJA BULON POLINI 15X19X20 APRILIA125 (2800014),10.50,8.68,6.51,8054705084942,4,8714109090,0,1,<p>ØInterior: 15mm</p><p>ØExterior: 19mm</p><p>Altura: 20mm</p>,"
ØInterior: 15mm
ØExterior: 19mm
Altura: 20mm",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,244,20,91,122,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012008-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEzNzd8aW1hZ2UvanBlZ3xhR05oTDJobE1pOHhOVFF4TXprek5qTXlORFl6T0M4eE1ERXlNREE0TFRGZk9EQXdWM2c0TURCSXwzZjZhNGM5MGZlNmNiNjgzYTNiYTE3NmYwZTYxZTFjNmE2NzdjYzZkZjM1ZmZjMmQ0YjYzMmQxNDY0ODFlMDBl,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012047,PLN2090459,209.0459,POLINI,POLIN GASKET CYLINDER SET,JUEGO DE JUNTAS DERBI 2006 D.50,13.50,11.16,8.37,209.0459,1,4016930090,0,1,"<p><strong>Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.</strong></p>","
Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,163,10,117,127,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012047-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjU0MzN8aW1hZ2UvanBlZ3xhRFkxTDJoaU5pOHhOVFF4TXprMU1UWTJNREEyTWk4eE1ERXlNRFEzTFRGZk9EQXdWM2c0TURCSXw2M2U3ZDk0ZWZkZWFhNThjMTQ0OWZmYjJkNDlkNGYyMDk1YWE3YzNlMzg4YWIyMDc0YzFiYzJjMTg3Y2NhNTlj,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012012,PLN2540100,254.0100,POLINI,POLIN GASKET BASE,JUNTAS BASE CILINDRO POLINI VESPA P200E,4.01,3.31,2.48,8054705083563,2,8714109090,0,1,"<p><strong>Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.</strong></p>","
Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,111,4,96,96,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012012-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQzMjF8aW1hZ2UvanBlZ3xhREkxTDJnMk55OHhOVFF4TXprek56ZzVOelV3TWk4eE1ERXlNREV5TFRGZk9EQXdWM2c0TURCSXw2MmM0MzFlNDU4ZDk4OWU4MjNmODcxMTBkOTMzNjM5NjVjMzBiNWM1N2NkZTk1NzJjOWYyYjkyMzdmZDRjYTYx,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012050,PLN2510037,251.0037,POLINI,POLIN GASKET CYLINDER HEAD COVER,JUNTA CULATA POLINI VESPA P200E,12.00,9.92,7.44,251.0037,1,8714109090,0,1,"<p><strong>Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.</strong></p>","
Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,104,10,92,94,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012050-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDUyNTZ8aW1hZ2UvanBlZ3xhRFEyTDJoa09TOHhOVFF4TXprMU1qZ3pPVGN4TUM4eE1ERXlNRFV3TFRGZk9EQXdWM2c0TURCSXwzNGFhYzJlZDc3N2FjZDNlOGU4NjI3ZGZhOWQxNGQ1ODc2ZmIxN2M1MzU4MzJlZTgwNWFhZTYxNzNlNmU3ZjRi,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012039,PLN2090435,209.0435,POLINI,POLIN GASKET CYLINDER SET,"JUEGO DE JUNTAS POLINI D47,6 PIAGGIO/GILERA H20",14.00,11.57,8.68,8054705063350,2,4016930090,0,1,"<p><strong>Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.</strong></p>","
Products reserved exclusively for competitions in designated areas, in accordance with the provisions of the competent sports authorities. We assume no responsibility for improper use.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,176,8,90,122,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012039-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjYwMTN8aW1hZ2UvanBlZ3xhRFEzTDJoak55OHhOVFF4TXprME9EVXhORE16TkM4eE1ERXlNRE01TFRGZk9EQXdWM2c0TURCSXw3NzJlYjZkYzAxYzNmZGY0MTlhN2NkZThhMmVjZmQ2N2I2NjVjMDQ0MzMxNWEyYWRmMWYyNmEwN2ZkYjNlMDJl,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012058,PLN2850005,285.0005,POLINI,POLIN OIL SEAL CRANKSHAFT SET,RETENES POLINI PTFE/FKM CIGUEÑAL VESPA D.19 285.0005,22.00,18.18,9.20,285.0005,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,145,36,98,74,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012058-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA1NDh8aW1hZ2UvanBlZ3xhREV4TDJnMk9DOHhOVFF4TXprMU5UazROVFF6T0M4eE1ERXlNRFU0TFRGZk9EQXdWM2c0TURCSXxjYTcwNTNjNzkwYTFlYmQ4ZDI5ZDVmNjQzOWFkYTJiYzdjM2E4YjkwNjVlMGNhNDg4ZDQ2MjQ1NDI2ZGRmN2Y5,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1012063,PLN2850140,285.0140,POLINI,POLIN OIL SEAL CRANKSHAFT SET,RETÉN CIGÜEÑAL POLINI LADO ENCENDIDO PTFE/FKM VESPA 50/125 VOL.19,9.00,7.44,4.83,285.0140,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,100,16,90,123,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1012063-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjQ4NTl8aW1hZ2UvanBlZ3xhR0ZrTDJoak5DOHhOVFF4TXprMU56azFNVFV4T0M4eE1ERXlNRFl6TFRGZk9EQXdWM2c0TURCSXw5ZDYyNmU5N2JlNDNlNDExMjdlZGE1ZmFiYjkzNmVkZTVjNTIyZWFlZWM4YzA1M2MwOWI5ODI1NDZmYmVlMjVl,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1126139,,282.0007,POLINI,POLIN ADJ.KIT CRANKSHAFT PX PE 125/200,Kit rodamientos y retenes de cigüeñal POLINI,54.99,45.45,34.09,8054705115875,3,8714109090,0,1,"<p>Cuando se revisa un motor, es obligatorio sustituir tanto los retenes de aceite como los cojinetes, dado que soportan el cig&uuml;e&ntilde;al y giran a reg&iacute;menes altos.&nbsp; Tambi&eacute;n porque, para revisar mejor y de forma m&aacute;s espec&iacute;fica el cig&uuml;e&ntilde;al para la Vespa PX-PE 125-150-200, Polini ha creado un kit espec&iacute;fico.</p>
<p>El kit Polini revisi&oacute;n cig&uuml;e&ntilde;al incluye los retenes de aceite y los cojinetes y es perfectamente intercambiable con los recambios originales.&nbsp; Los retenes de aceite est&aacute;n hechos en FKM (goma de fluorocarbono) para resistir al estr&eacute;s t&eacute;rmico m&aacute;s elevado y gracias al coeficiente de fricci&oacute;n inferior, garantizan una menor dispersi&oacute;n y, al mismo tiempo, mantienen las temperaturas m&aacute;s bajas.&nbsp; Los cojinetes para el cig&uuml;e&ntilde;al son uno en acero con jaula y uno de rodillos.</p>
<p>El kit Polini revisi&oacute;n cig&uuml;e&ntilde;al es perfecto para los motores originales, pero tambi&eacute;n se adapta perfectamente a los motores modificados, asegurando una mayor duraci&oacute;n que los est&aacute;ndares.&nbsp;</p>","
Cuando se revisa un motor, es obligatorio sustituir tanto los retenes de aceite como los cojinetes, dado que soportan el cigüeñal y giran a regímenes altos.  También porque, para revisar mejor y de forma más específica el cigüeñal para la Vespa PX-PE 125-150-200, Polini ha creado un kit específico.

El kit Polini revisión cigüeñal incluye los retenes de aceite y los cojinetes y es perfectamente intercambiable con los recambios originales.  Los retenes de aceite están hechos en FKM (goma de fluorocarbono) para resistir al estrés térmico más elevado y gracias al coeficiente de fricción inferior, garantizan una menor dispersión y, al mismo tiempo, mantienen las temperaturas más bajas.  Los cojinetes para el cigüeñal son uno en acero con jaula y uno de rodillos.

El kit Polini revisión cigüeñal es perfecto para los motores originales, pero también se adapta perfectamente a los motores modificados, asegurando una mayor duración que los estándares. ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,1,1,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1126139-1.jpg?context=bWFzdGVyfHJvb3R8NzQ2MzV8aW1hZ2UvanBlZ3xhREF3TDJneVppODJNekF6TURrMU5qSTVOREUzTkM4NE1EQlhlRGd3TUVoZk1URXlOakV6T1MweExtcHdad3xmNjAwNDBkZjg4YTIwNWQwMWFiZjcyMGNlY2UzMjNhMTc3NjQ3YWI5NzFhYWJhZjM0ODVkOTRhM2YyZWI2OTJi,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,https://api.mybihr.com/medias/Engine-Spare-Parts-Polini.pdf?context=bWFzdGVyfHJvb3R8MjM4NTEwfGFwcGxpY2F0aW9uL3BkZnxhRGszTDJnNFlTODJNamd3T1RReU5EUXlPVEE0Tmk5RmJtZHBibVVnVTNCaGNtVWdVR0Z5ZEhNZ1VHOXNhVzVwTG5Ca1pnfGU3YTkzYTY5ODU5MDUyNGQzNWVmMzA2MmRhZTBmNzUxMWEyNjIyMTAxZGFjNmRiNjQ0ZTJmYjM0ZWExZTVjYWM,,,,,,Spain Warehouse (Parts)
1126140,,282.0008,POLINI,POLIN CIAO-SI CRANKSHAFT OVERHAUL KIT,Kit de rodamientos y retenes de cigüeñal POLINI,16.00,13.22,9.92,8054705125515,1,8714109090,0,1,"<p>Rodamiento 15-35-11</p>
<p>Junta 15-24-5</p>","
Rodamiento 15-35-11

Junta 15-24-5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,1,1,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1126140-1.jpg?context=bWFzdGVyfHJvb3R8NzE4NzF8aW1hZ2UvanBlZ3xhRGhrTDJnell5ODJNekF6TURrMU5qWTROek01TUM4NE1EQlhlRGd3TUVoZk1URXlOakUwTUMweExtcHdad3xjNzc3YThmNmIxNmIyNjFiNWMwNzA4YTdmMzZhYjMyOGM1OGU5Zjk5YTM5OGUyMGYxNWViMDU0OTUzYjMzZTM0,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,https://api.mybihr.com/medias/Technical-Data-1126140-.pdf?context=bWFzdGVyfHJvb3R8MTE1MjE0MnxhcHBsaWNhdGlvbi9wZGZ8YUdFd0wyZzFOaTgyTWpnd09UUXlOamd5TVRFMU1DOVVaV05vYm1sallXd2dSR0YwWVNBeE1USTJNVFF3SUM1d1pHWXxhZjk0ODdkOTE1YmM2Y2ZkNmIwNjhhNDEzODA1MDIzNzc1YWNkNzMwZmJkYjcyMDg3Njc1OTcwMGJkNTBiYzJk,,,,,,Spain Warehouse (Parts)
1128216,,209.0231,POLINI,POLIN GASKET CYLINDER SET,Kit de juntas parte alta POLINI,5.51,4.55,3.41,8054705062407,2,8714104000,0,1,<p>Juego de juntas de cilindro para Honda Camino-PX.</p>,"
Juego de juntas de cilindro para Honda Camino-PX.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,,,141,9,113,96,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1128216-1.jpg?context=bWFzdGVyfHJvb3R8NzIyMTN8aW1hZ2UvanBlZ3xhRFV4TDJnM1lpODJOek0zTkRNeE1Ea3hOakV5Tmk4NE1EQlhlRGd3TUVoZk1URXlPREl4TmkweExtcHdad3xkMDRhZjYxNmU0YWUxYWQ0YWYyMDgzZjVkNWRlMzRlMDI4MzQ5YmE1YmY2OGZmMWJmYjZiNTIzMWQ2N2ZkODZm,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1125895,,140.0133/10R,POLINI,POLIN KIT SI-CBA-BRAVO D43 P.PIN 10 RACE,Kit de cilindro completo POLINI Racing hierro Ø43mm (bulón Ø10mm),207.50,171.49,128.62,8054705011351,2,8714104000,0,1,"<ul>
<li>Cilindro de hierro</li>
<li>Bul&oacute;n de pist&oacute;n de &Oslash;10mm</li>
<li>Escape con orificios de sobrealimentaci&oacute;n</li>
</ul>
<p><strong>Se adapta a:</strong></p>
<ul>
<li><strong>PIAGGIO</strong>: BRAVO - CBA - ECO - SI</li>
<li><strong>GILERA</strong>: CBA</li>
</ul>","
Cilindro de hierro
Bulón de pistón de Ø10mm
Escape con orificios de sobrealimentación


Se adapta a:

PIAGGIO: BRAVO - CBA - ECO - SI
GILERA: CBA
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,,,1,1,10,10,10,,,,,,,,,,,Hierro fundido,,,,,,,,,,Solo para uso en circuito,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1125895-1.jpg?context=bWFzdGVyfHJvb3R8ODc1ODJ8aW1hZ2UvanBlZ3xhRFV3TDJnell5ODJNekF6TURrM01UUXpNams1TUM4NE1EQlhlRGd3TUVoZk1URXlOVGc1TlMweExtcHdad3xmMjZjZTdiMTI2ZmE1OGM4MzM3OGNiNTA1MDhjN2E1NmRlMDY4NjdjMzU4MDU1YWMzN2ZjZDcxMDZmM2VjZDAy,https://api.mybihr.com/medias/800Wx800H-1125895-2.jpg?context=bWFzdGVyfHJvb3R8NDA4OTN8aW1hZ2UvanBlZ3xhREJpTDJnMk9TODJNekUyTlRRM09UY3hORGcwTmk4NE1EQlhlRGd3TUVoZk1URXlOVGc1TlMweUxtcHdad3wyYjVkZDVhZTc3ZTBhYmZlNDhjNzRlZDc2NjhlMTc2NTc0ODAyZTE2MzRiNWQwODZlNGZmYWUxMzA4ZTZiNTFk,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,https://api.mybihr.com/medias/Mounting-Instruction-1125895.pdf?context=bWFzdGVyfHJvb3R8MjY1MjI0fGFwcGxpY2F0aW9uL3BkZnxhR1poTDJnd1lTODJNekUyTWpFNE5EYzJNVE0zTkM5TmIzVnVkR2x1WnlCSmJuTjBjblZqZEdsdmJpQXhNVEkxT0RrMUxuQmtaZ3w4ZGE4NWVkMzMzMDBmYzViMWI0Y2I3YzgxNjk5ZDgxOTE5ZTNlODNjMDNjNWE5ZjE4NTM0MTY3NWFhNWIxZGZl,,,,,,Spain Warehouse (Parts)
1126062,,211.0608,POLINI,POLIN PUCH MAXI CYLINDER HEAD,Culata POLINI,65.00,53.72,40.29,8054705125539,2,8714104000,0,1,<p>Para utilizar con una buj&iacute;a de cuello largo.</p>,"
Para utilizar con una bujía de cuello largo.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,,,1732,1225,192,164,55,,,,,,,,,,,Aluminio,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1126062-1.jpg?context=bWFzdGVyfHJvb3R8MzU1OTkxfGltYWdlL2pwZWd8YURWa0wyZzJZaTg0TVRNd01qTTFOalV5TlRBNE5pODRNREJYZURnd01FaGZNVEV5TmpBMk1pMHhMbXB3Wnd8Mjc1MWVjZGY4YjU3ZWIyYTgwYjQzMzc2MzZmMzFlNjViMmYwMzY3N2EwZThlNzE0ZjViZDU4ZmY0MmNjOTVjYg,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
1128214,,204.0270,POLINI,POLIN PISTON,Pistón POLINI Ø46mm,80.01,66.12,49.59,8054705055591,1,8714104000,0,1,"<p>Kit de pist&oacute;n compuesto por:</p>
<ul>
<li>Pist&oacute;n</li>
<li>Segmentos</li>
<li>Bul&oacute;n &Oslash;10mm</li>
<li>Circlips</li>
</ul>","
Kit de pistón compuesto por:

Pistón
Segmentos
Bulón Ø10mm
Circlips
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,,,,226,138,71,58,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1128214-1.jpg?context=bWFzdGVyfHJvb3R8ODQ2Mzl8aW1hZ2UvanBlZ3xhRGd3TDJnNU5pODJOek0zTkRNeE1ERXlPVFk1TkM4NE1EQlhlRGd3TUVoZk1URXlPREl4TkMweExtcHdad3wxNDkxOGMxZmFkMDQxNjAzODhiMmEwNTlhZWQ5NGNkNDFmYjM3YjRiMDk0OTZjNjRjM2YzYmRlMzA2MWM3NTc4,,,,,https://static.bihr.pro/eBihr/Pictures/POLINI-pictures.zip,,,,,,,Spain Warehouse (Parts)
