PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Guardapolvo] Altura 2 (mm),[Guardapolvo] Diámetro exterior (Ømm),[Guardapolvo] Diámetro interior (Ømm),[Retén] Altura 1 (mm),[Retén] Altura 2 (mm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Altura (mm),Anchura (mm),Cantidad,Conexión eléctrica,Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Diseño,Embalaje,Entre centro,Eslabones de cadena,Espesor (mm),Longitud (mm),Número de fases,Output,Posición,Rango de uso,Referencias OEM,Technology,Tipo de producto,Voltaje,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1003641,071215,CMM-J114,TOURMAX,TOURM TIMING CHAIN 114 LINKS,Cadena de distribución TOURMAX 114 pasos - RM-Z250/KX250F '04-06 WRF-YZF250 '01-07 CMM-J114,64.13,53.00,31.80,8430525876774,24,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.</p><p> </p><ul> <li>For a standard replacement</li><li>Highly resistant to heat and wear</li><li>Very good quality-price ratio</li><li>Silent timing chain is supplied closed</li></ul> <p> </p></body> </html>","       Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.  For a standard replacementHighly resistant to heat and wearVery good quality-price ratioSilent timing chain is supplied closed   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,203,185,190,63,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003641-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhR0ZpTDJnNU1pODRPVEkwTkRFeU5UYzFOemMwTHpFd01ETTJOREV0TVY4NE1EQlhlRGd3TUVnfDcwNjMyMTViODg0ZmM2OWE5MzEyOWVmZTlhMjM4OWNkODBiMTVmNDY5OTg5ZDQ5NmVmNmUxZGMyNmE2NmNjYzk,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1003664,071804,CMM-Q094,TOURMAX,TOURM TIMING CHAIN 94 LINKS,"Cadena de distribución TOURMAX 94 pasos - XL250 CB750 K1-K7, F1-F2 CMM-Q094",58.08,48.00,28.80,8430525877559,8,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.</p><p> </p><ul> <li>For a standard replacement</li><li>Highly resistant to heat and wear</li><li>Very good quality-price ratio</li><li>Classic timing chain is supplied opened</li></ul> </body> </html>","       Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.  For a standard replacementHighly resistant to heat and wearVery good quality-price ratioClassic timing chain is supplied opened  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,201,220,188,63,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003664-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhR0l3TDJoak1TODRPVE00TnpJeE5UYzBPVFF5THpFd01ETTJOalF0TVY4NE1EQlhlRGd3TUVnfDM1ZGRmYmRmOTI2ZWJmY2Y4NzFmMWMxNmYyOWUyYmU3YzZkMTM5M2Q4NDBlMmYwNDA2MDE1MzQ4Y2I1MTVjODM,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1003667,071807,CMM-Q108,TOURMAX,TOURM TIMING CHAIN 108 LINKS,Cadena de distribución TOURMAX 108 pasos - FZR1000 Exup GTS1000 CMM-Q108,66.55,55.00,33.00,8430525876668,0,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.</p><p> </p><ul> <li>For a standard replacement</li><li>Highly resistant to heat and wear</li><li>Very good quality-price ratio</li><li>Silent timing chain is supplied closed</li></ul> <p> </p></body> </html>","       Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.  For a standard replacementHighly resistant to heat and wearVery good quality-price ratioSilent timing chain is supplied closed   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,205,252,191,63,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003667-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhR1F5TDJoa1l5ODRPVFk0TnpRM056YzRNRGM0THpFd01ETTJOamN0TVY4NE1EQlhlRGd3TUVnfGIyNmY4ZWFhOGI5MmU1M2IyYmJjYjE2MTI1ZWFjOWMzZjFiNWUyYmJjZTkzMmYyMzEzOGU3MDNlMWI3YzViMzI,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1003680,072584,CMM-Y084,TOURMAX,TOURM TIMING CHAIN 84 LINKS,Cadena de distribución TOURMAX,41.14,34.00,20.40,72584,5,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.</p><p> </p><ul> <li>For a standard replacement </li><li>Highly resistant to heat and wear </li><li>Very good quality-price ratio </li><li>Silent timing chain is supplied closed<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","       Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.  For a standard replacement Highly resistant to heat and wear Very good quality-price ratio Silent timing chain is supplied closed  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,232,114,190,61,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003680-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhR1JpTDJoaU5pODRPVEE0TlRJME9ERTBNelkyTHpFd01ETTJPREF0TVY4NE1EQlhlRGd3TUVnfDU1ZTAwOWZiYWJhMmJjM2Q4OTEzNzQyYTY1NDY3OTQxYTkxZTViMjQ5NTJkYzhjYTZkZmVhMmM1MWQ2NzNhMTE,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1003654,073191,CMM-L112,TOURMAX,TOURM TIMING CHAIN 112 LINKS,Cadena de distribución TOURMAX 112 pasos - SXF250 13-15/SXF350 11-15 cerrada/98XRH2015 CMM-L112,79.86,66.00,39.60,8430525876743,12,7315111000,0,1,Cadena cerrada,Cadena cerrada,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,203,279,190,63,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003654-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhRGczTDJnMllpODRPVEF4TnpJeE56VXhOVGd5THpFd01ETTJOVFF0TVY4NE1EQlhlRGd3TUVnfGE3N2FhMDY1ZjdmNWMxMjIwNWM5M2M4MGZmYWUxMThkNDllZGM2NzIzZGU1YWIyMTIwODYyZDY5NzZiYjE5NDc,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1003656,072825,CMM-L124,TOURMAX,TOURM TIMING CHAIN 124 LINKS,Cadena de distribución TOURMAX 124 pasos - ZX10R '04 CMM-L124,117.36,96.99,58.19,8430525877085,3,7315111000,0,1,Supplied endless,Supplied endless,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,197,300,190,61,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003656-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4NDZ8aW1hZ2UvanBlZ3xhRE0zTDJoaE55ODRPVE00TkRjek5UZzJOekU0THpFd01ETTJOVFl0TVY4NE1EQlhlRGd3TUVnfDZhNjgxZmYwMjgxYjJjNjcxODk1ZTBkMDBmMDQ1ZWU0MzUyYzczM2ZjNDBhNGI1MzQxNzExNzM0ZGQ5NWI4Njc,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1003657,071694,CMM-M094,TOURMAX,TOURM TIMING CHAIN 94 LINKS,Cadena de distribución TOURMAX 94 pasos - 82RH2005-94L LIVREE cerrada CMM-M094,44.77,37.00,22.20,8430525877511,3,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.</p><p> </p><ul> <li>For a standard replacement </li><li>Highly resistant to heat and wear </li><li>Very good quality-price ratio </li><li>Silent timing chain is supplied closed<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","       Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.  For a standard replacement Highly resistant to heat and wear Very good quality-price ratio Silent timing chain is supplied closed  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,227,136,193,62,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003657-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhRE5pTDJoaVlpODRPVFV6TWpjeU56STVOak13THpFd01ETTJOVGN0TVY4NE1EQlhlRGd3TUVnfDNhMmRmYTdmYjBhMjhlYWE0ZjBhOTc2NTdiOTE2NmJkMjgxYWJkY2M5MTkwY2QzNDZhOTVkMjkzYTYyYTk5YTY,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1003658,072095,CMM-M098,TOURMAX,TOURM TIMING CHAIN 98 LINKS,Cadena de distribución TOURMAX,45.99,38.01,22.81,8430525214071,4,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.</p><p> </p><ul> <li>For a standard replacement </li><li>Highly resistant to heat and wear </li><li>Very good quality-price ratio </li><li>Silent timing chain is supplied closed<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","       Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.  For a standard replacement Highly resistant to heat and wear Very good quality-price ratio Silent timing chain is supplied closed  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,228,117,190,60,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003658-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhR05sTDJnd1pDODRPVEkwTlRnNE9UazROamcyTHpFd01ETTJOVGd0TVY4NE1EQlhlRGd3TUVnfDUyODQ2NDZlZmRmZWZjMzMwZTY5OTZjZWMyOGUwODcwNTQ1YjVlNTNjY2M4NzdlMTgyNzk5ZGUzOTM3ZGFhY2I,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1016291,071818,CMM-Q082,TOURMAX,TOURM TIMING CHAIN 82 LINKS,Cadena de distribución TOURMAX 82 pasos,50.82,42.00,25.20,CMM-Q082,0,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.</p><p> </p><ul> <li>For a standard replacement</li><li>Highly resistant to heat and wear</li><li>Very good quality-price ratio</li><li>Silent timing chain is supplied closed</li></ul> <p> </p></body> </html>","       Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.  For a standard replacementHighly resistant to heat and wearVery good quality-price ratioSilent timing chain is supplied closed   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,199,195,186,63,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1016291-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhRFkyTDJneE9DODRPVEkyTnpFM016YzROVGt3THpFd01UWXlPVEV0TVY4NE1EQlhlRGd3TUVnfDJlY2JjZjQ3ODgxNzdhYTBjMWU5Mzc3NWU5YWVlOTQxZjZjMjA0OTVmYmFkMDJlMjA3Zjg4ODg0OGMyNjIzMmY,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1003681,072102,CMM-Y088,TOURMAX,TOURM TIMING CHAIN 88 LINKS,Cadena de distribución TOURMAX,39.49,32.64,17.95,8430525214101,2,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.</p><p> </p><ul> <li>For a standard replacement </li><li>Highly resistant to heat and wear </li><li>Very good quality-price ratio </li><li>Silent timing chain is supplied closed<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","       Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.  For a standard replacement Highly resistant to heat and wear Very good quality-price ratio Silent timing chain is supplied closed  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,203,106,190,63,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003681-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhRGMzTDJnMFppODRPVFE1TVRBeE1UazVNemt3THpFd01ETTJPREV0TVY4NE1EQlhlRGd3TUVnfDkyZWUwNDY3MTg1NWNlMzQwOTQ1N2FhZTU0M2NkMmU5YjY4YjgwMmZhMzYyYjAyNWRlMGNmN2M0YTc5NzY5OGY,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1003682,072008,CMM-Y090,TOURMAX,TOURM TIMING CHAIN 90 LINKS,Cadena de distribución TOURMAX 90 pasos - YBR125R 05-15 SCORPA TY-S125F 04-15 CMM-Y090,43.56,36.00,21.60,72008,8,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.</p><p> </p><ul> <li>For a standard replacement</li><li>Highly resistant to heat and wear</li><li>Very good quality-price ratio</li><li>Silent timing chain is supplied closed</li></ul> <p> </p></body> </html>","       Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.  For a standard replacementHighly resistant to heat and wearVery good quality-price ratioSilent timing chain is supplied closed   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,205,116,191,63,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003682-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhRFJsTDJobFl5ODRPVFV6TURjNE9UY3lORFEyTHpFd01ETTJPREl0TVY4NE1EQlhlRGd3TUVnfDFhYzE3MTlmNjc2MGIwYzM4Y2JiZDdlNTJlMWM5NzE3OWQ0ZTI4NjlhOTU3YzRkZTdiZjNhNzAxOGQ1NzVkMmY,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1003685,072092,CMM-Y098,TOURMAX,TOURM TIMING CHAIN 98 LINKS,Cadena de distribución TOURMAX,49.01,40.50,24.30,8430525214064,3,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4EA70B48{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.</p><p> </p><ul> <li>For a standard replacement </li><li>Highly resistant to heat and wear </li><li>Very good quality-price ratio </li><li>Silent timing chain is supplied closed<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","       Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.  For a standard replacement Highly resistant to heat and wear Very good quality-price ratio Silent timing chain is supplied closed  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,222,111,192,68,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003685-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhRFF5TDJneFpTODRPVEE0TlRVMk1UQTNPREEyTHpFd01ETTJPRFV0TVY4NE1EQlhlRGd3TUVnfGIzNzgzZTlmZmUxNzJkODU4Nzg5OTA5YWNkOTA3MWVkMGU0ZTgxNDI1MDBlNTVjN2I2Y2M4MzA2ZjVhZDk2YTM,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1016392,5029260,V29-260T/2,TOURMAX,"TOURM VALVE SHIM 29X2,60MM","Pastillas de reglaje TOURMAX - Set 2 piezas Ø 29 x 2,6 mm",9.68,8.00,4.80,V29-260T/2,0,8409910090,0,1,"<p>Bolsa de 2 pastillas de reglaje de v&aacute;lvula. 29x2,6&thinsp;mm de grosor.</p>","
Bolsa de 2 pastillas de reglaje de válvula. 29x2,6 mm de grosor.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,26,36,61,35,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1016392-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY4MDR8aW1hZ2UvanBlZ3xhR013TDJoaVppODRPVEkwTURNd05qWTBOek0wTHpFd01UWXpPVEl0TVY4NE1EQlhlRGd3TUVnfDFlNDA0ODIwNDQ4MzI3OThiMTgxZjgzOTM1OTY1MWIyNmNkYWExNGUyNzUzZWI3NGU2OTkxNzQyMzcxNmNlYTM,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1003575,072003,CMM-A102,TOURMAX,TOURM TIMING CHAIN 102 LINKS,Cadena de distribución TOURMAX 102 pasos - XR250R '81-83 XL250R '82-83 CMM-A102,60.50,50.00,30.00,8430525876583,2,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.</p><p> </p><ul> <li>For a standard replacement</li><li>Highly resistant to heat and wear</li><li>Very good quality-price ratio</li><li>Silent timing chain is supplied closed</li></ul> <p> </p></body> </html>","       Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.  For a standard replacementHighly resistant to heat and wearVery good quality-price ratioSilent timing chain is supplied closed   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,253,238,192,60,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003575-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhR1l3TDJnME1DODRPVEE0TkRFek1qY3lNRGswTHpFd01ETTFOelV0TVY4NE1EQlhlRGd3TUVnfDMzMGIwYzhkNzIwMTlkZTViOGI5ZTA1NjJjZDFhYWNlOWIxOTY3OGVmNGNiY2MzOTVmYzVkMzQ0MTMzY2UwZGU,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
1003675,071820,CMM-Q128,TOURMAX,TOURM TIMING CHAIN 128 LINKS,Cadena de distribución TOURMAX 128 pasos - CB500T CMM-Q128,78.65,65.00,39.00,8430525877153,0,7315111000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.</p><p> </p><ul> <li>For a standard replacement</li><li>Highly resistant to heat and wear</li><li>Very good quality-price ratio</li><li>Silent timing chain is supplied closed</li></ul> <p> </p></body> </html>","       Tourmax timing chains have a specification identical to that of the original equipment and are perfectly suited to ""standard"" reconditioning.  For a standard replacementHighly resistant to heat and wearVery good quality-price ratioSilent timing chain is supplied closed   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,199,296,186,63,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003675-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhRFUwTDJoak1DODRPVFk0TnpRNE5UWTBOVEV3THpFd01ETTJOelV0TVY4NE1EQlhlRGd3TUVnfGFmMmE2MTg1ZTViYjA3ODI3YTdlYTMxYmRiMTVhMmJkMzhmODA2MTk1ZmViYWQyY2Q2YWE0MDBkYTlkNDI0MDU,,,,https://static.bihr.pro/eBihr/Pictures/TOURMAX-pictures.zip,Spain Warehouse (Parts)
