PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Guardapolvo] Altura 1 (mm),[Guardapolvo] Altura 2 (mm),[Guardapolvo] Diámetro exterior (Ømm),[Guardapolvo] Diámetro interior (Ømm),[Retén] Altura 1 (mm),[Retén] Altura 2 (mm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Altura (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Embalaje,Referencias OEM,Tipo de producto,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,Document2,Document3,DeliveryPlant
1001028,63167,722B17099,CENTAURO,CENTA GASKET CLUTCH,Junta de cárter de embrague CENTAURO,14.85,12.27,7.98,8430525631670,2,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. </p>
<ul>
<li>Junta de c&aacute;rter de embrague.</li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de cárter de embrague.
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,345,78,351,246,4,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1001028-1.jpg?context=bWFzdGVyfHJvb3R8MjY2Nzl8aW1hZ2UvanBlZ3xhR0prTDJneFpTODJNekl5TlRZNE56Y3pOak0xTUM4NE1EQlhlRGd3TUVoZk1UQXdNVEF5T0MweExtcHdad3wwMzI5MTA0MDVlZmFjNDQ3N2Q1MjgxOTRiYjI2ZjhiMGU3NDM5NDVmYzAzMzU2MGQzZjRhODcyOWQwZWZjNzcy,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001030,63375,722B17090,CENTAURO,CENTA GASKET CLUTCH,Junta de culata CENTAURO,18.71,15.46,10.05,722B17090,1,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. </p>
<ul>
<li>Junta de c&aacute;rter de embrague.</li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de cárter de embrague.
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,604,75,351,246,7,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1001030-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY2Nzh8aW1hZ2UvanBlZ3xhRGt6TDJnNE9DODRPVEF4TXprMk1qTTBNamN3THpFd01ERXdNekF0TVY4NE1EQlhlRGd3TUVnfDc5MWEyZTQ0OGRkMjA5MmE2YjE0OWU3MTFhOWVkMGFhMTAxYmU1NGJhODUzYjFiODY0NjljMzYzNTg5OGRjNmI,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1002014,65425,990A183FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,230.81,190.75,123.99,990A183FL,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1286,214,350,245,15,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1002014-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxNTh8aW1hZ2UvanBlZ3xhRGN6TDJnME1pODRPVE01TURBNE1UWXpPRGN3THpFd01ESXdNVFF0TVY4NE1EQlhlRGd3TUVnfGRhMzUyOGI1YmJmYzNlNDYzNDllZTU5NDAyMjM4YjljNzU5ODEzOTI3OGI3ZmU4MGYwNTFjYTkxZDdhYzNkNDA,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001014,62770,990B17071,CENTAURO,CENTA GASKET CLUTCH,Junta de tapa de embrague CENTAURO,10.48,8.66,5.63,8430525627703,1,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. <br></p>
<ul>
<li>Junta de la tapa de embrague. </li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de la tapa de embrague. 
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,283,31,222,182,7,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1001014-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQ0MjF8aW1hZ2UvanBlZ3xhR0ZqTDJoallTODRPVE0wT0RJM01qazBOelV3THpFd01ERXdNVFF0TVY4NE1EQlhlRGd3TUVnfDVjMDg0OTkxYmMxZDMyODY2Nzk5ZTY5MGFhMmVkOWNhYTU3MTljOWEzMWI5ODUxNjk5Zjc1MzY1NTlmMmM0ODg,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001511,63258,933A015FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,14.22,11.75,7.64,933A015FL,4,8484900090,0,1,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,706,150,297,198,12,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1001511-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAxNTh8aW1hZ2UvanBlZ3xhRFkxTDJoa1lpODRPVEF3T1RnME1UUXpPVEF5THpFd01ERTFNVEV0TVY4NE1EQlhlRGd3TUVnfDZhNjkzMDUxZGFiNTFhM2JlZmJlMGE5YWQxYzBjMTIwMWQ3OGFjNWI0OTJhODlhMjhkZmU4YTRkMGRkZDZlMjI,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1002018,65228,731A137FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo juntas Centauro XC450 ATV 09 731A137FL,158.04,130.61,84.90,731A137FL,1,8484900090,0,1,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1701,153,350,243,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1002018-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAwNDR8aW1hZ2UvanBlZ3xhR0ppTDJnMFpTODRPVE0wT0RVM05qQTFNVFV3THpFd01ESXdNVGd0TVY4NE1EQlhlRGd3TUVnfDdiNDFiNzE0YzU2MTM3YjhiYzIyMDk2NGUzNDQzYmJkM2U2OTk1ZDNhOGY0N2IzOTM5MjAzNDQzYjNkNjk3ZGY,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1002019,65227,731A136FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,158.04,130.61,84.90,731A136FL,0,8484900090,0,1,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1887,150,353,243,22,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1002019-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAwNDR8aW1hZ2UvanBlZ3xhR0l5TDJoaU9TODRPVEkwTURjek9UVXhNall5THpFd01ESXdNVGt0TVY4NE1EQlhlRGd3TUVnfGMyNjg1ODYwMGNlMzZmMzFjNjBmNjEwMDg4NGZhZWI0N2JkOWQ2MjM2MWU5OTViZmE5ZTYzNTIwMDUwYjAxODk,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1002521,63217,666A027TP,CENTAURO,CENTA GASKET TOP ENGINE,Kit de juntas parte alta CENTAURO,15.11,12.49,8.12,8430525632172,0,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,474,50,153,155,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1002521-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMwNjh8aW1hZ2UvanBlZ3xhREppTDJnMVl5ODRPVFV6TVRBNE5qWXdNalUwTHpFd01ESTFNakV0TVY4NE1EQlhlRGd3TUVnfDJkOGRmNWRjNDYwMzlhNWI5NzgzOTFlMjMxYzBkZDgwNGQ4ZTE2ZGM3NWU4ZWM2YjA4ODE3ZDY4ZjIyZDAyZmE,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1003024,64853,990A407TP,CENTAURO,CENTA GASKET TOP ENGINE,Kit de juntas parte alta CENTAURO,102.83,84.98,55.24,990A407TP,2,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,664,76,217,180,17,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003024-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMwNjh8aW1hZ2UvanBlZ3xhR1ExTDJnMVlTODRPVEkyTnpreU5URTFOakUwTHpFd01ETXdNalF0TVY4NE1EQlhlRGd3TUVnfDkwN2U4ZjNiZDhkY2ZiODc4YzgyYjc1YjFkYWEwZmI5NTM1NjZiOGI2N2NiY2IxMGE3YTM5YTMyMzgyZGE0OTU,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001518,65210,722A501FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,156.50,129.34,84.07,8430525652101,1,8484900090,0,1,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,‘Complete’ gasket kits contain everything you need to reassemble the entire engine with the exception of the oil seals.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1707,235,347,246,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1001518-1.jpeg?context=bWFzdGVyfHJvb3R8NTE0MjZ8aW1hZ2UvanBlZ3xhRGMwTDJoaVpDOHhNREF3TmpjNE9URXhOVEE0Tnpndk9EQXdWM2c0TURCSVh6RXdNREUxTVRndE1TNXFjR1ZufDU2MzQyZjRlMjk5OTYxNDdjMDU3NGRmYjdmZTU2YzYyNGU0NmUwMTczNmU5MjU1ZDRiMjVlY2RjNTMyMTRhNjE,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001022,62651,722B17017,CENTAURO,CENTA GASKET CLUTCH,Junta de cárter de embrague CENTAURO,8.35,6.90,4.49,722B17017,4,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. </p>
<ul>
<li>Junta de c&aacute;rter de embrague.</li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de cárter de embrague.
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1198,50,298,201,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1001022-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY2OTJ8aW1hZ2UvanBlZ3xhR1E0TDJneE1DODRPVEF4TVRJM05qQXlNakEyTHpFd01ERXdNakl0TVY4NE1EQlhlRGd3TUVnfGU0M2U0Yzc5MzE4NmJkMmFmYWU4YzFlNTA2NTQxYzY1NmY1NTRlOGNiOGExY2ExYTg4MDUyZmQ4MDcyMDYyNzg,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1002525,63512,666A126TP,CENTAURO,CENTA GASKET TOP ENGINE,Kit de juntas parte alta CENTAURO,22.94,18.96,12.32,8430525635128,11,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,474,40,153,155,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1002525-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMwNjh8aW1hZ2UvanBlZ3xhR1V3TDJnMk9TODRPRFUwTmpjd09UTTBNRFEyTHpFd01ESTFNalV0TVY4NE1EQlhlRGd3TUVnfGM4YmFmZmRlYjFiYzQxODE5N2Y4OTQ1MWYxMzAxMTJjY2ExZDE0MzI4NjJkN2M5OGExNzg0NjAxMmQwM2E4NjU,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1002025,64881,990A111FL,CENTAURO,CENTA GASKET ENGINE SET,Kit completo de juntas CENTAURO,106.48,88.00,57.20,8059772728393,1,8484900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Complete gasket sets contain everything you need to reassemble the entire engine with the exception of the oil seals.<a id=""_dx_frag_EndFragment""></a></p></body> </html>","       Complete gasket sets contain everything you need to reassemble the entire engine with the exception of the oil seals. ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,891,129,297,200,15,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1002025-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAwNDR8aW1hZ2UvanBlZ3xhRGd4TDJoaVlpODRPVEkyTXpNek5UWTNNREEyTHpFd01ESXdNalV0TVY4NE1EQlhlRGd3TUVnfDI2NmRjYjNhZjI3N2ZiODVjZjgyNDZiZjExZTAxMzYxY2Y2NjdkNDFmNDkzZjU5ZDdmNDUxMDBkNzIxZTNkYzQ,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001024,63060,722B17025,CENTAURO,CENTA GASKET CLUTCH,Junta de cárter de embrague CENTAURO,13.27,10.97,7.13,8430525630604,0,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. </p>
<ul>
<li>Junta de c&aacute;rter de embrague.</li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de cárter de embrague.
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1707,80,347,246,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1001024-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY2OTJ8aW1hZ2UvanBlZ3xhR1JoTDJoaU15ODRPVFV6TURVNE9URTRORE13THpFd01ERXdNalF0TVY4NE1EQlhlRGd3TUVnfDVkMDY4MzQ4NjI4ODZjZDNhYWY5ZWNiZGUxOTdhMGQyZGMwOTM3YTliMWJkMTBjYmU2ZmIxMmU4ZGI1Y2M4MGQ,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001025,62847,722B17012,CENTAURO,CENTA GASKET CLUTCH,Junta de cárter de embrague CENTAURO,10.85,8.97,5.83,8430525628472,2,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. </p>
<ul>
<li>Junta de c&aacute;rter de embrague.</li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de cárter de embrague.
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,608,79,350,248,7,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1001025-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY2OTJ8aW1hZ2UvanBlZ3xhRFk0TDJnd1ppODRPVEF4TURnNE5qUXhNRFUwTHpFd01ERXdNalV0TVY4NE1EQlhlRGd3TUVnfDdmMjgwNWFiMjA5OGMyNDQwNjU5MWYxZDE0N2IwN2FjYjVmYjY0MzY4YzljMTQ1MzIyZGZiNGI2YTkwZDQzMjY,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001026,63152,722B17081,CENTAURO,CENTA GASKET CLUTCH,Junta de cárter de embrague CENTAURO,15.31,12.65,8.22,722B17081,2,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. </p>
<ul>
<li>Junta de c&aacute;rter de embrague.</li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de cárter de embrague.
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,590,88,350,241,7,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1001026-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY2OTJ8aW1hZ2UvanBlZ3xhREk1TDJnM09TODRPVEF3TnprNU9UZzNOelF5THpFd01ERXdNall0TVY4NE1EQlhlRGd3TUVnfDIwZjlkZjU1MWFjZjM4ODc5MGZiNjVkNDllNGQxMGRkMDY1YTM0YTVhZjYyMmJjMzQ5N2NkYTFjN2QzNDdkNjQ,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1003029,63118,990A179TP,CENTAURO,CENTA GASKET TOP ENGINE,Kit de juntas parte alta CENTAURO,10.45,8.64,5.62,8059772728782,3,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,202,38,148,152,9,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003029-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMwNDZ8aW1hZ2UvanBlZ3xhR1EwTDJnd1ppODRPVEkwTVRFME5qZ3hPRGcyTHpFd01ETXdNamt0TVY4NE1EQlhlRGd3TUVnfGQ5OGU5MjJkYmUzNjZhMDIwODU5YjkxNWQxY2NjYjgwZDFlM2JlYzdkYjdjNTgyNTQ4OWIyMjVlZjI2MDg3ZmE,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1000587,63176,731B17031,CENTAURO,CENTA GASKET CLUTCH,Junta de cárter de embrague CENTAURO,15.02,12.41,8.07,8430525631762,2,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. </p>
<ul>
<li>Junta de c&aacute;rter de embrague.</li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de cárter de embrague.
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,775,78,350,246,9,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1000587-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY2Nzh8aW1hZ2UvanBlZ3xhR05rTDJnd1pTODRPVFV5T1RNek5ERTJPVGt3THpFd01EQTFPRGN0TVY4NE1EQlhlRGd3TUVnfDNjNmRlMmEwMjE5ZDFhMmY0MTE4ZGEyZTQyZjQwNWM5NTZhZjY5NTc1ZTEwYWZlODFiZmE2ZTUwYzMxZTk0YjU,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1000588,62941,616B17001,CENTAURO,CENTA GASKET CLUTCH,Junta de cárter de embrague CENTAURO,11.65,9.63,6.26,8430525629417,0,8484900090,0,1,"<p>Las juntas de motor Centauro est&aacute;n pensadas para el reacondicionamiento, y son una garant&iacute;a de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. </p>
<ul>
<li>Junta de c&aacute;rter de embrague.</li>
<li>Para un aislamiento garantizado.</li>
</ul>","
Las juntas de motor Centauro están pensadas para el reacondicionamiento, y son una garantía de fiabilidad a largo plazo. Muchos fabricantes las utilizan como equipamiento original. 

Junta de cárter de embrague.
Para un aislamiento garantizado.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,244,59,300,203,4,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1000588-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY2OTJ8aW1hZ2UvanBlZ3xhR0UzTDJnMU15ODRPVEkwTVRBeU9EZzFOREEyTHpFd01EQTFPRGd0TVY4NE1EQlhlRGd3TUVnfDBlMGFkMmM1MDdlZWI3MmY5ZTkyMGY3ZDUyODNiMGVmZDUzMTcyMjg4M2NkY2I3M2U1NmVkODg3NTM0YmY1Mzk,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1002581,62913,933A015TP,CENTAURO,CENTA GASKET TOP ENGINE,Kit de juntas parte alta CENTAURO,7.84,6.48,4.21,8430525629134,1,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,161,47,151,152,7,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1002581-1.jpg?context=bWFzdGVyfHJvb3R8NjA5NzV8aW1hZ2UvanBlZ3xhR0psTDJobU5DOHhNREF3TmpjNE9EY3pPREkxTlRndk9EQXdWM2c0TURCSVh6RXdNREkxT0RFdE1TNXFjR2N8MTEyYTEwN2FhNjE5YWUwZTlhMjZjOWQ5YWU2ZGI4OTI2MjNmOTZhOTlkYWU2NjRlNTdhYmI4MWNhYjJkY2Y2Yw,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1001076,63902,990B02007,CENTAURO,CENTA GASKET CYLINDER HEAD COVER,Junta tapa de balancines TDM 850 990B02007,41.91,34.64,22.52,990B02007,2,8484900090,0,1,<p>Centauro engine gaskets are designed for reconditioning and are a guarantee of long-term reliability. There are used as original fit by several manufacturers.</p> <ul> 	<li>Cylinder head gasket</li> 	<li>Supplied as a single unit</li> </ul>,"
Centauro engine gaskets are designed for reconditioning and are a guarantee of long-term reliability. There are used as original fit by several manufacturers.  	Cylinder head gasket 	Supplied as a single unit ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1165,45,287,203,20,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1001076-1.jpg?context=bWFzdGVyfHJvb3R8NDMyMzN8aW1hZ2UvanBlZ3xhREJpTDJoaE9TOHpNekV6TURreU9ESTBNamN4T0M4NE1EQlhlRGd3TUVoZk1UQXdNVEEzTmkweExtcHdad3xhNmFkZmIzMWNlMDM0YTBhYzYwOGU5OWMzNDUxNjQ5ZWFlYzRlYjFhNjQxOWU0ZDA4YTk2NmI1OWVlMjkzMTNh,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
1003082,64729,990A359TP,CENTAURO,CENTA GASKET TOP ENGINE,Kit de juntas parte alta CENTAURO,88.55,73.18,47.57,8059772729208,2,8484900090,0,1,<p>Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas</p>,"
Sets de parte alta que incluyen todo lo que necesitas para el reensamblaje de cilindros y culatas",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,380,102,152,147,17,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1003082-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMwNjh8aW1hZ2UvanBlZ3xhR001TDJnMk5DODRPVEkwTURnME1UYzBPRGM0THpFd01ETXdPREl0TVY4NE1EQlhlRGd3TUVnfDdjNDU5ZjRkNzJhNjMxZTdkNTllYTdiN2M5MjJjMTZiMzc2NjlkNWRkYWM1MmRjNTFlYmIwNTI1MDI4YzVlOTc,,,,https://static.bihr.pro/eBihr/Pictures/CENTAURO-pictures.zip,,,,Spain Warehouse (Parts)
