PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Alarma,Altura (mm),Anchura,Anchura (mm),Anchura del neumático,Anchura interior del arco (mm),Ángulo ( ° ),Aro,Carcasa,Color,Composición,Diámetro de arco Ø (mm),Diámetro de cable Ø (mm),Diámetro de la llanta,Diámetro dirección Ø (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Dientes,Embalaje,Familia de neumáticos,Longitud (cm),Longitud (mm),Longitud de cable (mm),Longitud de Válvula,Longitud interna del arco (mm),Marcas compatibles,Modelo de freno,Montaje,Peso (g),Recorrido (mm),Talla,Tecnología,Tipo,Tipo de antirrobo,Tipo de producto,Tipo de válvula,Uso,Uso recomendado,Velocidades,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,AllPicturesZIP,Document1,Document2,DeliveryPlant
1105236,433BL,318-123-WH,V BIKE,"VBIKE MTB HANDLEBAR 640 Ø31,8 RAISED, WH",Manillar MTB doble altura Ø31.8 640mm. Color blanco,29.00,23.97,8.52,8430525115668,4,8714991089,0,1,"<p>Manillar MTB doble altura MOUNT.<br>Anchura: 640mm. Aluminio. Peso: 252 gr.<br>Centro de manillar: �31,8mm.</p><p>Color Blanco</p>","
Manillar MTB doble altura MOUNT.Anchura: 640mm. Aluminio. Peso: 252 gr.Centro de manillar: �31,8mm.
Color Blanco",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,839,262,649,38,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1105236-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDcyMjh8aW1hZ2UvcG5nfGFEUm1MMmhqT0M4eE1EZzRNamMyTXpnME9UYzFPQzh4TVRBMU1qTTJMVEZmT0RBd1YzZzRNREJJfGE3MjllNGVkNzc2MDk1YTAwZTc4ZmRlN2NjZTIwYjVmYjFiOWU0MGZjZjViYWU5Y2JmNGU5NDgwM2YwYjc4M2Q,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1093228,96700032,HC04,V BIKE,VBIKE BRACKET HELMET FOR HM01,Correa y base de recambio para soporte de luz al casco D-Light HM01,4.01,3.31,1.09,HC04,8,8714999089,0,1,<p justify>Correa y base de recambio para fijar luces delanteras en el soporte de casco 96700037.</p>,"
Correa y base de recambio para fijar luces delanteras en el soporte de casco 96700037.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,319,22,102,92,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Todos,,https://api.mybihr.com/medias/1093228-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMyNTg4fGltYWdlL2pwZWd8YUdJMUwyZ3pNQzh4TURnNE1qZ3lNREkwTXpRNE5pOHhNRGt6TWpJNExURmZPREF3VjNnNE1EQkl8MThkMzY5NjEzNmJkNDI3YzIxNTRmMDMyNmRhYjU4YWQ2ZGZiYjVlNzdmZjk1MDM5ODBlNzhiZWE2Y2EzZmRhMw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1105264,58T,PWL-1016RF,V BIKE,VBIKE REAR REFLEX + SEATPOST MOUNT,Reflector trasero de bicicleta + soporte sujeción a la tija V BIKE,4.01,3.31,1.00,8430525103368,197,8714999089,0,1,"Reflectante Trasero (�22,2-31,8mm).<br><br>Reflex con soporte regulable.<br>Sujeci�n a la tija o cuadro.<br>E-Mark: E9-024003","Reflectante Trasero (�22,2-31,8mm).Reflex con soporte regulable.Sujeci�n a la tija o cuadro.E-Mark: E9-024003",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,313,50,118,78,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1105264-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzMzNjYwfGltYWdlL3BuZ3xhREl4TDJoa05TOHhNVEk0TkRJNU9ESTJPRGN3TWk4eE1UQTFNalkwTFRGZk9EQXdWM2c0TURCSXwwYTBlYzE0OTEzNDE2NDg4YzA5ZTMxMTRhMzIzYTY0N2E3YWUwOTRjNDExN2VjZTUwNDMwMDdiNWU2YWU2N2Zh,https://api.mybihr.com/medias/1105264-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTcwMzIxfGltYWdlL3BuZ3xhR1poTDJnd1pDOHhNVE13T0Rrd056SXpNek14TUM4eE1UQTFNalkwTFRKZk9EQXdWM2c0TURCSXxhNTNiMTRiMzNiOTFiMjZmZjY0NTRhNDUxNzNhZmQzMzNmNzY4Y2M5ZGZjNjI2YWNiNzczN2MyOGU2YzZhNDVk,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1105353,JD293,H-638BK1BK,V BIKE,VBIKE HEADSET A-HEAD. ALUMINUM 1 BLACK,"Juego de direccion A-HEAD.ALU 1'' (26,4) negro",15.00,12.40,4.20,8430525033771,32,8714999089,0,1,"Bicycle headset. A-Head. Aluminum.
Ball bearing.
Black / Ø22,2 x 30 x 27 (1”)","Bicycle headset. A-Head. Aluminum.
Ball bearing.
Black / Ø22,2 x 30 x 27 (1”)",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,242,154,83,55,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMX & Ciclocross & Ciudad & Infantil & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1105353-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg0MzM1fGltYWdlL3BuZ3xhRGhrTDJneE5TOHhNRGc0TWpjM09EYzVNVGsyTmk4eE1UQTFNelV6TFRGZk9EQXdWM2c0TURCSXxiYjY2ZTQ0MjhmY2UzNThjMDQyOWU0NzRlZGVmY2YyNjNmYjA1Y2IyMWIzYzRhYTc0OWZjYTg0Mzc5NDRmZjk2,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1104353,707,707,V BIKE,VBIKE ANIMAL HORNS FOR CHILDREN BIKE,Caja 11 Bocinas infantiles (animales surtidos),11.00,9.09,4.45,8430525034693,26,8714999089,0,1,"<p>Caja de 9 bocinas para bicicleta infantil.</p><p><br>Puede contener los siguientes modelos de animales surtidos: Pez, rat�n, perro, tortuga, rana, cocodrilo, pato, tigre, elefante, gato�</p>","
Caja de 9 bocinas para bicicleta infantil.
Puede contener los siguientes modelos de animales surtidos: Pez, rat�n, perro, tortuga, rana, cocodrilo, pato, tigre, elefante, gato�",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,7308,642,235,213,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infantil,,https://api.mybihr.com/medias/1104353-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjYzMDg0fGltYWdlL3BuZ3xhR1ppTDJobE9TOHhNRGc0TWpZMU56azBNelU0TWk4eE1UQTBNelV6TFRGZk9EQXdWM2c0TURCSXw5NDVjMWExZDJjODc5NzkxNWE0NDMyZTVlYzE3MmQ4ZTg5OTA2NDc1NTM1NjJhMjQ4N2E2MmY4ZDA4YmNiOTFk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1104870,35328,4005VX,V BIKE,VBIKE BICYCLE BRAKE PADS SINTERED,Set de pastillas sinterizadas V BIKE,17.00,14.05,4.00,8430525353282,14,8205510000,0,1,"<p><strong>Pastillas sinterizadas V BIKE para bicicleta.</strong></p>
<p>Fabricadas partiendo de polvos de diversos metales. Hasta 10 metales nobles entran en juego en la mezcla de fricci&oacute;n, (tales como bronce, hierro, cobre...) adem&aacute;s de otros compuestos como el grafito (derivado del carbono). Cada uno de estos componentes tienen un papel esencial en la fricci&oacute;n de la pastilla con el disco, aportando tacto, evitando ruidos y potenciando la efectividad.</p>
<ul>
<li>Para uso Rally, XC, Enduro, AM.</li>
<li>Uso en todas las condiciones climatol&oacute;gicas.</li>
<li>Excelente Grip.</li>
<li>Vida prolongada y reducido desgaste del disco.</li>
<li>Sin fading, sin ruidos.</li>
</ul>","
Pastillas sinterizadas V BIKE para bicicleta.

Fabricadas partiendo de polvos de diversos metales. Hasta 10 metales nobles entran en juego en la mezcla de fricción, (tales como bronce, hierro, cobre...) además de otros compuestos como el grafito (derivado del carbono). Cada uno de estos componentes tienen un papel esencial en la fricción de la pastilla con el disco, aportando tacto, evitando ruidos y potenciando la efectividad.

Para uso Rally, XC, Enduro, AM.
Uso en todas las condiciones climatológicas.
Excelente Grip.
Vida prolongada y reducido desgaste del disco.
Sin fading, sin ruidos.
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,99,86,168,118,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,System 1 & System 1.1 & System 15 & System 7,,,,,,,,,,,Todos,,https://api.mybihr.com/medias/1104870-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ5MjUzfGltYWdlL3BuZ3xhR0UzTDJnM1lpOHhNRGt6TXpJek9UQTFORE0yTmk4eE1UQTBPRGN3TFRGZk9EQXdWM2c0TURCSXxkMzg5MzU0Zjc0OGExMmUwOWY0NTBjZThiN2U5M2UzYTBiNGYyZGZhYzc1ZDQ0ZDRjMDdmZDg4OGI0ZTZkYjZm,https://api.mybihr.com/medias/1104870-2-800Wx800H?context=bWFzdGVyfHJvb3R8ODU4MjQ5fGltYWdlL3BuZ3xhREU1TDJnMlpTOHhNRGt6TXpJek9UUTBOelU0TWk4eE1UQTBPRGN3TFRKZk9EQXdWM2c0TURCSXwyMjkzN2ZiZWJlNDQyMzIzM2I4ZGM0MjJlNzY4MzUxYTI1YWI5ZjM5NTJmMWIwYjRhOTg3MzU3NTBiZGY3NGYy,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1104372,6025,UL-302-1,V BIKE,VBIKE DISPLAY STAND 28'' AXLE MOUNT,Caballete trasero exposicion. Acero,19.00,15.70,5.96,8430525060258,37,8714999089,0,1,"Expositor bicicleta fijo.<br>Sujeci�n al eje trasero, con tuerca o cierre r�pido.<br>Acero. Color Negro.<br>Para rueda hasta: 28�� (700c)","Expositor bicicleta fijo.Sujeci�n al eje trasero, con tuerca o cierre r�pido.Acero. Color Negro.Para rueda hasta: 28�� (700c)",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,6358,694,425,340,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Trekking/Touring,,https://api.mybihr.com/medias/1104372-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkzMzM5fGltYWdlL3BuZ3xhR016TDJoaVlpOHhNRGc0TWpZNU5UUXpNREUzTkM4eE1UQTBNemN5TFRGZk9EQXdWM2c0TURCSXwxOGI1Y2JhMWNhZjAwMmVkMDUwNWRjY2FmZDI3ZGRkY2VkNGIwMWMzNjdmYjVlMjI4YjFiYjc3MWZkNTAxYzc0,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1104744,15395,WP-6103PHN-BLACK,V BIKE,VBIKE IPHONE 4/4S COVER + MOUNT KIT BLK,Funda iPhone 4/4S bici LOTUS Negra,25.00,20.66,3.20,8430525153950,46,7616999099,0,1,"<font size=3>Funda para iPhone 4/4S&nbsp;100% impermeable.</font><p align=left><font size=3>Nylon con revestimiento en PU.</font></p><p align=left><font size=3>La mejor alternativa al ciclocomputador tradicional.</font></p><p align=left><font size=3>Disfruta en tu bici las ventajas que te ofrecen las aplicaciones </font><font size=3>de tu iPhone 4/4S.</font></p><p align=left><font size=3>1. Anclaje r�pido de click.</font></p><p align=left><font size=3>2. Doble sujecci�n a manillar o potencia de cualquier </font><font size=3>medida.</font></p><p align=left><font size=3>3. Conserva la sensibilidad de la pantalla t�ctil.</font></p><p align=left><font size=3>4. Doble cierre de seguridad.</font></p><p align=left><font size=3>6. 100% seguro. Tu iPhone 4/4S&nbsp;permanecer� seco, estable y </font><font size=3>protegido mientras ruedas con tu bicicleta por cualquier </font><font size=3>tipo de terreno.</font></p>","Funda para iPhone 4/4S 100% impermeable.
Nylon con revestimiento en PU.
La mejor alternativa al ciclocomputador tradicional.
Disfruta en tu bici las ventajas que te ofrecen las aplicaciones de tu iPhone 4/4S.
1. Anclaje r�pido de click.
2. Doble sujecci�n a manillar o potencia de cualquier medida.
3. Conserva la sensibilidad de la pantalla t�ctil.
4. Doble cierre de seguridad.
6. 100% seguro. Tu iPhone 4/4S permanecer� seco, estable y protegido mientras ruedas con tu bicicleta por cualquier tipo de terreno.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,941,74,230,93,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Todos,,https://api.mybihr.com/medias/1104744-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDI5ODAxfGltYWdlL3BuZ3xhR1E1TDJoaU1DOHhNRGc0TWpjek16RTNPRGt4TUM4eE1UQTBOelEwTFRGZk9EQXdWM2c0TURCSXw4YjliNmU5M2YzMDAyMzNiNTAxZTFkNTk2NzM2Nzg0YjJjOTU2YTUwNTIxMGE3NDE1ZWZkMTg2ZDFjZDA1MWQz,https://api.mybihr.com/medias/1104744-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzA1ODcxfGltYWdlL3BuZ3xhRGRoTDJoaVpTOHhNRGc0TWpjek16VTNNakV5Tmk4eE1UQTBOelEwTFRKZk9EQXdWM2c0TURCSXwwZjM0NWIwYjUzZGZlNDA3NjFlYzAxOTg2OTU2ODE4ODA2MGIzNmYzODZlMzIwNjlkNDU3ZTQ1ZWI3MDE3OTMw,https://api.mybihr.com/medias/1104744-3-800Wx800H?context=bWFzdGVyfHJvb3R8NzIwNjA1fGltYWdlL3BuZ3xhREEzTDJoall5OHhNRGc0TWpjek16azJOVE0wTWk4eE1UQTBOelEwTFROZk9EQXdWM2c0TURCSXxiYzFlMDZhZmUwYjI5YWVhODc2NjU5Y2JlMDExNTQzMzEyYzYwM2Y5NzEzYTcyZTgwMzQ4Njk0MjVlZjU0NzJh,https://api.mybihr.com/medias/1104744-4-800Wx800H?context=bWFzdGVyfHJvb3R8MjQwNzc4fGltYWdlL3BuZ3xhR0ptTDJoa1pTOHhNRGc0TWpjek5ETTFPRFUxT0M4eE1UQTBOelEwTFRSZk9EQXdWM2c0TURCSXwzMWJmYjUwMjM0MDM4MjRjYTc2MTUzNmUzYTY1OGNhZDdmYzliOTNjY2RkMjgwNDI1OTI4MTRjODJkNDBhZGE2,https://api.mybihr.com/medias/1104744-5-800Wx800H?context=bWFzdGVyfHJvb3R8NDcyMTgzfGltYWdlL3BuZ3xhREZsTDJoa01TOHhNRGc0TWpjek5EYzFNVGMzTkM4eE1UQTBOelEwTFRWZk9EQXdWM2c0TURCSXxlZTg0MjY4OTQwYjgwY2VhZGMyYjdmNTI5MmM3YmZkZjI2NTMyMjRhNzZmMjNlN2Y1YmU4N2RhMjIxOWI4MDY1,https://api.mybihr.com/medias/1104744-6-800Wx800H?context=bWFzdGVyfHJvb3R8MjA2NTQ1fGltYWdlL3BuZ3xhR1UyTDJnM1lpOHhNRGc0TWpjek5URTBORGs1TUM4eE1UQTBOelEwTFRaZk9EQXdWM2c0TURCSXw1Zjc1NWFkNTUwNGRlNjFhNzhjZmFhNDg5YzAyNWQ0Yzk2ZDI3MDdlNzJlZGNkYzg2Mjk0YjVkMWMyNTg2ODll,https://api.mybihr.com/medias/1104744-7-800Wx800H?context=bWFzdGVyfHJvb3R8MTkyMzE2fGltYWdlL3BuZ3xhRFU0TDJnMlpTOHhNRGc0TWpjek5UVXpPREl3Tmk4eE1UQTBOelEwTFRkZk9EQXdWM2c0TURCSXw1NDhmODgxMTg1ZTViM2YzMTUwZTQ1YjE3YmI2ZjdjMzFlYTA0Y2NjMmNiMDZkMGQxNzQzNjYzNjE5NTVlOGYx,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1093229,96700037,HM01,V BIKE,VBIKE BRACKET HELMET FOR CG-129P,Kit de montaje al casco para luz delantera D-Light CG-129P,6.00,4.96,1.00,HM01,62,8714999089,0,1,<p justify>Kit de montaje al casco para fijar la luz delantera 96800038.</p>,"
Kit de montaje al casco para fijar la luz delantera 96800038.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,286,26,129,54,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Todos,,https://api.mybihr.com/medias/1093229-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ3NzA4fGltYWdlL2pwZWd8YUdVMEwyZ3lPUzh4TURnNE1qZ3lNRFEwTURBNU5DOHhNRGt6TWpJNUxURmZPREF3VjNnNE1EQkl8MjhmNDJjMDQ0Y2UxODdjNGQxMTJhZTdiYjYyOTMyMjg5MjQzN2U1NGI1MDU2MjA1MDVhN2FlOTZmYzk5ODBjZg,https://api.mybihr.com/medias/1093229-2-800Wx800H?context=bWFzdGVyfHJvb3R8ODA5NzN8aW1hZ2UvanBlZ3xhREkzTDJneU15OHhNRGc0TWpneU1EWXpOamN3TWk4eE1Ea3pNakk1TFRKZk9EQXdWM2c0TURCSXwyNTE0ZTgxNzExNjEyNGM0NzkxMjA1ZGZiMTY5ZWFhNjAwZmZmYjc2ZWU3YjkyYTZkM2QyZTAxZGIxMTAwZDdm,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1100188,95000007,DS-56+SP-56,V BIKE,VBIKE BRAKE PADS SRAM RED / FORCE,Pastillas de freno bicicleta V Bike SRAM RED / FORCE,7.50,6.20,4.03,DS-56+SP-56,15,8714949090,0,1,"Pastillas orgánicas de alta calidad, avaladas por la reconocida marca V BIKE, mas de 20 años en el mercado con un resultado y satisfacción de 10 según los usuarios.
La resina especial de su compuesto de fricción hace que sean las pastillas de bicicleta más silenciosas del mercado.

- Uso en cualquier condición meteorológica, funcionan genial en seco o mojado, frío o caliente.
- Mínimo desgaste, larga y efectiva duración.
- Sin daños al disco. Adherencia y precisión.
- Extremadamente silenciosas, evita los odiosos chirridos que provocan otras pastillas de la competencia al frenar.
- La mejor relación calidad/precio
- Carcasa color negro Racing.","Pastillas orgánicas de alta calidad, avaladas por la reconocida marca V BIKE, mas de 20 años en el mercado con un resultado y satisfacción de 10 según los usuarios.
La resina especial de su compuesto de fricción hace que sean las pastillas de bicicleta más silenciosas del mercado.

- Uso en cualquier condición meteorológica, funcionan genial en seco o mojado, frío o caliente.
- Mínimo desgaste, larga y efectiva duración.
- Sin daños al disco. Adherencia y precisión.
- Extremadamente silenciosas, evita los odiosos chirridos que provocan otras pastillas de la competencia al frenar.
- La mejor relación calidad/precio
- Carcasa color negro Racing.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,159,34,159,111,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Force 1 & Force 22 & Force CX1 & Level (-2018) & Red & Rival 22 & S-700,,,,,,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Trekking/Touring,,https://api.mybihr.com/medias/1100188-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAwNTl8aW1hZ2UvanBlZ3xhRFF5TDJneFpTOHhNRGc0TXpBNU1ERXlNRGN6TkM4eE1UQXdNVGc0TFRGZk9EQXdWM2c0TURCSXwyZjk2ZWQ2ODZlN2I2OTA3ODIzMmEzZDViY2QxYTkzOGNmMWM5NmEwODI2MDFkMTQ3Y2RhZmIxMGM3MDUyZmM0,https://api.mybihr.com/medias/800Wx800H-1100188-2.jpg?context=bWFzdGVyfHJvb3R8MTI5NTgwfGltYWdlL2pwZWd8YURVMEwyZ3dZaTh5T1RrNU5qRTJPVEV3TVRNME1pODRNREJYZURnd01FaGZNVEV3TURFNE9DMHlMbXB3Wnd8MzM4NGE2ZGRjM2E0MmY5NmViMzFkYjI2NWQwYmQzZDEwNzQ1NTQ2NTI3YWZmMzhiNTdkNWZmYzI0NDY3MDgxOA,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1104647,14718,BDP-77A,V BIKE,VBIKE BRAKE PADS HOPE ORGANIC,Juego de pastillas de freno bici V BIKE orgánicas - HOPE Tech V2,7.50,6.20,1.00,8430525147188,233,8714949090,0,1,"<p>Pastillas orgánicas de alta calidad, avaladas por la reconocida marca V Bike, mas de 20 años en el mercado con un resultado y satisfacción de 10 según los usuarios.</p>
<p>La resina especial de su compuesto de fricción hace que sean las pastillas de bicicleta más silenciosas del mercado.</p>
<ul>
<li>Uso en cualquier condición meteorológica, funcionan genial en seco o mojado, frío o caliente.</li>
<li>Mínimo desgaste, larga y efectiva duración.</li>
<li>Sin daños al disco. Adherencia y precisión.</li>
<li>Extremadamente silenciosas, evita los odiosos chirridos que provocan otras pastillas de la competencia al frenar.</li>
<li>La mejor relación calidad/precio</li>
<li>Carcasa color negro Racing.</li>
</ul>
<p><strong>Seadapta a los siguientes modelos:</strong></p><ul><li><strong>HOPE: </strong>FR V2, TECH EVO V2</li></ul>","
Pastillas orgánicas de alta calidad, avaladas por la reconocida marca V Bike, mas de 20 años en el mercado con un resultado y satisfacción de 10 según los usuarios.

La resina especial de su compuesto de fricción hace que sean las pastillas de bicicleta más silenciosas del mercado.

Uso en cualquier condición meteorológica, funcionan genial en seco o mojado, frío o caliente.
Mínimo desgaste, larga y efectiva duración.
Sin daños al disco. Adherencia y precisión.
Extremadamente silenciosas, evita los odiosos chirridos que provocan otras pastillas de la competencia al frenar.
La mejor relación calidad/precio
Carcasa color negro Racing.


Seadapta a los siguientes modelos:HOPE: FR V2, TECH EVO V2",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,156,47,160,108,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR V2 & Mono V2 & Tech Evo V2,,,,,,,,,,,Ciudad & E-Bike & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1104647-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDg2NjYyfGltYWdlL3BuZ3xhRE00TDJnM05DOHhNRGc0TWpjeU56STRNRFkzTUM4eE1UQTBOalEzTFRGZk9EQXdWM2c0TURCSXw4ZDhmNmU3ODNlYWExMTU2Y2JhZDhiY2EzMGJhOGE0YjJkZGRiNjgzYzk0NTE4NmE4YWYwMzFhYjlhZTEyNzFj,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1104879,35350,4035VX,V BIKE,VBIKE BICYCLE BRAKE PADS SINTERED,Set de pastillas sinterizadas V BIKE,17.00,14.05,4.99,8430525353503,10,8205510000,0,1,"<p><strong>Pastillas sinterizadas V BIKE para bicicleta.</strong></p>
<p>Fabricadas partiendo de polvos de diversos metales. Hasta 10 metales nobles entran en juego en la mezcla de fricci&oacute;n, (tales como bronce, hierro, cobre...) adem&aacute;s de otros compuestos como el grafito (derivado del carbono). Cada uno de estos componentes tienen un papel esencial en la fricci&oacute;n de la pastilla con el disco, aportando tacto, evitando ruidos y potenciando la efectividad.</p>
<ul>
<li>Para uso Rally, XC, Enduro, AM.</li>
<li>Uso en todas las condiciones climatol&oacute;gicas.</li>
<li>Excelente Grip.</li>
<li>Vida prolongada y reducido desgaste del disco.</li>
<li>Sin fading, sin ruidos.</li>
</ul>","
Pastillas sinterizadas V BIKE para bicicleta.

Fabricadas partiendo de polvos de diversos metales. Hasta 10 metales nobles entran en juego en la mezcla de fricción, (tales como bronce, hierro, cobre...) además de otros compuestos como el grafito (derivado del carbono). Cada uno de estos componentes tienen un papel esencial en la fricción de la pastilla con el disco, aportando tacto, evitando ruidos y potenciando la efectividad.

Para uso Rally, XC, Enduro, AM.
Uso en todas las condiciones climatológicas.
Excelente Grip.
Vida prolongada y reducido desgaste del disco.
Sin fading, sin ruidos.
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,195,46,158,112,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ball Bearing 7 & DSK 905 (Q3) & DSK 907 (Hornet) & System Juicy,,,,,,,,,,,Todos,,https://api.mybihr.com/medias/1104879-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE0MDQyfGltYWdlL3BuZ3xhRE15TDJnMU5DOHhNRGt6TXpJME5EVTFPVE01TUM4eE1UQTBPRGM1TFRGZk9EQXdWM2c0TURCSXwyZmQyODZmZmRhMWZmMmQ2NTNiN2Y3NmYwMGJjN2YyYmJlZWI1Y2Q1ZDNkMWIyYTM0ZjFmOGY5YTk4NGY0Njlj,,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
1093230,96700031,HS04,V BIKE,VBIKE BRACKET FRONT FORK CG-129P,Soporte a la horquilla de bicicleta para luz delantera D-Light CG-129P,4.01,3.31,1.00,HS04,57,8714999089,0,1,<p justify>Soporte a la horquilla para luz delantera 96800038.</p><p justify> </p><ul><li justify>Medida: 72.2mm</li><li justify>Peso: 34g.</li></ul>,"
Soporte a la horquilla para luz delantera 96800038.
 Medida: 72.2mmPeso: 34g.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,341,40,110,100,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1093230-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODA4OTR8aW1hZ2UvanBlZ3xhRFUzTDJneFl5OHhNRGc0TWpneU1EZ3pNek14TUM4eE1Ea3pNak13TFRGZk9EQXdWM2c0TURCSXxkYjAxZDkzZTFjMzg0ZWY2YmYwOGJkMTUzNzBmYTZiNTBhOTdmYmY3ZWMwZDY1YmMzY2UxMzE5MDYyMTZhY2U1,https://api.mybihr.com/medias/1093230-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTE0ODQ3fGltYWdlL2pwZWd8YURFeEwyZ3pNaTh4TURnNE1qZ3lNVEF5T1RreE9DOHhNRGt6TWpNd0xUSmZPREF3VjNnNE1EQkl8NjBlY2VlYjYxNzA4MzI3MjU3ZTllZGExYmRmM2FlMGZlYmRhNWU0MTNlNDUzOTQ1ZDBlZGRlMDI5YTdkY2U2Yw,,,,,,,https://static.bihr.pro/eBihr/Pictures/V_BIKE-pictures.zip,,,Spain Warehouse (Parts)
