PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Pastillas de freno] Altura 2 (mm),[Pastillas de freno] Anchura 2 (mm),[Pastillas de freno] Espesor 2 (mm),Altura (cm),Altura (mm),Anchura (cm),Anchura (mm),Capacidad (ml/l),Capacidad de portaequipajes (L),Capacidad/litros (L),Color,Color de manguera,Composición,Construcción,Depósito,Diámetro de orificio (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Distancia entre centros,Embalaje,Espesor (mm),Fabricación,Forma de disco de freno,Homologación,Longitud (cm),Número de orificios,Número de pistones,Posición,Tipo,Tipo de disco,Tipo de pastilla de freno,Tipo de portaequipajes,Uso,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,DeliveryPlant
1103754,40000209,07BB38SR,BREMBO,BREMB BRAKE PADS TYPE 07BB38 SR SINTER,Pastillas de freno sinterizadas racing BREMBO 07BB38SR,64.36,53.19,31.91,07BB38SR,0,8714101000,0,1,Sintered pad develop for both sport and track day use. The High and constant friction coefficient at high temperatures of use allow to the rider a constant braking feeling during all track session together with reduced wear for a longer durability.,Sintered pad develop for both sport and track day use. The High and constant friction coefficient at high temperatures of use allow to the rider a constant braking feeling during all track session together with reduced wear for a longer durability.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,,206,265,141,81,18,,,,,,,,,,,,,Sinterizado,,,,,,,,,,,,,Homologación CE,,,,,,,Recambio,,Sport,https://api.mybihr.com/medias/800Wx800H-1103754-1.jpg?context=bWFzdGVyfHJvb3R8MjQwNzl8aW1hZ2UvanBlZ3xhREV5TDJoak5TODRORFl6TURjM01UWTVOVFkwTmk4NE1EQlhlRGd3TUVoZk1URXdNemMxTkMweExtcHdad3xlZWRmODViN2IzY2MzYzlmN2NkZDllZjI5MTFmZGRjMTU3ZmQxZjFhOTgxOTAyODcxZTMzYzAyMzgxMDU0N2Q0,https://api.mybihr.com/medias/800Wx800H-1103754-2.jpg?context=bWFzdGVyfHJvb3R8MjQzOTk2fGltYWdlL2pwZWd8YURRMEwyaGlZaTg0TkRZek1EYzNNVGsxTnpjNU1DODRNREJYZURnd01FaGZNVEV3TXpjMU5DMHlMbXB3Wnd8YmViNmJhYWQzYmNlZmQ0ZWVjOWRmZWMwODRhOTVjZTQzYWM3ZTBjZDg3OTJmYzZmOWY2MGNmODg0OThkOGUxYg,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1118187,,07BB02CC,BREMBO,BREMB BRAKE PADS 07BB02CC CARBON CERAMIC,Pastillas de freno BREMBO Road Carbon Ceramic - 07BB02CC,48.47,40.06,24.04,07BB02CC,0,8714101000,0,1,"<p>Un alto kilometraje y un buen comportamiento en fr&iacute;o y calor, en seco y en mojado, caracterizan a este material de fricci&oacute;n.</p>
<p>Para las motos que s&oacute;lo circulan por carretera, existen cuatro variantes de pastillas: tres de ellas son sinterizadas, las pastillas CC son org&aacute;nicas. Los conductores de motocicletas m&aacute;s &quot;silenciosas&quot;, normalmente de hasta 400 cc, eligen estas &uacute;ltimas. Al no tener que mantener una potencia y un par motor elevados, no se requiere una gran potencia de frenado. Por ello, el coeficiente de fricci&oacute;n es tambi&eacute;n el m&aacute;s bajo de este cuarteto. El CC es perfecto para quienes desean una frenada suave y bien modulada.</p>","
Un alto kilometraje y un buen comportamiento en frío y calor, en seco y en mojado, caracterizan a este material de fricción.

Para las motos que sólo circulan por carretera, existen cuatro variantes de pastillas: tres de ellas son sinterizadas, las pastillas CC son orgánicas. Los conductores de motocicletas más ""silenciosas"", normalmente de hasta 400 cc, eligen estas últimas. Al no tener que mantener una potencia y un par motor elevados, no se requiere una gran potencia de frenado. Por ello, el coeficiente de fricción es también el más bajo de este cuarteto. El CC es perfecto para quienes desean una frenada suave y bien modulada.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,,211,176,150,78,18,,,,,,,,,,,,,Carbono cerámico,,,,,,,,,,,,,Homologación CE,,,,,,,Recambio,,Cilindrada baja,https://api.mybihr.com/medias/800Wx800H-1118187-1.jpg?context=bWFzdGVyfHJvb3R8NDY4NjB8aW1hZ2UvanBlZ3xhREV3TDJnM055ODRORFl6TURjNE56SXlOelkzT0M4NE1EQlhlRGd3TUVoZk1URXhPREU0TnkweExtcHdad3w4MzUxZTM0MGMzNjc4MTkxOGVkODI1YTljNDFmYWY2ZjNkN2NmZmFlMzlhMWNmM2NjM2IwMDAxODJlZDc3YTBm,https://api.mybihr.com/medias/800Wx800H-1118187-3.jpg?context=bWFzdGVyfHJvb3R8NjQzMDh8aW1hZ2UvanBlZ3xhRGhsTDJnM1pTODRORFl6TURjNE56UTRPVGd5TWk4NE1EQlhlRGd3TUVoZk1URXhPREU0TnkwekxtcHdad3xkYzE5YTQ2MWY2YWU5Mzg3MmQyOWQ5MzUwOTdhZWYwODQyMDdhMjBiMzkwMzljZDZiMzcxNDZlMDAyNDE2Yzg1,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1103773,40000192,07SU26SR,BREMBO,BREMB BRAKE PADS TYPE 07SU26 SR SINTER,Pastillas de freno sinterizadas racing BREMBO 07SU26SR,107.77,89.07,53.44,8020584637494,0,8714101000,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,,226,256,109,109,19,,,,,,,,,,,,,Sinterizado,,,,,,,,,,,,,Homologación CE,,,,,,,Recambio,,Sport,https://api.mybihr.com/medias/800Wx800H-1103773-1.jpg?context=bWFzdGVyfHJvb3R8MzAzNjV8aW1hZ2UvanBlZ3xhREkyTDJneE5TODRORFl6TURjM09ETTRNRE14T0M4NE1EQlhlRGd3TUVoZk1URXdNemMzTXkweExtcHdad3w0ZTZjMDEyZTQyYjBlZjY2YTM5ODhhMDZkZmNlNGVhNWU1NTZmZDAwNDA5MzA1YjA5MjlkMGI5ZjU4MGUzYTk0,https://api.mybihr.com/medias/800Wx800H-1103773-2.jpg?context=bWFzdGVyfHJvb3R8MjQxMzIxfGltYWdlL2pwZWd8YUdVekwyZ3hZaTg0TkRZek1EYzNPRFUzTmpreU5pODRNREJYZURnd01FaGZNVEV3TXpjM015MHlMbXB3Wnd8YzVjMjRmMzZiZDJjY2QzNTNlNDAzNTI2YWZkMmMwM2M3MTA1MTQ4YzI4YmQ2MGZiZDZhMTMwNGNhZDA0MjZiOQ,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1103771,40000206,07SU14SR,BREMBO,BREMB BRAKE PADS TYPE 07SU14 SR SINTER,Pastillas de freno sinterizadas racing BREMBO 07SU14SR,67.12,55.47,33.28,8020584637265,1,8714101000,0,1,Sintered pad develop for both sport and track day use. The High and constant friction coefficient at high temperatures of use allow to the rider a constant braking feeling during all track session together with reduced wear for a longer durability.,Sintered pad develop for both sport and track day use. The High and constant friction coefficient at high temperatures of use allow to the rider a constant braking feeling during all track session together with reduced wear for a longer durability.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,,253,246,145,92,19,,,,,,,,,,,,,Sinterizado,,,,,,,,,,,,,Homologación CE,,,,,,,Recambio,,Sport,https://api.mybihr.com/medias/800Wx800H-1103771-1.jpg?context=bWFzdGVyfHJvb3R8MjQyMjZ8aW1hZ2UvanBlZ3xhR1V5TDJnME5pODRORFl6TURjM056YzVNRFE1TkM4NE1EQlhlRGd3TUVoZk1URXdNemMzTVMweExtcHdad3wwNjczZWU2YWFiZDFjYjVkZDRjMTExMGQyZWI3YWI0NzA1NjZhNzc1N2U5OGEyNDA0YjMyZjAzNThjYTYyMTc1,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1036368,07HO4308,07HO4308,BREMBO,BREMB BRAKE PADS 07HO4308 ORGANIC,Pastillas de freno orgánicas Brembo 07HO4308,54.21,44.80,26.88,8020584635339,4,8714101000,0,1,"<h3>Road Carbon Ceramic ( 08 )</h3><p><p>It represents the evolution of the organic compound with the use of a higher quantity of carbon. High mileage and good performance when hot and cold, dry and wet, characterise this friction material.</p><br><br><table border=""1"" cellspacing=""0"" cellpadding=""5""><tbody><tr><td><strong>Compound</strong></td><td>Carbon-Ceramico</td></tr><tr><td><strong>Width</strong></td><td>115,0</td></tr><tr><td><strong>Height</strong></td><td>40,1</td></tr><tr><td><strong>Thickness</strong></td><td>8,3</td></tr></tbody></table>","Road Carbon Ceramic ( 08 )

It represents the evolution of the organic compound with the use of a higher quantity of carbon. High mileage and good performance when hot and cold, dry and wet, characterise this friction material.CompoundCarbon-CeramicoWidth115,0Height40,1Thickness8,3",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,,162,298,179,113,8,,,,,,,,,,,,,Carbono cerámico,,,,,,,,,,,,,Homologación CE,,,,,,,Original,,Tipo OEM,https://api.mybihr.com/medias/800Wx800H-1036368-1.jpg?context=bWFzdGVyfHJvb3R8Mzg5MDl8aW1hZ2UvanBlZ3xhR1JqTDJoaVpDODRORFl6TURjME56VXhNamcyTWk4NE1EQlhlRGd3TUVoZk1UQXpOak0yT0MweExtcHdad3wwNmI4MzY1YjQyNGE3Njg4YWEzOGYxYzQyYmZkY2NiYjA3NmY0MmQwZTllMjRhNjdiMzRjMzQ2NmNhMDkwMzJh,https://api.mybihr.com/medias/800Wx800H-1036368-2.jpg?context=bWFzdGVyfHJvb3R8Mjc4ODkwfGltYWdlL2pwZWd8YURGbUwyaGlOeTg0TkRZek1EYzBOemN3T1RRM01DODRNREJYZURnd01FaGZNVEF6TmpNMk9DMHlMbXB3Wnd8NjhlYWIxM2VhNzVhZjdmOTcyNTNjODg0NDYwOTg0ODY5NDIxYzE1OTZmNDU3ZDJhMDk3N2Q2OGJlMGMzYTNlYQ,https://api.mybihr.com/medias/800Wx800H-1036368-3.jpg?context=bWFzdGVyfHJvb3R8NjAzMzl8aW1hZ2UvanBlZ3xhRFJsTDJoaU1DODRORFl6TURjME56a3dOakEzT0M4NE1EQlhlRGd3TUVoZk1UQXpOak0yT0MwekxtcHdad3xjOTg3ZmU1YzU5ZGMxMWViYmU5ZmEzNjRiM2UxZDBjNmY0NzY1OWZkNWRmNTBhNDYwYjM0ZDk2YmVhOGUyYjVk,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1117436,,07GR99SR,BREMBO,BREMB BRAKE PADS 07GR99SR SINTER METAL,Juego de pastillas de freno BREMBO sinterizadas - 07GR99SR,70.16,57.98,34.79,8020584634134,3,8714101000,0,1,"<p><strong>La pastilla 07GR99SR es sin&oacute;nimo de fiabilidad</strong></p>
<p>Compuesto sinterizado para uso deportivo en circuito y en carretera. El buen coeficiente de fricci&oacute;n y la estabilidad a las altas temperaturas permiten mantener la frenada constante desde la primera vuelta hasta la &uacute;ltima y asegurar una mayor duraci&oacute;n gracias al reducido desgaste.</p>
<ul>
	<li>Calidad Brembo</li>
	<li>Certificado ECE-R90</li>
	<li>Seguridad</li>
	<li>Rendimiento</li>
	<li>Confort</li>
	<li>Conducci&oacute;n deportiva</li>
</ul>","
La pastilla 07GR99SR es sinónimo de fiabilidad

Compuesto sinterizado para uso deportivo en circuito y en carretera. El buen coeficiente de fricción y la estabilidad a las altas temperaturas permiten mantener la frenada constante desde la primera vuelta hasta la última y asegurar una mayor duración gracias al reducido desgaste.

	Calidad Brembo
	Certificado ECE-R90
	Seguridad
	Rendimiento
	Confort
	Conducción deportiva
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,,118,240,153,96,8,,,,,,,,,,,,,Sinterizado,,,,,,,,,,,,,Homologación CE,,,,,,,Recambio,,Sport,https://api.mybihr.com/medias/800Wx800H-1117436-1.jpg?context=bWFzdGVyfHJvb3R8MjIxMzN8aW1hZ2UvanBlZ3xhR1EzTDJneU1TODRORFl6TURjNE5qZ3pORFEyTWk4NE1EQlhlRGd3TUVoZk1URXhOelF6TmkweExtcHdad3xiMTQ2ZDRjYTE1NzdhMDRmNDEzY2VhMWQyNDk4NWIyOTNkODVhNTgzNTU3YzliNDE4MGI4NGM0ZTQ1YWVhZWZh,https://api.mybihr.com/medias/800Wx800H-1117436-2.jpg?context=bWFzdGVyfHJvb3R8MjQzNjkxfGltYWdlL2pwZWd8YURVekwyZzNNQzg0TkRZek1EYzROekF6TVRBM01DODRNREJYZURnd01FaGZNVEV4TnpRek5pMHlMbXB3Wnd8YjNhM2JhNTM0YmU3YjhlN2U1MDcwNmE1MmMwM2E0ZDM3MmVkN2NjYzk0ZDFjMmYzNGJiY2EzYzliODBmNjVhYg,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,https://api.mybihr.com/medias/Brembo-07GR99SR.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzMDM0ODJ8YXBwbGljYXRpb24vcGRmfGFHSTNMMmhtT0M4eU5qTTVOVGN3TmpFMk16SXpNQzlDY21WdFltOWZNRGRIVWprNVUxSXxjYmU0MTQ4MjNjZDcxYTRhNzA0NjUzOTA4YmMwOWQ4OWNkMmY2YzQ1MmU4MDgxNDFjZmFjZWYyOTEwZDcyZDc2,Spain Warehouse (Parts)
1103755,40000213,07GR06SR,BREMBO,BREMB BRAKE PADS TYPE 07GR06 SR SINTER,Pastillas de freno sinterizadas racing BREMBO 07GR06SR,67.12,55.47,33.28,8020584632970,6,8714101000,0,1,Sintered pad develop for both sport and track day use. The High and constant friction coefficient at high temperatures of use allow to the rider a constant braking feeling during all track session together with reduced wear for a longer durability.,Sintered pad develop for both sport and track day use. The High and constant friction coefficient at high temperatures of use allow to the rider a constant braking feeling during all track session together with reduced wear for a longer durability.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,,91,245,129,78,9,,,,,,,,,,,,,Sinterizado,,,,,,,,,,,,,Homologación CE,,,,,,,Recambio,,Sport,https://api.mybihr.com/medias/800Wx800H-1103755-1.jpg?context=bWFzdGVyfHJvb3R8MjE5MzF8aW1hZ2UvanBlZ3xhREE0TDJnMk9TODRORFl6TURjM01qSTROVFEzTUM4NE1EQlhlRGd3TUVoZk1URXdNemMxTlMweExtcHdad3xjODNlNjY1ZGE1MDc2MjgxNTY2ZDI0NzhjMzgyNzcxYTcwMzMzYWMwZjQyY2I1MzA1Zjk3Yzc5MGI4NmM1NWM4,https://api.mybihr.com/medias/800Wx800H-1103755-2.jpg?context=bWFzdGVyfHJvb3R8MjM5NDA2fGltYWdlL2pwZWd8YURNNEwyZzJNaTg0TkRZek1EYzNNalE0TWpBM09DODRNREJYZURnd01FaGZNVEV3TXpjMU5TMHlMbXB3Wnd8ZTNkMTgzNTE0Y2RiZmE5M2FmNjlhZTljZGZmZDg3MDQxZTZkMjM2ZmUxYTdhODczNjBiMTZjMGQwNGFjNGM3MA,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1036371,07HO61SD,07HO61SD,BREMBO,BREMB BRAKE PADS 07HO61SD SINTER METAL,Pastillas de freno sinterizadas Brembo 07HO61SD,38.43,31.76,19.06,8020584635650,4,8714101000,0,1,"<h3>Off Road - SD</h3><p><p>Sintered Off-Road compound with good efficiency and significant stability in all conditions of use. Good wear resistance even in water and mud. More aggressive than the SX, it is particularly recommended for enduro use.</p><br><br><table border=""1"" cellspacing=""0"" cellpadding=""5""><tbody><tr><td><strong>Compound</strong></td><td>Sinter</td></tr><tr><td><strong>Width</strong></td><td>88,0</td></tr><tr><td><strong>Height</strong></td><td>40,0</td></tr><tr><td><strong>Thickness</strong></td><td>10,0</td></tr></tbody></table>","Off Road - SD

Sintered Off-Road compound with good efficiency and significant stability in all conditions of use. Good wear resistance even in water and mud. More aggressive than the SX, it is particularly recommended for enduro use.CompoundSinterWidth88,0Height40,0Thickness10,0",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,,180,268,200,90,10,,,,,,,,,,,,,Sinterizado,,,,,,,,,,,,,Homologación CE,,,,,,,Recambio,,Enduro,https://api.mybihr.com/medias/800Wx800H-1036371-1.jpg?context=bWFzdGVyfHJvb3R8NDIzMTJ8aW1hZ2UvanBlZ3xhR00wTDJnMFppODRORFl6TURjME9EWTVNalV4TUM4NE1EQlhlRGd3TUVoZk1UQXpOak0zTVMweExtcHdad3xiMDY4MDRhOWJjMjUwYWI0YmJlMDEzMTc3NDUwM2M0Mzg3YjQyMDJjNTIyYjQyMDAxMWQ3YTFhNjJhYWFlNTIx,https://api.mybihr.com/medias/800Wx800H-1036371-2.jpg?context=bWFzdGVyfHJvb3R8MjQ5MzUwfGltYWdlL2pwZWd8YURBM0wyZzBPUzg0TkRZek1EYzBPRGc0T1RFeE9DODRNREJYZURnd01FaGZNVEF6TmpNM01TMHlMbXB3Wnd8NjFmOGUxNjMwYTFjMTdkZjBhYjU3Y2VhMGE0ZWEyOTdhOWVhYzY3NmZiZTg0NTYwOTkzYTk4Y2JhNTRjYzI2NA,https://api.mybihr.com/medias/1036371-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjMzNjh8aW1hZ2UvanBlZ3xhRFZrTDJneU55OHhOVFF5TlRjeU5EUTBPRGM1T0M4eE1ETTJNemN4TFROZk9EQXdWM2c0TURCSXwwZTk1NjA5ZGMwNTk5MThlYTc5ZmU0ODg5MmU3NTVjMDQzODE3ZTZkZWEyMThhMGQwZjgzNTU1YTI1MWNjMzg2,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1103768,40000211,07KA20SR,BREMBO,BREMB BRAKE PADS TYPE 07KA20 SR SINTER,Pastillas de freno sinterizadas racing BREMBO 07KA20SR,75.88,62.71,37.63,8020584636312,7,8714101000,0,1,Sintered pad develop for both sport and track day use. The High and constant friction coefficient at high temperatures of use allow to the rider a constant braking feeling during all track session together with reduced wear for a longer durability.,Sintered pad develop for both sport and track day use. The High and constant friction coefficient at high temperatures of use allow to the rider a constant braking feeling during all track session together with reduced wear for a longer durability.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,,209,263,140,88,17,,,,,,,,,,,,,Sinterizado,,,,,,,,,,,,,Homologación CE,,,,,,,Recambio,,Sport,https://api.mybihr.com/medias/800Wx800H-1103768-1.jpg?context=bWFzdGVyfHJvb3R8MjAyMzh8aW1hZ2UvanBlZ3xhR013TDJnMVppODRORFl6TURjM056QXdOREEyTWk4NE1EQlhlRGd3TUVoZk1URXdNemMyT0MweExtcHdad3xkMTM5MDc0NzU5Y2FmMzQ3MTk1MWFlZjc3YzllMmEzMjcxYTRhM2ExMWYyYTJlZWFhN2UwYTMwZTgzMzY0NTUy,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1123505,,07YA55SX,BREMBO,BREMB BRAKE PADS 07YA55SX SINTER METAL,Pastillas de freno sinterizadas BREMBO Off-Road - 07YA55SX,55.84,46.15,30.00,8020584638736,3,8714101000,0,1,"<p>Estos materiales están diseñados para garantizar la máxima eficacia en las diversas condiciones que se dan habitualmente en la conducción todoterreno: no sólo frío y calor, sino también terrenos inhóspitos (agua, arena, barro), donde el frenado a bajas temperaturas es también un requisito clave. En este sentido, la resistencia del material a los agentes atmosféricos es especialmente importante.</p>
<p>SX: sinterizado Off-Road y Supermotard. Una pastilla notablemente agresiva capaz de soportar altas temperaturas, recomendada para Motocross y Supermotard. Rendimiento especialmente estable.</p>","
Estos materiales están diseñados para garantizar la máxima eficacia en las diversas condiciones que se dan habitualmente en la conducción todoterreno: no sólo frío y calor, sino también terrenos inhóspitos (agua, arena, barro), donde el frenado a bajas temperaturas es también un requisito clave. En este sentido, la resistencia del material a los agentes atmosféricos es especialmente importante.

SX: sinterizado Off-Road y Supermotard. Una pastilla notablemente agresiva capaz de soportar altas temperaturas, recomendada para Motocross y Supermotard. Rendimiento especialmente estable.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,,128,185,107,80,15,,,,,,,,,,,,,Sinterizado,,,,,,,,,,,,,Homologación CE,,,,,,,Recambio,,MX,https://api.mybihr.com/medias/800Wx800H-1123505-1.jpg?context=bWFzdGVyfHJvb3R8NDIxODN8aW1hZ2UvanBlZ3xhR1F3TDJnNVl5ODRORFl6TURjNE9UazRNREU1TUM4NE1EQlhlRGd3TUVoZk1URXlNelV3TlMweExtcHdad3w2YmRkMjIxNzQ5MjU5ZGFmYjIwMGMxN2Q5MDAxZDIwODYzODBhZmVlMmYxOWRkYzk4MjMwNzcyNDU0ZTM0MzNl,https://api.mybihr.com/medias/800Wx800H-1123505-2.jpg?context=bWFzdGVyfHJvb3R8MjM1MjAwfGltYWdlL2pwZWd8YURabUwyZzJNaTg0TkRZek1EYzVNREkwTWpNek5DODRNREJYZURnd01FaGZNVEV5TXpVd05TMHlMbXB3Wnd8NDUzMjNkMDA1ZWI4ZjFhNThjYzk3NjMwMTExMzc3NDZmM2VhZjY0ZjY4Y2NlMzAwMDgzNTU4NTkwNWZiMzkyZg,https://api.mybihr.com/medias/800Wx800H-1123505-3.jpg?context=bWFzdGVyfHJvb3R8NTk1MDh8aW1hZ2UvanBlZ3xhR1pqTDJnMlppODRORFl6TURjNU1EWXpOVFUxTUM4NE1EQlhlRGd3TUVoZk1URXlNelV3TlMwekxtcHdad3wxYzkzOGM2MjY0NzRlNGJmYjBjZmJkNWEyNjA0ZWJmZDQzNjI4NjE5ZWZmOTZlZmM3YTNmMDk4NTdmYTI2M2Q3,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1103769,40000199,07KA23SR,BREMBO,BREMB BRAKE PADS TYPE 07KA23 SR SINTER,Pastillas de freno sinterizadas racing BREMBO 07KA23SR,67.12,55.47,33.28,8020584636404,0,8714101000,0,1,Sintered pad develop for both sport and track day use. The High and constant friction coefficient at high temperatures of use allow to the rider a constant braking feeling during all track session together with reduced wear for a longer durability.,Sintered pad develop for both sport and track day use. The High and constant friction coefficient at high temperatures of use allow to the rider a constant braking feeling during all track session together with reduced wear for a longer durability.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,,485,216,176,153,18,,,,,,,,,,,,,Sinterizado,,,,,,,,,,,,,Homologación CE,,,,,,,Recambio,,Sport,https://api.mybihr.com/medias/800Wx800H-1103769-1.jpg?context=bWFzdGVyfHJvb3R8MjQ2NTd8aW1hZ2UvanBlZ3xhR1l3TDJnMU9DODRORFl6TURjM056SXdNRFkzTUM4NE1EQlhlRGd3TUVoZk1URXdNemMyT1MweExtcHdad3xjMjAzYWFjY2EzYTc3YWJmMDRmYWUzNTdiNjgyMzJiNmJjMTEwY2UyYjg0ODE5ODQ0MTk1OTVjMmQwZGE3MDJh,https://api.mybihr.com/medias/800Wx800H-1103769-2.jpg?context=bWFzdGVyfHJvb3R8MjQwNzg2fGltYWdlL2pwZWd8YURnekwyZzFOQzg0TkRZek1EYzNOek01TnpJM09DODRNREJYZURnd01FaGZNVEV3TXpjMk9TMHlMbXB3Wnd8NTkxNzQ0YjUyYzUwMGViY2EyNzhiMjNmN2Q1YjQxZDRmNmE3MDlkYjM2NjdjZDVlMTA1NTc0NWI1MWJjNDc4Yw,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
1036348,07BB2809,07BB2809,BREMBO,BREMB BRAKE PADS 07BB2809 ORGANIC,Pastillas de freno orgánicas Brembo 07BB2809,43.73,36.14,21.68,8020584632604,7,8714101000,0,1,"<h3>Road Carbon Ceramic ( 09 )</h3><p><p>It represents the evolution of the organic compound with the use of a higher quantity of carbon. High mileage and good performance when hot and cold, dry and wet, characterise this friction material.</p><br><br><table border=""1"" cellspacing=""0"" cellpadding=""5""><tbody><tr><td><strong>Compound</strong></td><td>Carbon-Ceramico</td></tr><tr><td><strong>Width</strong></td><td>94,0</td></tr><tr><td><strong>Height</strong></td><td>36,2</td></tr><tr><td><strong>Thickness</strong></td><td>8,6</td></tr></tbody></table>","Road Carbon Ceramic ( 09 )

It represents the evolution of the organic compound with the use of a higher quantity of carbon. High mileage and good performance when hot and cold, dry and wet, characterise this friction material.CompoundCarbon-CeramicoWidth94,0Height36,2Thickness8,6",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,,173,192,120,90,16,,,,,,,,,,,,,Carbono cerámico,,,,,,,,,,,,,Homologación CE,,,,,,,Original,,Tipo OEM,https://api.mybihr.com/medias/800Wx800H-1036348-1.jpg?context=bWFzdGVyfHJvb3R8NDE2ODZ8aW1hZ2UvanBlZ3xhR0psTDJnME15ODRORFl6TURZd09UazFNamM1T0M4NE1EQlhlRGd3TUVoZk1UQXpOak0wT0MweExtcHdad3xmZWY4YzBlMGIwYjg3MDRmNWFjNTQ0OGY5NDI5M2YzOWUwNmU1ZTEyMzhkYjYzYjdhMzQ1Y2MxZTRlYjVmMjNk,https://api.mybihr.com/medias/800Wx800H-1036348-2.jpg?context=bWFzdGVyfHJvb3R8MjUyODc2fGltYWdlL2pwZWd8YURjd0wyaGlPQzg0TkRZek1EWXhNREUwT1RRd05pODRNREJYZURnd01FaGZNVEF6TmpNME9DMHlMbXB3Wnd8ZmJmODFiZTQ1MmU5ZTNmOTE5MWYyNWJhMDE3OTQyYjY5MDQyMzAzZDA2ODgxNDk0ZDg1NWE2NzY4NzIzNWNhZA,https://api.mybihr.com/medias/800Wx800H-1036348-3.jpg?context=bWFzdGVyfHJvb3R8NTc2ODF8aW1hZ2UvanBlZ3xhRFF3TDJoaVppODRORFl6TURZeE1ETTBOakF4TkM4NE1EQlhlRGd3TUVoZk1UQXpOak0wT0MwekxtcHdad3w2YjM5MmFkMTgxYzY3YTZkNDU3Y2YzNGYwZjg2ZDY3ZWM3MThhODVjZjg3YjQ2ODE3ZTc1MjA5YzA5ZGZkZjMy,,,https://static.bihr.pro/eBihr/Pictures/BREMBO-pictures.zip,,Spain Warehouse (Parts)
